Uniprot ID	Number of domains	Pfam domains
Q96KW2	0	
Q96KW9	0	
Q96KX0	1	{'PF00062': 1}
Q96KX1	0	
Q96KX2	0	
Q96L03	0	
Q96L08	1	{'PF00084': 1}
Q96L11	0	
Q96L12	0	
Q96L14	0	
Q96L15	0	
Q96L21	1	{'PF00252': 1}
Q96L33	1	{'PF00071': 1}
Q96L34	3	{'PF00627': 1, 'PF00069': 1, 'PF02149': 1}
Q96L42	2	{'PF00027': 1, 'PF13426': 1}
Q96L46	1	{'PF13833': 1}
Q96L50	0	
Q96L58	0	
Q96L73	4	{'PF00855': 2, 'PF17907': 1, 'PF17982': 1}
Q96L91	3	{'PF00176': 1, 'PF00271': 1, 'PF07529': 1}
Q96L92	3	{'PF00595': 1, 'PF00787': 1, 'PF00788': 1}
Q96L93	2	{'PF00225': 1, 'PF00787': 1}
Q96L94	1	{'PF00787': 1}
Q96L96	1	{'PF07679': 1}
Q96LA5	3	{'PF13895': 3}
Q96LA6	3	{'PF13895': 1, 'PF13927': 1, 'PF17736': 1}
Q96LA8	1	{'PF13649': 1}
Q96LA9	0	
Q96LB0	0	
Q96LB1	0	
Q96LB2	0	
Q96LB3	0	
Q96LB4	0	
Q96LB8	2	{'PF01510': 2}
Q96LB9	2	{'PF01510': 2}
Q96LC7	3	{'PF07686': 1, 'PF13895': 1, 'PF13927': 1}
Q96LC9	0	
Q96LD1	0	
Q96LD4	2	{'PF00643': 1, 'PF15227': 1}
Q96LD8	1	{'PF02902': 1}
Q96LI5	1	{'PF03372': 1}
Q96LI6	1	{'PF00447': 1}
Q96LI9	0	
Q96LJ7	1	{'PF00106': 1}
Q96LJ8	1	{'PF00789': 1}
Q96LK0	0	
Q96LK8	0	
Q96LL3	0	
Q96LL4	0	
Q96LL9	1	{'PF00226': 1}
Q96LM1	0	
Q96LM5	0	
Q96LM6	0	
Q96LM9	0	
Q96LP2	0	
Q96LP6	0	
Q96LQ0	0	
Q96LR2	0	
Q96LR4	0	
Q96LR5	1	{'PF00179': 1}
Q96LR7	0	
Q96LR9	0	
Q96LS8	0	
Q96LT4	2	{'PF00536': 1, 'PF14360': 1}
Q96LT6	0	
Q96LT7	0	
Q96LT9	2	{'PF00076': 2}
Q96LU5	2	{'PF10502': 2}
Q96LU7	3	{'PF13884': 1, 'PF13887': 1, 'PF13888': 1}
Q96LW1	13	{'PF00096': 12, 'PF16622': 1}
Q96LW2	1	{'PF00069': 1}
Q96LW4	0	
Q96LW7	0	
Q96LW9	6	{'PF00096': 5, 'PF02023': 1}
Q96LX7	0	
Q96LX8	5	{'PF00096': 5}
Q96LY2	0	
Q96LZ2	0	
Q96LZ3	2	{'PF13499': 2}
Q96LZ7	0	
Q96M02	0	
Q96M11	0	
Q96M15	0	
Q96M19	0	
Q96M20	1	{'PF00027': 1}
Q96M27	0	
Q96M29	0	
Q96M32	1	{'PF00406': 1}
Q96M34	0	
Q96M42	0	
Q96M43	3	{'PF06758': 3}
Q96M53	0	
Q96M60	0	
Q96M61	0	
Q96M63	0	
Q96M66	0	
Q96M69	1	{'PF00625': 1}
Q96M78	0	
Q96M83	0	
Q96M85	0	
Q96M86	7	{'PF03028': 1, 'PF12774': 1, 'PF12775': 1, 'PF12777': 1, 'PF12780': 1, 'PF17852': 1, 'PF18199': 1}
Q96M89	0	
Q96M91	0	
Q96M93	1	{'PF00035': 1}
Q96M94	2	{'PF00651': 1, 'PF07707': 1}
Q96M95	0	
Q96M96	4	{'PF00621': 1, 'PF01363': 1, 'PF00169': 2}
Q96M98	0	
Q96MA1	0	
Q96MA6	2	{'PF00406': 2}
Q96MB7	1	{'PF13359': 1}
Q96MC2	1	{'PF14775': 1}
Q96MC4	0	
Q96MC5	1	{'PF12130': 1}
Q96MC6	0	
Q96MC9	0	
Q96MD2	0	
Q96MD7	0	
Q96ME1	2	{'PF00646': 1, 'PF19729': 1}
Q96ME7	1	{'PF00096': 1}
Q96MF0	0	
Q96MF2	3	{'PF00130': 1, 'PF07653': 1, 'PF00018': 1}
Q96MF4	0	
Q96MF6	0	
Q96MF7	1	{'PF11789': 1}
Q96MG2	0	
Q96MG7	0	
Q96MG8	0	
Q96MH2	0	
Q96MH6	0	
Q96MH7	0	
Q96MI6	0	
Q96MI9	2	{'PF00246': 1, 'PF18027': 1}
Q96MK2	0	
Q96MK3	0	
Q96MM3	3	{'PF00096': 3}
Q96MM6	0	
Q96MM7	1	{'PF03567': 1}
Q96MN2	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
Q96MN5	1	{'PF08711': 1}
Q96MN9	0	
Q96MP5	2	{'PF04434': 1, 'PF19286': 1}
Q96MP8	1	{'PF02214': 1}
Q96MR6	0	
Q96MR7	0	
Q96MR9	13	{'PF00096': 9, 'PF13912': 4}
Q96MS0	8	{'PF00041': 3, 'PF07679': 3, 'PF13927': 2}
Q96MS3	0	
Q96MT0	0	
Q96MT1	2	{'PF13639': 1, 'PF13705': 1}
Q96MT3	4	{'PF00412': 3, 'PF06297': 1}
Q96MT4	0	
Q96MT7	0	
Q96MT8	0	
Q96MU5	0	
Q96MU6	13	{'PF00096': 13}
Q96MU7	2	{'PF04146': 2}
Q96MU8	3	{'PF00051': 1, 'PF00431': 1, 'PF01822': 1}
Q96MV1	1	{'PF03798': 1}
Q96MV8	0	
Q96MW1	0	
Q96MW5	0	
Q96MW7	2	{'PF03221': 1, 'PF04218': 1}
Q96MX0	1	{'PF01284': 1}
Q96MX3	12	{'PF00096': 12}
Q96MX6	0	
Q96MY1	0	
Q96MY7	0	
Q96MZ0	2	{'PF13410': 1, 'PF13417': 1}
Q96MZ4	0	
Q96N03	1	{'PF07686': 1}
Q96N06	0	
Q96N11	0	
Q96N16	0	
Q96N19	0	
Q96N20	5	{'PF00096': 5}
Q96N21	1	{'PF01417': 1}
Q96N22	12	{'PF00096': 12}
Q96N23	0	
Q96N28	0	
Q96N35	0	
Q96N38	12	{'PF00096': 12}
Q96N46	0	
Q96N53	0	
Q96N58	7	{'PF00096': 6, 'PF13912': 1}
Q96N64	1	{'PF00855': 1}
Q96N66	0	
Q96N67	2	{'PF11878': 1, 'PF14429': 1}
Q96N68	0	
Q96N76	3	{'PF01175': 1, 'PF17391': 1, 'PF17392': 1}
Q96N77	3	{'PF00096': 3}
Q96N87	0	
Q96N95	4	{'PF00096': 2, 'PF02023': 1, 'PF13912': 1}
Q96N96	3	{'PF00621': 1, 'PF00169': 1, 'PF00018': 1}
Q96NA2	0	
Q96NA8	2	{'PF13873': 1, 'PF14523': 1}
Q96NB1	1	{'PF09398': 1}
Q96NB2	0	
Q96NB3	1	{'PF12874': 1}
Q96NC0	0	
Q96ND0	0	
Q96ND8	11	{'PF00096': 11}
Q96NE9	3	{'PF00373': 1, 'PF09379': 1, 'PF09380': 1}
Q96NG3	0	
Q96NG5	8	{'PF00096': 7, 'PF13912': 1}
Q96NG8	9	{'PF00096': 9}
Q96NH3	0	
Q96NI6	1	{'PF07679': 1}
Q96NI8	11	{'PF00096': 11}
Q96NJ1	0	
Q96NJ3	9	{'PF00096': 9}
Q96NJ5	2	{'PF00651': 1, 'PF07707': 1}
Q96NJ6	12	{'PF00096': 12}
Q96NK8	1	{'PF00010': 1}
Q96NL0	0	
Q96NL1	0	
Q96NL3	13	{'PF00096': 12, 'PF13465': 1}
Q96NL6	0	
Q96NL8	0	
Q96NM4	1	{'PF00505': 1}
Q96NN9	3	{'PF00355': 1, 'PF07992': 1, 'PF14759': 1}
Q96NR3	0	
Q96NR7	0	
Q96NR8	1	{'PF00106': 1}
Q96NS1	1	{'PF03226': 1}
Q96NS5	1	{'PF07525': 1}
Q96NS8	0	
Q96NT0	0	
Q96NT1	0	
Q96NT3	0	
Q96NT5	0	
Q96NU0	5	{'PF00754': 1, 'PF02210': 4}
Q96NU1	1	{'PF07647': 1}
Q96NU7	1	{'PF01979': 1}
Q96NW4	0	
Q96NW7	1	{'PF00595': 1}
Q96NX5	1	{'PF00069': 1}
Q96NX9	0	
Q96NY7	1	{'PF13410': 1}
Q96NY8	3	{'PF07686': 1, 'PF08205': 1, 'PF13927': 1}
Q96NY9	1	{'PF02732': 1}
Q96NZ1	1	{'PF00250': 1}
Q96NZ8	4	{'PF00014': 2, 'PF00095': 1, 'PF13927': 1}
Q96NZ9	0	
Q96P09	2	{'PF00653': 1, 'PF13920': 1}
Q96P11	0	
Q96P15	1	{'PF00079': 1}
Q96P16	1	{'PF16566': 1}
Q96P20	4	{'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
Q96P26	0	
Q96P31	4	{'PF00047': 2, 'PF13895': 2}
Q96P44	1	{'PF00092': 1}
Q96P47	2	{'PF00071': 1, 'PF01412': 1}
Q96P48	7	{'PF00536': 1, 'PF00620': 1, 'PF00788': 1, 'PF01412': 1, 'PF00169': 3}
Q96P50	3	{'PF01412': 1, 'PF16746': 1, 'PF00169': 1}
Q96P53	1	{'PF01363': 1}
Q96P56	0	
Q96P63	1	{'PF00079': 1}
Q96P64	1	{'PF01412': 1}
Q96P65	0	
Q96P66	0	
Q96P67	0	
Q96P68	0	
Q96P69	0	
Q96P70	0	
Q96P71	2	{'PF03992': 1, 'PF13202': 1}
Q96P88	0	
Q96PB1	0	
Q96PB7	0	
Q96PB8	0	
Q96PC2	0	
Q96PC3	1	{'PF01217': 1}
Q96PC5	1	{'PF07653': 1}
Q96PD2	3	{'PF00431': 1, 'PF00754': 1, 'PF03815': 1}
Q96PD4	0	
Q96PD5	1	{'PF01510': 1}
Q96PD6	0	
Q96PD7	0	
Q96PE1	0	
Q96PE2	2	{'PF00621': 1, 'PF19057': 1}
Q96PE3	0	
Q96PE5	0	
Q96PE6	8	{'PF00096': 8}
Q96PE7	0	
Q96PF1	2	{'PF00868': 1, 'PF00927': 1}
Q96PF2	1	{'PF00069': 1}
Q96PG1	0	
Q96PG2	0	
Q96PG8	0	
Q96PH1	4	{'PF08022': 1, 'PF08030': 1, 'PF13202': 1, 'PF13405': 1}
Q96PH6	1	{'PF13841': 1}
Q96PI1	0	
Q96PJ5	2	{'PF00047': 1, 'PF13895': 1}
Q96PK6	2	{'PF00076': 2}
Q96PL1	0	
Q96PL2	0	
Q96PL5	1	{'PF07686': 1}
Q96PM5	3	{'PF05495': 1, 'PF13639': 1, 'PF14599': 1}
Q96PM9	3	{'PF12874': 3}
Q96PN6	2	{'PF00211': 2}
Q96PN7	2	{'PF13912': 2}
Q96PN8	1	{'PF00069': 1}
Q96PP4	0	
Q96PP8	2	{'PF02263': 1, 'PF02841': 1}
Q96PP9	2	{'PF02263': 1, 'PF02841': 1}
Q96PQ0	2	{'PF15901': 1, 'PF18911': 1}
Q96PQ1	3	{'PF07686': 2, 'PF13927': 1}
Q96PQ5	0	
Q96PQ6	11	{'PF00096': 11}
Q96PQ7	2	{'PF00651': 1, 'PF07707': 1}
Q96PR1	1	{'PF02214': 1}
Q96PS1	0	
Q96PS6	0	
Q96PS8	0	
Q96PT3	2	{'PF00046': 2}
Q96PT4	2	{'PF00046': 2}
Q96PU4	4	{'PF00240': 1, 'PF00628': 1, 'PF02182': 1, 'PF12148': 1}
Q96PU5	6	{'PF00397': 4, 'PF00168': 1, 'PF00632': 1}
Q96PU8	3	{'PF00013': 1, 'PF16544': 1, 'PF16551': 1}
Q96PU9	0	
Q96PV0	1	{'PF00168': 1}
Q96PV4	0	
Q96PV6	0	
Q96PV7	0	
Q96PX1	1	{'PF13920': 1}
Q96PX6	0	
Q96PX8	0	
Q96PX9	1	{'PF00621': 1}
Q96PY0	0	
Q96PY5	0	
Q96PY6	1	{'PF00069': 1}
Q96PZ0	0	
Q96PZ2	1	{'PF13365': 1}
Q96PZ7	42	{'PF00084': 28, 'PF00431': 14}
Q96Q04	1	{'PF07714': 1}
Q96Q05	0	
Q96Q06	0	
Q96Q07	4	{'PF00651': 1, 'PF00754': 2, 'PF07707': 1}
Q96Q11	2	{'PF01743': 1, 'PF12627': 1}
Q96Q15	0	
Q96Q27	1	{'PF07525': 1}
Q96Q35	0	
Q96Q40	1	{'PF00069': 1}
Q96Q42	1	{'PF00621': 1}
Q96Q45	0	
Q96Q77	1	{'PF13499': 1}
Q96Q80	0	
Q96Q83	1	{'PF13532': 1}
Q96Q89	1	{'PF00225': 1}
Q96Q91	2	{'PF07565': 2}
Q96QA5	2	{'PF04598': 1, 'PF17708': 1}
Q96QA6	1	{'PF03226': 1}
Q96QB1	3	{'PF00620': 1, 'PF01852': 1, 'PF07647': 1}
Q96QC0	1	{'PF08711': 1}
Q96QD5	1	{'PF00610': 1}
Q96QD8	0	
Q96QD9	0	
Q96QE2	0	
Q96QE3	1	{'PF00004': 1}
Q96QE4	0	
Q96QE5	1	{'PF12836': 1}
Q96QF0	0	
Q96QF7	1	{'PF10263': 1}
Q96QG7	1	{'PF06602': 1}
Q96QH2	1	{'PF14603': 1}
Q96QH8	1	{'PF00062': 1}
Q96QI5	1	{'PF00685': 1}
Q96QK1	0	
Q96QK8	0	
Q96QP1	0	
Q96QR1	0	
Q96QR8	0	
Q96QS1	0	
Q96QS3	1	{'PF00046': 1}
Q96QS6	1	{'PF00069': 1}
Q96QT4	1	{'PF16519': 1}
Q96QT6	3	{'PF00628': 2, 'PF16737': 1}
Q96QU1	9	{'PF00028': 8, 'PF18432': 1}
Q96QU4	0	
Q96QU6	1	{'PF00155': 1}
Q96QU8	0	
Q96QV1	1	{'PF03024': 1}
Q96QV6	1	{'PF00125': 1}
Q96QZ0	0	
Q96QZ7	8	{'PF00397': 2, 'PF00625': 1, 'PF00595': 5}
Q96R05	1	{'PF00061': 1}
Q96R06	0	
Q96R08	0	
Q96R09	0	
Q96R27	0	
Q96R28	0	
Q96R30	0	
Q96R45	0	
Q96R47	0	
Q96R48	0	
Q96R54	0	
Q96R67	0	
Q96R69	0	
Q96R72	0	
Q96R84	0	
Q96RA2	0	
Q96RB7	0	
Q96RC9	0	
Q96RD0	0	
Q96RD1	0	
Q96RD2	0	
Q96RD3	0	
Q96RD6	0	
Q96RD7	0	
Q96RD9	6	{'PF13895': 6}
Q96RE7	2	{'PF00651': 1, 'PF10523': 1}
Q96RE9	12	{'PF00096': 12}
Q96RF0	3	{'PF00787': 1, 'PF10456': 1, 'PF14604': 1}
Q96RG2	2	{'PF00069': 1, 'PF13426': 1}
Q96RI0	0	
Q96RI1	2	{'PF00104': 1, 'PF00105': 1}
Q96RI8	0	
Q96RI9	0	
Q96RJ0	0	
Q96RJ3	1	{'PF09256': 1}
Q96RJ6	1	{'PF00010': 1}
Q96RK0	1	{'PF00505': 1}
Q96RK1	0	
Q96RK4	0	
Q96RL1	1	{'PF18282': 1}
Q96RL6	3	{'PF07686': 1, 'PF13895': 1, 'PF13927': 1}
Q96RL7	0	
Q96RM1	0	
Q96RN1	1	{'PF01740': 1}
Q96RN5	0	
Q96RP3	0	
Q96RP7	0	
Q96RP8	1	{'PF02214': 1}
Q96RP9	5	{'PF00009': 1, 'PF00679': 1, 'PF03144': 1, 'PF03764': 1, 'PF14492': 1}
Q96RQ1	1	{'PF13850': 1}
Q96RQ3	4	{'PF00289': 1, 'PF02785': 1, 'PF02786': 1, 'PF00364': 1}
Q96RQ9	1	{'PF01593': 1}
Q96RR1	1	{'PF13481': 1}
Q96RR4	1	{'PF00069': 1}
Q96RS0	0	
Q96RS6	1	{'PF04969': 1}
Q96RT1	1	{'PF00595': 1}
Q96RT6	0	
Q96RT7	2	{'PF04130': 1, 'PF17681': 1}
Q96RT8	2	{'PF04130': 1, 'PF17681': 1}
Q96RU2	0	
Q96RU3	1	{'PF00018': 1}
Q96RU7	1	{'PF00069': 1}
Q96RU8	1	{'PF00069': 1}
Q96RV3	0	
Q96RW7	57	{'PF00090': 6, 'PF07474': 1, 'PF07645': 6, 'PF07679': 34, 'PF12662': 1, 'PF13927': 9}
Q96RY5	0	
Q96RY7	0	
Q96S06	0	
Q96S07	0	
Q96S15	0	
Q96S16	1	{'PF13621': 1}
Q96S19	0	
Q96S21	2	{'PF00071': 1, 'PF07525': 1}
Q96S37	0	
Q96S38	3	{'PF00069': 1, 'PF00787': 1, 'PF04212': 1}
Q96S42	1	{'PF00019': 1}
Q96S44	0	
Q96S52	0	
Q96S53	1	{'PF07714': 1}
Q96S55	3	{'PF00004': 1, 'PF12002': 1, 'PF18279': 1}
Q96S59	2	{'PF08513': 1, 'PF10607': 1}
Q96S65	0	
Q96S66	0	
Q96S79	1	{'PF00071': 1}
Q96S82	1	{'PF00240': 1}
Q96S86	3	{'PF00193': 2, 'PF07686': 1}
Q96S90	1	{'PF01476': 1}
Q96S94	2	{'PF00134': 1, 'PF02984': 1}
Q96S95	0	
Q96S96	1	{'PF01161': 1}
Q96S97	2	{'PF01284': 2}
Q96S99	2	{'PF01363': 1, 'PF00169': 1}
Q96SA4	0	
Q96SB3	2	{'PF00595': 1, 'PF17817': 1}
Q96SB4	2	{'PF00069': 2}
Q96SB8	1	{'PF02463': 1}
Q96SC8	1	{'PF03474': 1}
Q96SD1	1	{'PF07522': 1}
Q96SE0	1	{'PF00561': 1}
Q96SE7	18	{'PF00096': 18}
Q96SF2	0	
Q96SF7	1	{'PF00907': 1}
Q96SI1	1	{'PF02214': 1}
Q96SI9	3	{'PF00035': 2, 'PF07528': 1}
Q96SJ8	0	
Q96SK2	0	
Q96SK3	16	{'PF00096': 15, 'PF13912': 1}
Q96SL1	0	
Q96SL4	0	
Q96SL8	4	{'PF00096': 4}
Q96SM3	3	{'PF00246': 1, 'PF00754': 1, 'PF13620': 1}
Q96SN7	0	
Q96SN8	0	
Q96SQ5	11	{'PF00096': 11}
Q96SQ7	1	{'PF00010': 1}
Q96SQ9	1	{'PF00067': 1}
Q96SR6	9	{'PF00096': 9}
Q96ST2	1	{'PF08711': 1}
Q96ST3	1	{'PF08295': 1}
Q96ST8	0	
Q96SU4	1	{'PF00169': 1}
Q96SW2	1	{'PF03226': 1}
Q96SY0	1	{'PF13519': 1}
Q96SZ4	12	{'PF00096': 11, 'PF02023': 1}
Q96SZ5	0	
Q96SZ6	2	{'PF01938': 1, 'PF04055': 1}
Q96T17	0	
Q96T21	1	{'PF01248': 1}
Q96T23	1	{'PF00628': 1}
Q96T25	3	{'PF00096': 2, 'PF18366': 1}
Q96T37	3	{'PF00076': 2, 'PF07744': 1}
Q96T49	0	
Q96T51	1	{'PF01363': 1}
Q96T52	2	{'PF10502': 2}
Q96T53	0	
Q96T54	0	
Q96T55	0	
Q96T58	5	{'PF00076': 4, 'PF07744': 1}
Q96T59	0	
Q96T60	3	{'PF13671': 2, 'PF17913': 1}
Q96T66	1	{'PF01467': 1}
Q96T68	1	{'PF01429': 1}
Q96T75	0	
Q96T76	1	{'PF14500': 1}
Q96T83	0	
Q96T88	4	{'PF00240': 1, 'PF00628': 1, 'PF02182': 1, 'PF12148': 1}
Q96T91	0	
Q96T92	2	{'PF00096': 2}
Q96TA0	6	{'PF00028': 5, 'PF08266': 1}
Q96TA1	0	
Q96TA2	3	{'PF00004': 1, 'PF01434': 1, 'PF17862': 1}
Q96TC7	0	
Q99062	2	{'PF00041': 1, 'PF06328': 1}
Q99075	1	{'PF00008': 1}
Q99081	1	{'PF00010': 1}
Q99102	1	{'PF00094': 1}
Q99217	0	
Q99218	0	
Q99250	0	
Q99259	1	{'PF00282': 1}
Q99417	0	
Q99418	2	{'PF01369': 1, 'PF00169': 1}
Q99424	1	{'PF14749': 1}
Q99426	2	{'PF01302': 1, 'PF14560': 1}
Q99435	7	{'PF00093': 2, 'PF02210': 1, 'PF07645': 3, 'PF12947': 1}
Q99436	1	{'PF00227': 1}
Q99437	0	
Q99439	1	{'PF00307': 1}
Q99440	0	
Q99442	0	
Q99445	0	
Q99447	2	{'PF01467': 2}
Q99453	1	{'PF00046': 1}
Q99456	0	
Q99457	0	
Q99459	2	{'PF13921': 2}
Q99460	1	{'PF18004': 1}
Q99463	0	
Q99466	24	{'PF00066': 3, 'PF00008': 13, 'PF07645': 5, 'PF12661': 3}
Q99467	0	
Q99469	3	{'PF00130': 1, 'PF07653': 1, 'PF14604': 1}
Q99470	1	{'PF02815': 1}
Q99471	0	
Q99487	1	{'PF03403': 1}
Q99489	1	{'PF01266': 1}
Q99490	2	{'PF00071': 1, 'PF01412': 1}
Q99496	2	{'PF13923': 1, 'PF16207': 1}
Q99497	1	{'PF01965': 1}
Q99500	0	
Q99501	1	{'PF00307': 1}
Q99502	0	
Q99504	0	
Q99518	0	
Q99519	0	
Q99523	1	{'PF15901': 1}
Q99525	0	
Q99527	0	
Q99536	2	{'PF08240': 1, 'PF13602': 1}
Q99538	0	
Q99541	0	
Q99542	2	{'PF00413': 1, 'PF01471': 1}
Q99543	4	{'PF00226': 1, 'PF16717': 1, 'PF00249': 2}
Q99547	0	
Q99549	1	{'PF00385': 1}
Q99550	0	
Q99551	0	
Q99558	1	{'PF00069': 1}
Q99567	0	
Q99569	0	
Q99570	1	{'PF00069': 1}
Q99571	0	
Q99572	0	
Q99574	1	{'PF00079': 1}
Q99575	1	{'PF08170': 1}
Q99576	0	
Q99578	1	{'PF00071': 1}
Q99581	1	{'PF00178': 1}
Q99583	1	{'PF00010': 1}
Q99584	1	{'PF01023': 1}
Q99590	0	
Q99592	5	{'PF00096': 3, 'PF00651': 1, 'PF13894': 1}
Q99593	1	{'PF00907': 1}
Q99594	2	{'PF01285': 1, 'PF17725': 1}
Q99595	0	
Q99598	0	
Q99603	1	{'PF07686': 1}
Q99607	1	{'PF00178': 1}
Q99608	0	
Q99611	2	{'PF00586': 1, 'PF02769': 1}
Q99612	3	{'PF00096': 3}
Q99613	1	{'PF01399': 1}
Q99614	0	
Q99615	1	{'PF00226': 1}
Q99616	1	{'PF00048': 1}
Q99618	0	
Q99619	1	{'PF07525': 1}
Q99622	0	
Q99623	0	
Q99624	0	
Q99626	1	{'PF00046': 1}
Q99627	0	
Q99633	1	{'PF08799': 1}
Q99638	0	
Q99640	1	{'PF00069': 1}
Q99643	0	
Q99645	0	
Q99650	2	{'PF00041': 1, 'PF17971': 1}
Q99653	1	{'PF00036': 1}
Q99661	1	{'PF00225': 1}
Q99665	2	{'PF00041': 1, 'PF06328': 1}
Q99666	3	{'PF00638': 2, 'PF16704': 1}
Q99674	0	
Q99675	1	{'PF13920': 1}
Q99676	18	{'PF00096': 18}
Q99677	0	
Q99678	0	
Q99679	0	
Q99680	0	
Q99683	3	{'PF00069': 1, 'PF13281': 1, 'PF19039': 1}
Q99684	6	{'PF00096': 6}
Q99685	0	
Q99687	0	
Q99689	0	
Q99697	1	{'PF00046': 1}
Q99698	1	{'PF14844': 1}
Q99700	2	{'PF06741': 1, 'PF14438': 1}
Q99704	2	{'PF02174': 1, 'PF00169': 1}
Q99705	0	
Q99706	2	{'PF00047': 2}
Q99707	4	{'PF00809': 1, 'PF02310': 1, 'PF02607': 1, 'PF02965': 1}
Q99708	0	
Q99712	2	{'PF01007': 1, 'PF17655': 1}
Q99714	1	{'PF00106': 1}
Q99715	22	{'PF00092': 4, 'PF00041': 18}
Q99717	1	{'PF03165': 1}
Q99719	1	{'PF00735': 1}
Q99720	0	
Q99726	0	
Q99727	1	{'PF00965': 1}
Q99728	1	{'PF14835': 1}
Q99729	3	{'PF00076': 2, 'PF08143': 1}
Q99731	1	{'PF00048': 1}
Q99732	0	
Q99733	0	
Q99735	0	
Q99741	3	{'PF09079': 1, 'PF13401': 1, 'PF17872': 1}
Q99742	3	{'PF00010': 1, 'PF00989': 1, 'PF08447': 1}
Q99743	3	{'PF00010': 1, 'PF00989': 1, 'PF14598': 1}
Q99747	0	
Q99748	1	{'PF00019': 1}
Q99750	0	
Q99755	0	
Q99757	1	{'PF00085': 1}
Q99758	2	{'PF00005': 2}
Q99759	2	{'PF00564': 1, 'PF00069': 1}
Q99766	0	
Q99767	3	{'PF00595': 2, 'PF00640': 1}
Q99784	0	
Q99788	0	
Q99795	2	{'PF07686': 1, 'PF13927': 1}
Q99797	0	
Q99798	1	{'PF00694': 1}
Q99801	1	{'PF00046': 1}
Q99805	0	
Q99807	1	{'PF03232': 1}
Q99808	0	
Q99811	1	{'PF00046': 1}
Q99814	3	{'PF00989': 1, 'PF08447': 1, 'PF08778': 1}
Q99816	2	{'PF05743': 1, 'PF09454': 1}
Q99819	1	{'PF02115': 1}
Q99828	0	
Q99829	2	{'PF00168': 2}
Q99832	0	
Q99835	1	{'PF01392': 1}
Q99836	1	{'PF00531': 1}
Q99848	0	
Q99853	1	{'PF00250': 1}
Q99856	1	{'PF01388': 1}
Q99865	0	
Q99871	0	
Q99873	1	{'PF13649': 1}
Q99877	1	{'PF00125': 1}
Q99878	1	{'PF00125': 1}
Q99879	1	{'PF00125': 1}
Q99880	1	{'PF00125': 1}
Q99884	0	
Q99895	1	{'PF00089': 1}
Q99909	0	
Q99928	0	
Q99929	1	{'PF00010': 1}
Q99932	0	
Q99933	1	{'PF00240': 1}
Q99935	0	
Q99941	0	
Q99942	1	{'PF13920': 1}
Q99943	0	
Q99944	3	{'PF00008': 1, 'PF07546': 1, 'PF07645': 1}
Q99946	0	
Q99952	1	{'PF00102': 1}
Q99954	0	
Q99956	2	{'PF00581': 1, 'PF00782': 1}
Q99958	1	{'PF00250': 1}
Q99959	0	
Q99961	2	{'PF03114': 1, 'PF00018': 1}
Q99962	2	{'PF03114': 1, 'PF07653': 1}
Q99963	2	{'PF03114': 1, 'PF00018': 1}
Q99965	2	{'PF00200': 1, 'PF01421': 1}
Q99966	0	
Q99967	0	
Q99969	0	
Q99972	0	
Q99973	7	{'PF05386': 4, 'PF05729': 1, 'PF05731': 1, 'PF19334': 1}
Q99983	0	
Q99985	1	{'PF07679': 1}
Q99986	1	{'PF00069': 1}
Q99988	1	{'PF00019': 1}
Q99990	0	
Q99996	1	{'PF10495': 1}
Q99999	0	
Q9BPU6	1	{'PF01979': 1}
Q9BPU9	1	{'PF07162': 1}
Q9BPV8	0	
Q9BPW4	0	
Q9BPW5	1	{'PF00071': 1}
Q9BPW8	1	{'PF07978': 1}
Q9BPW9	1	{'PF00106': 1}
Q9BPX1	1	{'PF13561': 1}
Q9BPX3	0	
Q9BPX5	1	{'PF04699': 1}
Q9BPX6	1	{'PF13202': 1}
Q9BPX7	2	{'PF07000': 1, 'PF18474': 1}
Q9BPY3	0	
Q9BPY8	1	{'PF00046': 1}
Q9BPZ2	0	
Q9BPZ3	0	
Q9BPZ7	1	{'PF16979': 1}
Q9BQ04	3	{'PF00098': 1, 'PF00076': 2}
Q9BQ08	0	
Q9BQ13	1	{'PF02214': 1}
Q9BQ15	1	{'PF01336': 1}
Q9BQ16	3	{'PF00086': 1, 'PF07648': 1, 'PF10591': 1}
Q9BQ24	2	{'PF01363': 1, 'PF16696': 1}
Q9BQ31	1	{'PF02214': 1}
Q9BQ39	3	{'PF00270': 1, 'PF00271': 1, 'PF08152': 1}
Q9BQ48	0	
Q9BQ49	0	
Q9BQ50	0	
Q9BQ51	1	{'PF08205': 1}
Q9BQ52	2	{'PF12706': 1, 'PF13691': 1}
Q9BQ61	0	
Q9BQ65	0	
Q9BQ66	0	
Q9BQ67	0	
Q9BQ69	1	{'PF01661': 1}
Q9BQ70	0	
Q9BQ75	0	
Q9BQ83	1	{'PF01541': 1}
Q9BQ87	1	{'PF08513': 1}
Q9BQ89	0	
Q9BQ90	0	
Q9BQ95	1	{'PF14784': 1}
Q9BQA1	0	
Q9BQA5	3	{'PF00096': 2, 'PF13894': 1}
Q9BQA9	0	
Q9BQB4	0	
Q9BQB6	1	{'PF07884': 1}
Q9BQC3	0	
Q9BQC6	0	
Q9BQD1	0	
Q9BQD3	1	{'PF10241': 1}
Q9BQD7	0	
Q9BQE3	2	{'PF00091': 1, 'PF03953': 1}
Q9BQE4	0	
