Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
Q2M2I8-Q96RR4	0.95847	35.484	0.1644	0.125
Q2M2I8-Q9H093	0.7795	32.766	0.1098	0.125
Q2M2I8-Q9H0K1	0.76331	34.894	0.185	0.125
Q2M2I8-Q9H2K8	0.95983	30.8	0.1575	0.125
Q2M2I8-Q9HAZ1	0.94473	32.4	0.177	0.125
Q2M2I8-Q9NQU5	0.95182	33.865	0.1661	0.125
Q2M2I8-Q9NSY1	0.94295	37.903	0.1889	0.125
Q2M2I8-Q9P289	0.76608	34.043	0.1976	0.125
Q2M2I8-Q9UBE8	0.86217	34.468	0.1813	0.125
Q2M2I8-Q9UK32	0.94987	35.772	0.147	0.125
Q2M2I8-Q9UKE5	0.87744	45.255	0.1582	0.125
Q2M2I8-Q9UL54	0.84243	30.594	0.1548	0.125
Q2M2I8-Q9UPZ9	0.85305	28.782	0.1487	0.125
Q2M2I8-Q9Y243	0.77936	32.618	0.1398	0.125
Q2M2I8-Q9Y2K2	0.87639	36.444	0.1431	0.125
Q2M2I8-Q9Y572	0.86043	31.915	0.1784	0.125
Q2M2I8-Q9Y5S2	0.7944	27.35	0.1667	0.125
Q2M2I8-Q9Y616	0.86147	33.476	0.1431	0.125
Q2M2I8-Q9Y6E0	0.87807	31.418	0.1863	0.125
Q5VT25-Q6A1A2	0.91293	29.675	0.2183	0.125
Q5VT25-Q6P5Z2	0.82898	31.557	0.2292	0.125
Q5VT25-Q6PHR2	0.87601	38.739	0.1584	0.125
Q5VT25-Q7KZI7	0.82318	32.9	0.1495	0.125
Q5VT25-Q7L7X3	0.82099	32.057	0.1712	0.13329999999999997
Q5VT25-Q8N4C8	0.95033	34.8	0.1832	0.13329999999999997
Q5VT25-Q8NEV1	0.83822	29.93	0.1501	0.14290000000000003
Q5VT25-Q8TD08	0.86376	29.032	0.1538	0.14290000000000003
Q5VT25-Q8TDX7	0.86608	31.452	0.1531	0.14290000000000003
Q5VT25-Q92918	0.86181	30.864	0.1876	0.14290000000000003
Q5VT25-Q96GD4	0.82865	31.004	0.1591	0.14290000000000003
Q5VT25-Q96L34	0.88073	45.387	0.1781	0.14290000000000003
Q5VT25-Q96NX5	0.86198	28.788	0.1544	0.14290000000000003
Q5VT25-Q96RR4	0.86433	28.947	0.1542	0.14290000000000003
Q5VT25-Q9H093	0.73436	26.432	0.1554	0.14290000000000003
Q5VT25-Q9H0K1	0.99477	68.139	0.0421	0.14290000000000003
Q5VT25-Q9H2K8	0.8755	29.661	0.1625	0.14290000000000003
Q5VT25-Q9HAZ1	0.86967	31.301	0.1545	0.14290000000000003
Q5VT25-Q9NQU5	0.8888	32.917	0.1587	0.14290000000000003
Q5VT25-Q9NSY1	0.86205	29.752	0.1788	0.14290000000000003
Q5VT25-Q9P289	0.9057	39.2	0.1835	0.14290000000000003
Q5VT25-Q9UBE8	0.88745	31.559	0.133	0.14290000000000003
Q5VT25-Q9UK32	0.79193	33.475	0.1897	0.14290000000000003
Q5VT25-Q9UKE5	0.99002	62.302	0.1626	0.14290000000000003
Q5VT25-Q9UL54	0.87639	32.328	0.1356	0.14290000000000003
Q5VT25-Q9UPZ9	0.86264	34.188	0.1804	0.14290000000000003
Q5VT25-Q9Y243	0.8846	32.319	0.1762	0.14290000000000003
Q5VT25-Q9Y2K2	0.80922	33.043	0.1387	0.14290000000000003
Q5VT25-Q9Y572	0.8861	31.933	0.1952	0.14290000000000003
Q5VT25-Q9Y5S2	0.87787	32.314	0.1689	0.14290000000000003
Q5VT25-Q9Y616	0.88166	27.755	0.1843	0.14290000000000003
Q5VT25-Q9Y6E0	0.88124	27.755	0.1632	0.14290000000000003
Q6A1A2-Q6P5Z2	0.86204	32.218	0.219	0.14290000000000003
Q6A1A2-Q6PHR2	0.93106	32.794	0.1838	0.14290000000000003
Q6A1A2-Q7KZI7	0.99313	68.254	0.1421	0.14290000000000003
Q6A1A2-Q7L7X3	0.87751	32.78	0.1706	0.14290000000000003
Q6A1A2-Q8N4C8	0.89657	35.808	0.1483	0.14290000000000003
Q6A1A2-Q8NEV1	0.95017	36.653	0.2025	0.14290000000000003
Q6A1A2-Q8TD08	0.82692	32.203	0.1184	0.14290000000000003
Q6A1A2-Q8TDX7	0.85267	30.603	0.135	0.14290000000000003
Q6A1A2-Q92918	0.848	32.937	0.1439	0.14290000000000003
Q6A1A2-Q96GD4	0.94589	36.8	0.1768	0.14290000000000003
Q6A1A2-Q96L34	0.82171	38.148	0.1555	0.14290000000000003
Q6A1A2-Q96NX5	0.94967	34.0	0.1701	0.14290000000000003
Q6A1A2-Q96RR4	0.98946	62.302	0.1471	0.14290000000000003
Q6A1A2-Q9H093	0.83302	29.675	0.1648	0.14290000000000003
Q6A1A2-Q9H0K1	0.85884	33.051	0.1762	0.14290000000000003
Q6A1A2-Q9H2K8	0.85862	31.39	0.1792	0.14290000000000003
Q6A1A2-Q9HAZ1	0.77615	27.642	0.2245	0.14290000000000003
Q6A1A2-Q9NQU5	0.8604	32.083	0.2078	0.14290000000000003
Q6A1A2-Q9NSY1	0.86146	32.5	0.1603	0.14290000000000003
Q6A1A2-Q9P289	0.87335	31.034	0.1839	0.14290000000000003
Q6A1A2-Q9UBE8	0.85924	32.035	0.1808	0.14290000000000003
Q6A1A2-Q9UK32	0.84837	29.185	0.1927	0.14290000000000003
Q6A1A2-Q9UKE5	0.92196	30.924	0.2205	0.14290000000000003
Q6A1A2-Q9UL54	0.92827	34.94	0.1579	0.14290000000000003
Q6A1A2-Q9UPZ9	0.94023	36.145	0.1863	0.14290000000000003
Q6A1A2-Q9Y243	0.91852	29.046	0.226	0.14290000000000003
Q6A1A2-Q9Y2K2	0.88879	31.915	0.1805	0.15000000000000002
Q6A1A2-Q9Y572	0.83376	32.42	0.1699	0.15380000000000005
Q6A1A2-Q9Y5S2	0.94783	45.946	0.1514	0.15380000000000005
Q6A1A2-Q9Y616	0.83419	34.361	0.1784	0.15380000000000005
Q6A1A2-Q9Y6E0	0.81978	31.034	0.1348	0.15380000000000005
Q6P5Z2-Q6PHR2	0.89073	35.443	0.1914	0.15380000000000005
Q6P5Z2-Q7KZI7	0.86151	29.675	0.152	0.16669999999999996
Q6P5Z2-Q7L7X3	0.82705	29.73	0.156	0.16669999999999996
Q6P5Z2-Q8N4C8	0.9142	33.75	0.2	0.16669999999999996
Q6P5Z2-Q8NEV1	0.86339	31.092	0.1675	0.16669999999999996
Q6P5Z2-Q8TD08	0.82291	34.783	0.1998	0.16669999999999996
Q6P5Z2-Q8TDX7	0.80092	32.5	0.1331	0.16669999999999996
Q6P5Z2-Q92918	0.86771	27.236	0.1727	0.16669999999999996
Q6P5Z2-Q96GD4	0.88713	31.522	0.1293	0.16669999999999996
Q6P5Z2-Q96L34	0.87738	31.33	0.142	0.16669999999999996
Q6P5Z2-Q96NX5	0.86363	32.114	0.1514	0.16669999999999996
Q6P5Z2-Q96RR4	0.82934	32.601	0.183	0.16669999999999996
Q6P5Z2-Q9H093	0.88637	31.939	0.1479	0.16669999999999996
Q6P5Z2-Q9H0K1	0.85938	36.91	0.179	0.16669999999999996
Q6P5Z2-Q9H2K8	0.95983	34.263	0.1724	0.16669999999999996
Q6P5Z2-Q9HAZ1	0.84301	32.174	0.1699	0.16669999999999996
Q6P5Z2-Q9NQU5	0.88828	32.444	0.1711	0.16669999999999996
Q6P5Z2-Q9NSY1	0.93519	46.35	0.1619	0.16669999999999996
Q6P5Z2-Q9P289	0.94225	35.341	0.1833	0.16669999999999996
Q6P5Z2-Q9UBE8	0.95292	50.172	0.1044	0.16669999999999996
Q6P5Z2-Q9UK32	0.79839	30.198	0.1747	0.16669999999999996
Q6P5Z2-Q9UKE5	0.86557	34.328	0.1902	0.16669999999999996
Q6P5Z2-Q9UL54	0.86667	35.688	0.1804	0.16669999999999996
Q6P5Z2-Q9UPZ9	0.91408	32.927	0.1483	0.16669999999999996
Q6P5Z2-Q9Y243	0.87771	37.363	0.149	0.16669999999999996
Q6P5Z2-Q9Y2K2	0.83269	31.696	0.1947	0.16669999999999996
Q6P5Z2-Q9Y572	0.9482	34.263	0.166	0.16669999999999996
Q6P5Z2-Q9Y5S2	0.86481	30.901	0.1826	0.16669999999999996
Q6P5Z2-Q9Y616	0.86339	32.787	0.1854	0.16669999999999996
Q6P5Z2-Q9Y6E0	0.83387	25.703	0.1568	0.16669999999999996
Q6PHR2-Q7KZI7	0.86665	34.926	0.2079	0.16669999999999996
Q6PHR2-Q7L7X3	0.87996	28.745	0.156	0.16669999999999996
Q6PHR2-Q8N4C8	0.88065	31.179	0.1841	0.16669999999999996
Q6PHR2-Q8NEV1	0.86029	29.741	0.2069	0.16669999999999996
Q6PHR2-Q8TD08	0.86175	30.672	0.1819	0.16669999999999996
Q6PHR2-Q8TDX7	0.83957	32.189	0.1788	0.16669999999999996
Q6PHR2-Q92918	0.83952	26.939	0.1601	0.16669999999999996
Q6PHR2-Q96GD4	0.91931	28.926	0.19	0.16669999999999996
Q6PHR2-Q96L34	0.90421	40.945	0.2009	0.16669999999999996
Q6PHR2-Q96NX5	0.81261	35.749	0.1537	0.16669999999999996
Q6PHR2-Q96RR4	0.96206	33.6	0.1825	0.16669999999999996
Q6PHR2-Q9H093	0.88135	30.488	0.168	0.16669999999999996
Q6PHR2-Q9H0K1	0.92661	36.364	0.1757	0.16669999999999996
Q6PHR2-Q9H2K8	0.86688	36.226	0.1727	0.16669999999999996
Q6PHR2-Q9HAZ1	0.92846	36.437	0.1706	0.16669999999999996
Q6PHR2-Q9NQU5	0.96067	40.784	0.1889	0.16669999999999996
Q6PHR2-Q9NSY1	0.81895	30.992	0.1577	0.16669999999999996
Q6PHR2-Q9P289	0.86376	29.675	0.1662	0.16669999999999996
Q6PHR2-Q9UBE8	0.93224	34.63	0.2053	0.16669999999999996
Q6PHR2-Q9UK32	0.86651	31.048	0.1293	0.16669999999999996
Q6PHR2-Q9UKE5	0.91326	31.148	0.1832	0.16669999999999996
Q6PHR2-Q9UL54	0.85372	28.34	0.2039	0.16669999999999996
Q6PHR2-Q9UPZ9	0.79805	27.984	0.1377	0.16669999999999996
Q6PHR2-Q9Y243	0.87622	30.901	0.1257	0.16669999999999996
Q6PHR2-Q9Y2K2	0.86277	34.529	0.2016	0.16669999999999996
Q6PHR2-Q9Y572	0.82115	34.783	0.1907	0.16669999999999996
Q6PHR2-Q9Y5S2	0.93301	34.63	0.2005	0.16669999999999996
Q6PHR2-Q9Y616	0.85523	28.34	0.1882	0.16669999999999996
Q6PHR2-Q9Y6E0	0.9279	36.364	0.1808	0.16669999999999996
Q7KZI7-Q7L7X3	0.86309	34.722	0.177	0.16669999999999996
Q7KZI7-Q8N4C8	0.91425	31.148	0.2088	0.16669999999999996
Q7KZI7-Q8NEV1	0.8607	29.565	0.1847	0.16669999999999996
Q7KZI7-Q8TD08	0.91675	36.8	0.1737	0.16669999999999996
Q7KZI7-Q8TDX7	0.95949	40.392	0.1635	0.16669999999999996
Q7KZI7-Q92918	0.88684	30.797	0.1297	0.16669999999999996
Q7KZI7-Q96GD4	0.95154	35.06	0.1465	0.16669999999999996
Q7KZI7-Q96L34	0.92822	35.968	0.1784	0.16669999999999996
Q7KZI7-Q96NX5	0.92608	36.759	0.1712	0.16669999999999996
Q7KZI7-Q96RR4	0.86929	31.169	0.1416	0.18179999999999996
Q7KZI7-Q9H093	0.79962	36.444	0.1622	0.18179999999999996
Q7KZI7-Q9H0K1	0.84476	31.14	0.1857	0.18179999999999996
Q7KZI7-Q9H2K8	0.87059	32.444	0.1615	0.18179999999999996
Q7KZI7-Q9HAZ1	0.79887	29.245	0.1439	0.18179999999999996
Q7KZI7-Q9NQU5	0.79679	29.362	0.129	0.18179999999999996
Q7KZI7-Q9NSY1	0.8735	29.13	0.2092	0.19999999999999996
Q7KZI7-Q9P289	0.89268	33.871	0.1478	0.19999999999999996
Q7KZI7-Q9UBE8	0.857	36.82	0.1784	0.19999999999999996
Q7KZI7-Q9UK32	0.81418	27.7	0.2011	0.19999999999999996
Q7KZI7-Q9UKE5	0.86079	42.007	0.1612	0.19999999999999996
Q7KZI7-Q9UL54	0.9562	35.628	0.1494	0.19999999999999996
Q7KZI7-Q9UPZ9	0.91677	31.276	0.166	0.19999999999999996
Q7KZI7-Q9Y243	0.9425	34.4	0.1821	0.19999999999999996
Q7KZI7-Q9Y2K2	0.81826	33.455	0.1752	0.19999999999999996
Q7KZI7-Q9Y572	0.99065	76.863	0.217	0.19999999999999996
Q7KZI7-Q9Y5S2	0.93114	49.027	0.1652	0.19999999999999996
Q7KZI7-Q9Y616	0.83119	30.204	0.2016	0.19999999999999996
Q7KZI7-Q9Y6E0	0.75926	26.222	0.1704	0.19999999999999996
Q7L7X3-Q8N4C8	0.94793	36.0	0.1698	0.19999999999999996
Q7L7X3-Q8NEV1	0.95962	39.819	0.1529	0.19999999999999996
Q7L7X3-Q8TD08	0.88972	31.855	0.18	0.19999999999999996
Q7L7X3-Q8TDX7	0.93834	39.442	0.1946	0.19999999999999996
Q7L7X3-Q92918	0.75239	31.034	0.2018	0.19999999999999996
Q7L7X3-Q96GD4	0.95176	37.109	0.1701	0.19999999999999996
Q7L7X3-Q96L34	0.88027	34.483	0.1406	0.19999999999999996
Q7L7X3-Q96NX5	0.96597	48.8	0.1638	0.19999999999999996
Q7L7X3-Q96RR4	0.8969	33.182	0.1986	0.19999999999999996
Q7L7X3-Q9H093	0.85826	36.744	0.1537	0.19999999999999996
Q7L7X3-Q9H0K1	0.8618	34.599	0.1595	0.19999999999999996
Q7L7X3-Q9H2K8	0.8639	31.174	0.1824	0.19999999999999996
Q7L7X3-Q9HAZ1	0.86153	42.007	0.1846	0.19999999999999996
Q7L7X3-Q9NQU5	0.86595	28.571	0.1465	0.19999999999999996
Q7L7X3-Q9NSY1	0.9858	62.846	0.1276	0.19999999999999996
Q7L7X3-Q9P289	0.86857	35.926	0.1854	0.19999999999999996
Q7L7X3-Q9UBE8	0.84549	30.579	0.17	0.19999999999999996
Q7L7X3-Q9UK32	0.78717	31.95	0.1613	0.19999999999999996
Q7L7X3-Q9UKE5	0.93976	37.302	0.2388	0.19999999999999996
Q7L7X3-Q9UL54	0.96573	54.724	0.2489	0.19999999999999996
Q7L7X3-Q9UPZ9	0.96124	39.367	0.1648	0.19999999999999996
Q7L7X3-Q9Y243	0.82103	35.043	0.1728	0.19999999999999996
Q7L7X3-Q9Y2K2	0.85839	36.777	0.1611	0.19999999999999996
Q7L7X3-Q9Y572	0.93756	39.189	0.1826	0.19999999999999996
Q7L7X3-Q9Y5S2	0.88044	36.704	0.1547	0.19999999999999996
Q7L7X3-Q9Y616	0.89543	33.182	0.1682	0.19999999999999996
Q7L7X3-Q9Y6E0	0.96124	38.976	0.173	0.19999999999999996
Q8N4C8-Q8NEV1	0.87055	34.483	0.1849	0.19999999999999996
Q8N4C8-Q8TD08	0.97378	51.55	0.1605	0.19999999999999996
Q8N4C8-Q8TDX7	0.96858	39.608	0.1782	0.19999999999999996
Q8N4C8-Q92918	0.73852	32.787	0.1837	0.19999999999999996
Q8N4C8-Q96GD4	0.96752	40.0	0.1548	0.19999999999999996
Q8N4C8-Q96L34	0.91289	37.387	0.1889	0.19999999999999996
Q8N4C8-Q96NX5	0.89637	39.764	0.2012	0.19999999999999996
Q8N4C8-Q96RR4	0.95275	36.719	0.1808	0.19999999999999996
Q8N4C8-Q9H093	0.95688	40.493	0.1632	0.19999999999999996
Q8N4C8-Q9H0K1	0.94301	41.509	0.1365	0.19999999999999996
Q8N4C8-Q9H2K8	0.74961	34.008	0.1962	0.19999999999999996
Q8N4C8-Q9HAZ1	0.92745	49.807	0.1644	0.19999999999999996
Q8N4C8-Q9NQU5	0.75888	34.599	0.2066	0.19999999999999996
Q8N4C8-Q9NSY1	0.89943	31.048	0.1947	0.19999999999999996
Q8N4C8-Q9P289	0.80875	35.784	0.1922	0.19999999999999996
Q8N4C8-Q9UBE8	0.98749	62.451	0.1406	0.19999999999999996
Q8N4C8-Q9UK32	0.8066	33.74	0.1544	0.19999999999999996
Q8N4C8-Q9UKE5	0.94681	40.724	0.1546	0.19999999999999996
Q8N4C8-Q9UL54	0.81942	32.051	0.2367	0.19999999999999996
Q8N4C8-Q9UPZ9	0.86299	35.023	0.1867	0.19999999999999996
Q8N4C8-Q9Y243	0.99573	91.27	0.0547	0.19999999999999996
Q8N4C8-Q9Y2K2	0.88255	36.245	0.1901	0.19999999999999996
Q8N4C8-Q9Y572	0.82577	27.848	0.2021	0.19999999999999996
Q8N4C8-Q9Y5S2	0.90742	37.004	0.1925	0.19999999999999996
Q8N4C8-Q9Y616	0.87667	31.799	0.1846	0.19999999999999996
Q8N4C8-Q9Y6E0	0.82537	32.751	0.16	0.19999999999999996
Q8NEV1-Q8TD08	0.83998	32.231	0.1623	0.19999999999999996
Q8NEV1-Q8TDX7	0.94014	43.373	0.1464	0.19999999999999996
Q8NEV1-Q92918	0.85987	34.914	0.1664	0.19999999999999996
Q8NEV1-Q96GD4	0.95759	41.2	0.1672	0.19999999999999996
Q8NEV1-Q96L34	0.80216	28.689	0.1563	0.19999999999999996
Q8NEV1-Q96NX5	0.78246	27.197	0.1743	0.19999999999999996
Q8NEV1-Q96RR4	0.85868	30.131	0.1608	0.19999999999999996
Q8NEV1-Q9H093	0.87026	30.769	0.1411	0.19999999999999996
Q8NEV1-Q9H0K1	0.83701	32.636	0.1994	0.19999999999999996
Q8NEV1-Q9H2K8	0.8622	31.33	0.1621	0.19999999999999996
Q8NEV1-Q9HAZ1	0.89827	32.129	0.1601	0.19999999999999996
Q8NEV1-Q9NQU5	0.86834	35.178	0.1662	0.19999999999999996
Q8NEV1-Q9NSY1	0.84757	34.483	0.1718	0.19999999999999996
Q8NEV1-Q9P289	0.86686	35.06	0.1677	0.19999999999999996
Q8NEV1-Q9UBE8	0.88061	30.0	0.1758	0.19999999999999996
Q8NEV1-Q9UK32	0.82169	37.549	0.166	0.19999999999999996
Q8NEV1-Q9UKE5	0.85898	30.645	0.1464	0.19999999999999996
Q8NEV1-Q9UL54	0.94176	37.805	0.1394	0.19999999999999996
Q8NEV1-Q9UPZ9	0.87024	31.12	0.2074	0.19999999999999996
Q8NEV1-Q9Y243	0.93888	36.145	0.1991	0.19999999999999996
Q8NEV1-Q9Y2K2	0.99555	90.079	0.1102	0.19999999999999996
Q8NEV1-Q9Y572	0.86073	32.661	0.1597	0.19999999999999996
Q8NEV1-Q9Y5S2	0.96627	37.45	0.1572	0.21430000000000005
Q8NEV1-Q9Y616	0.8722	29.588	0.1291	0.22219999999999995
Q8NEV1-Q9Y6E0	0.8937	36.782	0.1701	0.22219999999999995
Q8TD08-Q8TDX7	0.8911	36.981	0.1732	0.22219999999999995
Q8TD08-Q92918	0.99456	67.192	0.0723	0.22219999999999995
Q8TD08-Q96GD4	0.86925	28.839	0.1416	0.22219999999999995
Q8TD08-Q96L34	0.88775	35.496	0.2053	0.25
Q8TD08-Q96NX5	0.95465	38.189	0.1866	0.25
Q8TD08-Q96RR4	0.94715	35.51	0.1716	0.25
Q8TD08-Q9H093	0.95434	41.071	0.1655	0.25
Q8TD08-Q9H0K1	0.89898	29.915	0.1569	0.25
Q8TD08-Q9H2K8	0.90489	32.143	0.1755	0.25
Q8TD08-Q9HAZ1	0.9134	34.766	0.2034	0.25
Q8TD08-Q9NQU5	0.86349	32.353	0.1864	0.25
Q8TD08-Q9NSY1	0.95666	32.669	0.1816	0.25
Q8TD08-Q9P289	0.83251	30.451	0.174	0.25
Q8TD08-Q9UBE8	0.89816	37.838	0.2055	0.25
Q8TD08-Q9UK32	0.8681	33.193	0.1733	0.25
Q8TD08-Q9UKE5	0.84738	37.815	0.1884	0.25
Q8TD08-Q9UL54	0.84826	37.815	0.1853	0.25
Q8TD08-Q9UPZ9	0.96359	39.286	0.1474	0.25
Q8TD08-Q9Y243	0.95306	37.354	0.1719	0.25
Q8TD08-Q9Y2K2	0.86932	40.0	0.1639	0.25
Q8TD08-Q9Y572	0.89233	36.26	0.1435	0.25
Q8TD08-Q9Y5S2	0.9138	34.375	0.1992	0.25
Q8TD08-Q9Y616	0.85699	31.356	0.1953	0.25
Q8TD08-Q9Y6E0	0.927	29.339	0.175	0.25
Q8TDX7-Q92918	0.89609	30.568	0.1783	0.25
Q8TDX7-Q96GD4	0.92866	37.838	0.2212	0.25
Q8TDX7-Q96L34	0.8881	33.184	0.1664	0.25
Q8TDX7-Q96NX5	0.85557	31.624	0.1535	0.25
Q8TDX7-Q96RR4	0.92621	38.288	0.1605	0.25
Q8TDX7-Q9H093	0.857	33.333	0.1756	0.25
Q8TDX7-Q9H0K1	0.85988	33.945	0.1796	0.25
Q8TDX7-Q9H2K8	0.9568	35.366	0.1606	0.25
Q8TDX7-Q9HAZ1	0.8608	28.704	0.1821	0.25
Q8TDX7-Q9NQU5	0.91099	35.317	0.2007	0.25
Q8TDX7-Q9NSY1	0.99058	60.392	0.162	0.25
Q8TDX7-Q9P289	0.89854	35.95	0.139	0.25
Q8TDX7-Q9UBE8	0.75919	34.513	0.2087	0.25
Q8TDX7-Q9UK32	0.87006	32.727	0.1771	0.25
Q8TDX7-Q9UKE5	0.94715	35.06	0.1695	0.25
Q8TDX7-Q9UL54	0.89763	31.441	0.1969	0.25
Q8TDX7-Q9UPZ9	0.89045	31.984	0.169	0.25
Q8TDX7-Q9Y243	0.958	54.26	0.1672	0.25
Q8TDX7-Q9Y2K2	0.86964	31.301	0.1489	0.25
Q8TDX7-Q9Y572	0.83312	27.347	0.1688	0.25
Q8TDX7-Q9Y5S2	0.95729	32.669	0.1816	0.25
Q8TDX7-Q9Y616	0.9455	39.044	0.166	0.25
Q8TDX7-Q9Y6E0	0.93719	38.095	0.1721	0.25
Q92918-Q96GD4	0.91258	37.218	0.1424	0.25
Q92918-Q96L34	0.89603	31.441	0.1672	0.25
Q92918-Q96NX5	0.97108	36.653	0.1899	0.25
Q92918-Q96RR4	0.81776	35.514	0.1974	0.25
Q92918-Q9H093	0.9933	60.0	0.1083	0.25
Q92918-Q9H0K1	0.96071	41.339	0.1962	0.25
Q92918-Q9H2K8	0.88996	33.628	0.1914	0.25
Q92918-Q9HAZ1	0.88875	33.628	0.1703	0.25
Q92918-Q9NQU5	0.92567	39.819	0.1674	0.25
Q92918-Q9NSY1	0.99592	73.413	0.1485	0.25
Q92918-Q9P289	0.89022	40.417	0.1546	0.25
Q92918-Q9UBE8	0.80553	34.568	0.142	0.25
Q92918-Q9UK32	0.9105	35.714	0.1894	0.25
Q92918-Q9UKE5	0.86564	33.333	0.172	0.25
Q92918-Q9UL54	0.9209	28.39	0.1812	0.25
Q92918-Q9UPZ9	0.95503	38.672	0.1977	0.25
Q92918-Q9Y243	0.87632	33.476	0.1804	0.25
Q92918-Q9Y2K2	0.80802	35.51	0.1697	0.25
Q92918-Q9Y572	0.94588	35.458	0.1774	0.25
Q92918-Q9Y5S2	0.90081	37.838	0.2032	0.25
Q92918-Q9Y616	0.95746	35.081	0.1711	0.25
Q92918-Q9Y6E0	0.84096	31.727	0.1833	0.25
Q96GD4-Q96L34	0.84649	36.207	0.1802	0.25
Q96GD4-Q96NX5	0.84728	36.207	0.1646	0.25
Q96GD4-Q96RR4	0.94595	56.228	0.152	0.25
Q96GD4-Q9H093	0.85279	32.599	0.1634	0.25
Q96GD4-Q9H0K1	0.8729	40.075	0.1865	0.25
Q96GD4-Q9H2K8	0.89503	35.849	0.1768	0.25
Q96GD4-Q9HAZ1	0.94394	42.041	0.2271	0.25
Q96GD4-Q9NQU5	0.88055	33.068	0.1652	0.25
Q96GD4-Q9NSY1	0.92292	33.871	0.1846	0.25
Q96GD4-Q9P289	0.82348	34.562	0.2186	0.25
Q96GD4-Q9UBE8	0.91206	37.945	0.1643	0.25
Q96GD4-Q9UK32	0.92522	32.143	0.1444	0.25
Q96GD4-Q9UKE5	0.75746	33.61	0.1342	0.25
Q96GD4-Q9UL54	0.94828	35.51	0.1528	0.25
Q96GD4-Q9UPZ9	0.90574	31.746	0.1764	0.25
Q96GD4-Q9Y243	0.95716	41.833	0.2185	0.25
Q96GD4-Q9Y2K2	0.83971	30.041	0.1667	0.25
Q96GD4-Q9Y572	0.98948	56.471	0.1594	0.25
Q96GD4-Q9Y5S2	0.84688	35.271	0.1794	0.25
Q96GD4-Q9Y616	0.9965	78.968	0.0923	0.25
Q96GD4-Q9Y6E0	0.81544	32.895	0.1869	0.25
Q96L34-Q96NX5	0.91587	37.945	0.2188	0.25
Q96L34-Q96RR4	0.88667	34.615	0.2214	0.25
Q96L34-Q9H093	0.86564	30.645	0.1992	0.25
Q96L34-Q9H0K1	0.94161	42.683	0.2027	0.25
Q96L34-Q9H2K8	0.88912	39.6	0.1901	0.25
Q96L34-Q9HAZ1	0.86603	31.538	0.1242	0.25
Q96L34-Q9NQU5	0.91355	37.97	0.1384	0.25
Q96L34-Q9NSY1	0.86623	33.613	0.147	0.25
Q96L34-Q9P289	0.94769	39.6	0.1506	0.25
Q96L34-Q9UBE8	0.94687	37.5	0.1726	0.25
Q96L34-Q9UK32	0.89746	30.568	0.1964	0.25
Q96L34-Q9UKE5	0.89053	35.094	0.2072	0.25
Q96L34-Q9UL54	0.96589	52.756	0.2443	0.25
Q96L34-Q9UPZ9	0.87947	32.743	0.1928	0.25
Q96L34-Q9Y243	0.86677	33.333	0.1833	0.25
Q96L34-Q9Y2K2	0.86659	31.061	0.121	0.28569999999999995
Q96L34-Q9Y572	0.86225	30.213	0.2032	0.28569999999999995
Q96L34-Q9Y5S2	0.8648	30.303	0.124	0.28569999999999995
Q96L34-Q9Y616	0.86711	32.453	0.1684	0.28569999999999995
Q96L34-Q9Y6E0	0.86859	31.343	0.1742	0.28569999999999995
Q96NX5-Q96RR4	0.96993	74.502	0.1754	0.3077
Q96NX5-Q9H093	0.96801	57.034	0.1379	0.33330000000000004
Q96NX5-Q9H0K1	0.73492	32.653	0.1982	0.33330000000000004
Q96NX5-Q9H2K8	0.85858	29.96	0.1671	0.33330000000000004
Q96NX5-Q9HAZ1	0.91325	31.535	0.1852	0.33330000000000004
Q96NX5-Q9NQU5	0.99832	89.575	0.071	0.33330000000000004
Q96NX5-Q9NSY1	0.90863	40.816	0.1876	0.33330000000000004
Q96NX5-Q9P289	0.91127	32.365	0.1998	0.33330000000000004
Q96NX5-Q9UBE8	0.83724	32.444	0.1738	0.33330000000000004
Q96NX5-Q9UK32	0.90774	32.51	0.1742	0.33330000000000004
Q96NX5-Q9UKE5	0.87579	37.918	0.1889	0.33330000000000004
Q96NX5-Q9UL54	0.86212	30.126	0.25	0.33330000000000004
Q96NX5-Q9UPZ9	0.88131	30.493	0.1788	0.33330000000000004
Q96NX5-Q9Y243	0.94299	33.463	0.1733	0.33330000000000004
Q96NX5-Q9Y2K2	0.86809	31.276	0.2194	0.33330000000000004
Q96NX5-Q9Y572	0.98081	65.098	0.1878	0.33330000000000004
Q96NX5-Q9Y5S2	0.86418	30.544	0.1646	0.33330000000000004
Q96NX5-Q9Y616	0.88082	30.4	0.1994	0.33330000000000004
Q96NX5-Q9Y6E0	0.95226	40.0	0.2226	0.33330000000000004
Q96RR4-Q9H093	0.92078	31.76	0.1965	0.33330000000000004
Q96RR4-Q9H0K1	0.9248	39.526	0.1432	0.33330000000000004
Q96RR4-Q9H2K8	0.94207	33.074	0.1862	0.33330000000000004
Q96RR4-Q9HAZ1	0.86516	31.557	0.1809	0.33330000000000004
Q96RR4-Q9NQU5	0.94043	43.373	0.1538	0.33330000000000004
Q96RR4-Q9NSY1	0.87743	29.362	0.2504	0.33330000000000004
Q96RR4-Q9P289	0.87847	33.745	0.1803	0.33330000000000004
