Pocket Set	Pocket	Volume (A³)	Buriedness
AF2-PD	Q8TEK3_PF08123_115_317_fpocket_2	3453.0	16
AF2-PD	Q8TEM1_PF02368_1077_1153_fpocket_1	3455.75	18
AF2-PD	Q8TEM1_PF02368_1077_1153_fpocket_6	5002.5	12
AF2-PD	Q8TEQ0_PF00787_683_758_fpocket_2	4072.0	10
AF2-PD	Q8TEQ0_PF00787_683_758_fpocket_6	4637.38	11
AF2-PD	Q8TER0_PF00008_433_463_fpocket_1	4750.12	10
AF2-PD	Q8TER0_PF00041_1005_1088_fpocket_3	4106.12	15
AF2-PD	Q8TER0_PF00041_1105_1186_fpocket_1	3891.12	13
AF2-PD	Q8TER0_PF00041_1105_1186_fpocket_4	4697.62	13
AF2-PD	Q8TER0_PF00041_908_991_fpocket_7	3707.25	18
AF2-PD	Q8TET4_PF13802_222_293_fpocket_1	4357.38	15
AF2-PD	Q8TET4_PF13802_222_293_fpocket_3	3490.75	17
AF2-PD	Q8TEU7_PF00027_300_382_fpocket_1	5364.25	9
AF2-PD	Q8TEU7_PF00027_300_382_fpocket_2	5207.5	11
AF2-PD	Q8TEU7_PF00595_530_609_fpocket_2	4435.75	13
AF2-PD	Q8TEU7_PF00595_530_609_fpocket_3	4379.25	11
AF2-PD	Q8TEU7_PF00618_415_502_fpocket_1	3214.88	19
AF2-PD	Q8TEU7_PF00618_415_502_fpocket_3	3841.75	15
AF2-PD	Q8TEU7_PF00788_749_835_fpocket_3	4636.25	15
AF2-PD	Q8TEU7_PF00788_749_835_fpocket_4	4499.38	13
AF2-PD	Q8TEU8_PF00014_327_379_fpocket_1	4480.62	16
AF2-PD	Q8TEU8_PF00014_327_379_fpocket_2	4247.62	15
AF2-PD	Q8TEU8_PF00014_385_437_fpocket_3	4861.0	9
AF2-PD	Q8TEU8_PF00095_42_91_fpocket_2	4842.75	12
AF2-PD	Q8TEU8_PF01759_456_562_fpocket_1	4928.25	10
AF2-PD	Q8TEU8_PF01759_456_562_fpocket_2	3527.12	14
AF2-PD	Q8TEW0_PF00595_590_680_fpocket_2	4407.0	14
AF2-PD	Q8TEW6_PF02174_135_232_fpocket_1	4353.5	13
AF2-PD	Q8TEW6_PF02174_135_232_fpocket_2	4071.62	16
AF2-PD	Q8TEW8_PF00595_382_467_fpocket_1	3004.25	14
AF2-PD	Q8TEW8_PF00595_382_467_fpocket_5	3973.62	15
AF2-PD	Q8TEW8_PF00595_498_589_fpocket_5	4256.38	16
AF2-PD	Q8TEY7_PF02148_61_126_fpocket_1	3575.0	15
AF2-PD	Q8TEY7_PF06337_737_810_fpocket_2	4380.62	15
AF2-PD	Q8TEY7_PF06337_737_810_fpocket_3	3773.88	18
AF2-PD	Q8TEY7_PF06337_845_919_fpocket_6	3525.75	17
AF2-PD	Q8TEY7_PF06337_845_919_fpocket_7	4664.38	10
AF2-PD	Q8TF09_PF03259_3_93_fpocket_5	4104.38	12
AF2-PD	Q8TF09_PF03259_3_93_fpocket_7	3915.5	14
AF2-PD	Q8TF17_PF00018_274_323_fpocket_1	4604.5	13
AF2-PD	Q8TF17_PF00018_274_323_fpocket_2	3554.0	17
AF2-PD	Q8TF20_PF00096_265_287_fpocket_1	4694.25	11
AF2-PD	Q8TF20_PF00096_293_315_fpocket_1	4770.25	13
AF2-PD	Q8TF20_PF00096_321_343_fpocket_1	5316.25	7
AF2-PD	Q8TF20_PF00096_517_539_fpocket_1	4901.5	12
AF2-PD	Q8TF20_PF00096_629_650_fpocket_1	4796.12	12
AF2-PD	Q8TF20_PF00096_769_791_fpocket_1	4827.0	11
AF2-PD	Q8TF20_PF00096_853_875_fpocket_1	4880.75	11
AF2-PD	Q8TF20_PF13912_349_374_fpocket_1	4766.5	11
AF2-PD	Q8TF20_PF16622_794_819_fpocket_1	4612.62	11
AF2-PD	Q8TF27_PF01412_328_443_fpocket_3	4570.12	12
AF2-PD	Q8TF27_PF01412_328_443_fpocket_4	4479.88	13
AF2-PD	Q8TF32_PF00096_232_254_fpocket_1	4559.0	11
AF2-PD	Q8TF39_PF00096_439_461_fpocket_1	4802.62	12
AF2-PD	Q8TF39_PF00096_439_461_fpocket_2	4762.38	11
AF2-PD	Q8TF39_PF00096_495_517_fpocket_1	4767.0	9
AF2-PD	Q8TF39_PF00096_579_601_fpocket_1	5166.38	8
AF2-PD	Q8TF39_PF00096_691_713_fpocket_1	5017.25	11
AF2-PD	Q8TF39_PF02023_48_137_fpocket_4	3985.62	12
AF2-PD	Q8TF42_PF00300_426_610_fpocket_4	2492.75	24
AF2-PD	Q8TF42_PF00300_426_610_fpocket_6	3591.0	14
AF2-PD	Q8TF42_PF00627_39_73_fpocket_1	4719.25	11
AF2-PD	Q8TF42_PF14604_261_315_fpocket_1	3943.0	16
AF2-PD	Q8TF44_PF00168_320_419_fpocket_1	4119.88	18
AF2-PD	Q8TF44_PF00168_320_419_fpocket_2	3637.75	16
AF2-PD	Q8TF45_PF00096_398_420_fpocket_1	5084.75	9
AF2-PD	Q8TF45_PF00096_591_613_fpocket_1	5168.5	10
AF2-PD	Q8TF45_PF00096_647_669_fpocket_1	5260.12	10
AF2-PD	Q8TF46_PF00773_465_817_fpocket_1	3042.62	16
AF2-PD	Q8TF46_PF00773_465_817_fpocket_18	2771.62	19
AF2-PD	Q8TF46_PF17215_874_966_fpocket_1	4015.25	16
AF2-PD	Q8TF46_PF17216_224_323_fpocket_6	2574.5	18
AF2-PD	Q8TF46_PF17849_364_432_fpocket_1	2374.5	20
AF2-PD	Q8TF46_PF17849_364_432_fpocket_2	4950.38	10
AF2-PD	Q8TF47_PF00096_211_233_fpocket_1	5347.12	9
AF2-PD	Q8TF47_PF00096_310_332_fpocket_1	5359.0	9
AF2-PD	Q8TF47_PF00096_366_388_fpocket_1	4720.38	11
AF2-PD	Q8TF47_PF00096_525_547_fpocket_1	5330.25	9
AF2-PD	Q8TF50_PF00096_528_550_fpocket_2	4900.88	11
AF2-PD	Q8TF50_PF13894_442_465_fpocket_1	4777.0	10
AF2-PD	Q8TF50_PF13894_442_465_fpocket_2	4938.0	11
AF2-PD	Q8TF61_PF12937_555_595_fpocket_1	4939.5	11
AF2-PD	Q8TF61_PF12937_555_595_fpocket_3	4152.5	15
AF2-PD	Q8TF64_PF00595_112_191_fpocket_1	3073.88	19
AF2-PD	Q8TF64_PF00595_112_191_fpocket_5	4694.38	14
AF2-PD	Q8TF65_PF00595_117_195_fpocket_1	3171.88	18
AF2-PD	Q8TF65_PF00595_117_195_fpocket_3	4739.0	10
AF2-PD	Q8TF68_PF00096_345_367_fpocket_1	4634.88	9
AF2-PD	Q8TF68_PF00096_373_397_fpocket_1	4692.12	12
AF2-PD	Q8TF68_PF13912_432_458_fpocket_1	4604.0	10
AF2-PD	Q8TF72_PF00595_28_107_fpocket_1	4185.62	15
AF2-PD	Q8TF72_PF00595_28_107_fpocket_2	3847.12	15
AF2-PD	Q8WTQ1_PF13841_29_58_fpocket_1	4882.5	13
AF2-PD	Q8WTQ7_PF00069_191_454_fpocket_1	2965.5	22
AF2-PD	Q8WTQ7_PF00069_191_454_fpocket_9	2497.12	23
AF2-PD	Q8WTQ7_PF00615_55_175_fpocket_1	2666.0	16
AF2-PD	Q8WTQ7_PF00615_55_175_fpocket_8	5057.0	11
AF2-PD	Q8WTR2_PF00782_73_203_fpocket_1	3147.75	13
AF2-PD	Q8WTR2_PF00782_73_203_fpocket_2	4232.88	17
AF2-PD	Q8WTR7_PF00096_320_342_fpocket_1	5221.62	9
AF2-PD	Q8WTR7_PF00096_459_481_fpocket_1	4736.38	11
AF2-PD	Q8WTR7_PF00096_730_752_fpocket_1	4765.25	11
AF2-PD	Q8WTR8_PF00053_157_209_fpocket_2	4387.75	13
AF2-PD	Q8WTR8_PF00053_157_209_fpocket_3	5154.88	9
AF2-PD	Q8WTR8_PF00053_212_272_fpocket_1	5304.75	8
AF2-PD	Q8WTR8_PF00053_212_272_fpocket_2	4854.75	7
AF2-PD	Q8WTR8_PF00053_275_323_fpocket_1	3439.12	26
AF2-PD	Q8WTR8_PF01759_361_468_fpocket_5	3278.0	14
AF2-PD	Q8WTS1_PF00561_76_334_fpocket_1	2551.5	19
AF2-PD	Q8WTT0_PF00059_100_208_fpocket_5	4156.38	15
AF2-PD	Q8WTT0_PF00059_100_208_fpocket_6	3841.75	12
AF2-PD	Q8WTU0_PF00240_3_79_fpocket_1	3893.88	16
AF2-PD	Q8WTU0_PF00240_3_79_fpocket_2	3592.88	15
AF2-PD	Q8WTU2_PF00530_192_289_fpocket_1	2485.12	25
AF2-PD	Q8WTU2_PF00530_347_444_fpocket_1	2743.12	20
AF2-PD	Q8WTU2_PF00530_347_444_fpocket_2	4419.62	15
AF2-PD	Q8WTU2_PF00530_476_573_fpocket_3	3963.25	17
AF2-PD	Q8WTU2_PF00530_476_573_fpocket_4	2569.5	20
AF2-PD	Q8WTU2_PF00530_61_158_fpocket_2	2986.88	17
AF2-PD	Q8WTV1_PF05485_5_82_fpocket_2	4780.75	13
AF2-PD	Q8WTV1_PF05485_5_82_fpocket_4	4350.38	13
AF2-PD	Q8WTX7_PF13840_258_322_fpocket_1	4053.5	18
AF2-PD	Q8WTX7_PF13840_258_322_fpocket_3	4060.62	15
AF2-PD	Q8WTX7_PF18700_9_69_fpocket_1	5506.12	7
AF2-PD	Q8WTX7_PF18700_9_69_fpocket_2	4218.12	14
AF2-PD	Q8WU08_PF00069_23_281_fpocket_1	2582.5	24
AF2-PD	Q8WU08_PF00069_23_281_fpocket_15	3667.12	13
AF2-PD	Q8WU10_PF07992_11_383_fpocket_12	2405.62	23
AF2-PD	Q8WU10_PF18267_409_479_fpocket_3	3850.12	19
AF2-PD	Q8WU10_PF18267_409_479_fpocket_4	4140.75	14
AF2-PD	Q8WU17_PF13639_545_586_fpocket_2	5200.88	10
AF2-PD	Q8WU17_PF13639_545_586_fpocket_3	4570.75	11
AF2-PD	Q8WU17_PF13705_19_516_fpocket_47	3184.12	14
AF2-PD	Q8WU17_PF13705_19_516_fpocket_5	2376.62	20
AF2-PD	Q8WU67_PF00561_140_382_fpocket_1	1777.5	24
AF2-PD	Q8WU67_PF00561_140_382_fpocket_13	2809.5	20
AF2-PD	Q8WU68_PF00076_82_141_fpocket_1	3077.5	17
AF2-PD	Q8WU68_PF00076_82_141_fpocket_3	5025.25	11
AF2-PD	Q8WU79_PF01412_13_127_fpocket_1	3251.0	18
AF2-PD	Q8WU79_PF01412_13_127_fpocket_2	3419.12	15
AF2-PD	Q8WU90_PF16543_229_330_fpocket_2	4788.5	14
AF2-PD	Q8WU90_PF16543_229_330_fpocket_4	5142.88	9
AF2-PD	Q8WUA2_PF00076_242_312_fpocket_1	2618.62	23
AF2-PD	Q8WUA2_PF00076_242_312_fpocket_2	5035.5	8
AF2-PD	Q8WUA2_PF00160_2_161_fpocket_7	4300.12	13
AF2-PD	Q8WUA2_PF00160_2_161_fpocket_8	4002.88	13
AF2-PD	Q8WUB8_PF00628_379_436_fpocket_2	3400.0	23
AF2-PD	Q8WUB8_PF00628_379_436_fpocket_3	3737.38	13
AF2-PD	Q8WUB8_PF00628_435_481_fpocket_1	4448.0	14
AF2-PD	Q8WUB8_PF00628_435_481_fpocket_2	3920.25	16
AF2-PD	Q8WUD1_PF00071_8_169_fpocket_1	2843.62	22
AF2-PD	Q8WUD1_PF00071_8_169_fpocket_2	3212.5	20
AF2-PD	Q8WUF5_PF14604_765_815_fpocket_1	4491.88	11
AF2-PD	Q8WUF5_PF14604_765_815_fpocket_2	4980.62	9
AF2-PD	Q8WUH2_PF10367_738_846_fpocket_1	4529.38	14
AF2-PD	Q8WUH2_PF10367_738_846_fpocket_5	4225.12	16
AF2-PD	Q8WUI4_PF00850_541_859_fpocket_2	2085.88	24
AF2-PD	Q8WUI4_PF00850_541_859_fpocket_5	2555.25	20
AF2-PD	Q8WUJ0_PF00782_36_173_fpocket_1	2943.75	18
AF2-PD	Q8WUJ0_PF00782_36_173_fpocket_2	3124.25	11
AF2-PD	Q8WUJ1_PF00173_39_134_fpocket_1	3322.12	13
AF2-PD	Q8WUJ1_PF00173_39_134_fpocket_3	3947.25	17
AF2-PD	Q8WUJ3_PF10162_43_165_fpocket_1	3470.25	19
AF2-PD	Q8WUJ3_PF10162_43_165_fpocket_3	3524.75	17
AF2-PD	Q8WUJ3_PF15711_1244_1330_fpocket_8	5332.5	10
AF2-PD	Q8WUJ3_PF15711_187_277_fpocket_1	3858.38	15
AF2-PD	Q8WUJ3_PF15711_187_277_fpocket_3	3718.5	16
AF2-PD	Q8WUK0_PF00782_51_185_fpocket_1	2270.75	19
AF2-PD	Q8WUK0_PF00782_51_185_fpocket_2	3206.5	16
AF2-PD	Q8WUM4_PF03097_4_378_fpocket_1	3223.5	17
AF2-PD	Q8WUM4_PF03097_4_378_fpocket_24	2622.88	19
AF2-PD	Q8WUM4_PF13949_412_701_fpocket_11	3830.75	18
AF2-PD	Q8WUM4_PF13949_412_701_fpocket_7	3471.62	16
AF2-PD	Q8WUN7_PF00240_154_225_fpocket_2	4389.25	13
AF2-PD	Q8WUN7_PF00240_154_225_fpocket_5	4969.25	9
AF2-PD	Q8WUN7_PF16455_28_132_fpocket_1	4074.75	16
AF2-PD	Q8WUP2_PF00412_183_240_fpocket_1	4416.62	14
AF2-PD	Q8WUP2_PF00412_183_240_fpocket_4	3400.5	20
AF2-PD	Q8WUP2_PF00412_243_299_fpocket_1	5198.25	9
AF2-PD	Q8WUP2_PF00412_243_299_fpocket_3	3511.25	15
AF2-PD	Q8WUQ7_PF09732_634_758_fpocket_6	4757.0	10
AF2-PD	Q8WUR7_PF02594_62_134_fpocket_1	3694.75	23
AF2-PD	Q8WUR7_PF02594_62_134_fpocket_2	4293.25	14
AF2-PD	Q8WUU4_PF00096_232_253_fpocket_1	4965.38	12
AF2-PD	Q8WUU4_PF00096_232_253_fpocket_2	4911.38	10
AF2-PD	Q8WUY1_PF13279_54_185_fpocket_5	3507.88	14
AF2-PD	Q8WUY1_PF13279_54_185_fpocket_7	2975.12	17
AF2-PD	Q8WUY9_PF00610_27_106_fpocket_1	4126.0	11
AF2-PD	Q8WUY9_PF00610_27_106_fpocket_4	2480.38	23
AF2-PD	Q8WUY9_PF00620_255_356_fpocket_5	4010.62	15
AF2-PD	Q8WV22_PF08746_191_231_fpocket_1	3440.0	21
AF2-PD	Q8WV28_PF00017_346_429_fpocket_2	3594.62	17
AF2-PD	Q8WV28_PF00017_346_429_fpocket_3	3787.25	17
AF2-PD	Q8WV37_PF00096_259_281_fpocket_1	4561.25	11
AF2-PD	Q8WV37_PF00096_315_336_fpocket_1	4919.38	13
AF2-PD	Q8WV37_PF00096_315_336_fpocket_2	4724.12	13
AF2-PD	Q8WV37_PF00096_371_393_fpocket_1	4771.5	11
AF2-PD	Q8WV37_PF00096_483_505_fpocket_1	4663.75	11
AF2-PD	Q8WV37_PF00096_511_533_fpocket_1	4586.38	14
AF2-PD	Q8WV41_PF00787_253_335_fpocket_3	2991.0	19
AF2-PD	Q8WV41_PF00787_253_335_fpocket_7	3725.88	15
AF2-PD	Q8WV41_PF10456_337_572_fpocket_17	4683.12	14
AF2-PD	Q8WV41_PF10456_337_572_fpocket_2	3536.62	17
AF2-PD	Q8WV41_PF14604_7_57_fpocket_1	4689.75	8
AF2-PD	Q8WV44_PF00643_222_263_fpocket_1	4482.25	13
AF2-PD	Q8WV44_PF15227_20_57_fpocket_1	4321.25	17
AF2-PD	Q8WV44_PF15227_20_57_fpocket_2	5473.25	7
AF2-PD	Q8WV74_PF00293_29_159_fpocket_1	4187.25	13
AF2-PD	Q8WV74_PF00293_29_159_fpocket_4	5548.0	6
AF2-PD	Q8WV92_PF04212_13_77_fpocket_1	3855.88	14
AF2-PD	Q8WV92_PF04212_13_77_fpocket_4	4090.75	14
AF2-PD	Q8WV92_PF16565_100_242_fpocket_15	3881.75	12
AF2-PD	Q8WV92_PF16565_100_242_fpocket_8	3686.75	14
AF2-PD	Q8WVB3_PF00728_56_223_fpocket_10	3244.75	17
AF2-PD	Q8WVB3_PF00728_56_223_fpocket_2	4440.38	14
AF2-PD	Q8WVB6_PF00004_370_480_fpocket_7	3666.75	16
AF2-PD	Q8WVC6_PF01121_2_183_fpocket_1	3404.0	16
AF2-PD	Q8WVC6_PF01121_2_183_fpocket_12	3531.0	17
AF2-PD	Q8WVD3_PF05605_155_216_fpocket_1	3837.5	16
AF2-PD	Q8WVD3_PF13923_17_57_fpocket_1	4486.12	14
AF2-PD	Q8WVD3_PF13923_17_57_fpocket_2	4215.75	17
AF2-PD	Q8WVD3_PF18574_80_112_fpocket_1	4742.5	11
AF2-PD	Q8WVD3_PF18574_80_112_fpocket_2	4727.0	12
AF2-PD	Q8WVD5_PF13920_151_198_fpocket_2	4414.38	14
AF2-PD	Q8WVF5_PF02214_35_126_fpocket_2	3812.38	16
AF2-PD	Q8WVF5_PF02214_35_126_fpocket_3	4001.38	15
AF2-PD	Q8WVJ2_PF04969_17_91_fpocket_1	3665.12	16
AF2-PD	Q8WVJ2_PF04969_17_91_fpocket_3	4489.25	14
AF2-PD	Q8WVJ9_PF00010_67_118_fpocket_2	4669.12	11
AF2-PD	Q8WVJ9_PF00010_67_118_fpocket_3	4333.12	14
AF2-PD	Q8WVK7_PF16740_2_115_fpocket_5	4431.88	14
AF2-PD	Q8WVM0_PF00398_26_303_fpocket_2	2604.38	19
AF2-PD	Q8WVN8_PF00179_208_363_fpocket_2	4174.75	12
AF2-PD	Q8WVN8_PF00179_208_363_fpocket_6	4044.38	17
AF2-PD	Q8WVT3_PF14559_630_693_fpocket_3	3338.0	17
AF2-PD	Q8WVT3_PF14559_630_693_fpocket_5	4294.75	14
AF2-PD	Q8WVV5_PF07686_38_147_fpocket_1	3351.75	21
AF2-PD	Q8WVV5_PF07686_38_147_fpocket_2	4604.5	11
AF2-PD	Q8WVV9_PF00076_78_130_fpocket_2	4381.38	13
AF2-PD	Q8WVV9_PF00076_78_130_fpocket_5	5223.38	9
AF2-PD	Q8WVV9_PF11835_159_244_fpocket_1	3972.88	15
AF2-PD	Q8WVV9_PF11835_159_244_fpocket_2	4050.5	14
AF2-PD	Q8WVV9_PF13893_312_433_fpocket_2	4244.12	14
AF2-PD	Q8WVV9_PF13893_312_433_fpocket_3	3823.62	15
AF2-PD	Q8WVY7_PF00240_5_79_fpocket_1	3527.62	21
AF2-PD	Q8WVY7_PF00240_5_79_fpocket_3	4629.38	13
AF2-PD	Q8WVZ7_PF13639_254_297_fpocket_1	4263.62	15
AF2-PD	Q8WVZ7_PF13639_254_297_fpocket_3	4181.75	11
AF2-PD	Q8WVZ9_PF00651_53_168_fpocket_1	4267.38	13
AF2-PD	Q8WVZ9_PF00651_53_168_fpocket_2	3853.88	12
AF2-PD	Q8WVZ9_PF07707_173_278_fpocket_11	4176.62	13
AF2-PD	Q8WVZ9_PF07707_173_278_fpocket_8	4436.75	11
AF2-PD	Q8WW01_PF09631_65_166_fpocket_2	4064.5	16
AF2-PD	Q8WW22_PF00226_6_65_fpocket_1	4801.38	11
AF2-PD	Q8WW22_PF00226_6_65_fpocket_2	3765.25	15
AF2-PD	Q8WW22_PF00684_135_201_fpocket_2	3782.0	17
AF2-PD	Q8WW22_PF00684_135_201_fpocket_4	4531.88	12
AF2-PD	Q8WW22_PF01556_108_330_fpocket_11	4531.88	12
AF2-PD	Q8WW22_PF01556_108_330_fpocket_2	3613.38	17
AF2-PD	Q8WW27_PF08210_47_227_fpocket_4	3814.12	13
AF2-PD	Q8WW32_PF00505_93_161_fpocket_1	4294.5	14
AF2-PD	Q8WW32_PF00505_93_161_fpocket_2	4815.88	12
AF2-PD	Q8WW32_PF09011_6_79_fpocket_1	3985.88	11
AF2-PD	Q8WW32_PF09011_6_79_fpocket_3	4171.25	12
AF2-PD	Q8WW36_PF00098_89_106_fpocket_1	5070.38	12
AF2-PD	Q8WW62_PF01105_43_228_fpocket_1	3724.12	16
AF2-PD	Q8WW62_PF01105_43_228_fpocket_9	5188.75	10
AF2-PD	Q8WWB5_PF08190_19_168_fpocket_4	3774.5	14
AF2-PD	Q8WWB5_PF08190_19_168_fpocket_7	3284.0	18
AF2-PD	Q8WWB5_PF18201_223_315_fpocket_1	4833.62	12
AF2-PD	Q8WWF5_PF13639_307_352_fpocket_1	4724.75	13
AF2-PD	Q8WWF6_PF00226_3_66_fpocket_3	4199.62	14
AF2-PD	Q8WWF6_PF00226_3_66_fpocket_7	5111.5	9
AF2-PD	Q8WWF8_PF13499_113_186_fpocket_1	4178.38	14
AF2-PD	Q8WWF8_PF13499_113_186_fpocket_2	3414.88	14
AF2-PD	Q8WWF8_PF13499_42_103_fpocket_1	4074.5	13
AF2-PD	Q8WWF8_PF13499_42_103_fpocket_4	3016.25	19
AF2-PD	Q8WWI1_PF00412_1614_1676_fpocket_3	4753.0	13
AF2-PD	Q8WWI1_PF00595_1043_1119_fpocket_3	4184.25	14
AF2-PD	Q8WWL2_PF16474_22_208_fpocket_12	3811.75	14
AF2-PD	Q8WWL7_PF00134_1132_1257_fpocket_2	3430.25	14
AF2-PD	Q8WWL7_PF00134_1132_1257_fpocket_4	3992.38	12
AF2-PD	Q8WWL7_PF02984_1259_1375_fpocket_2	3347.5	17
AF2-PD	Q8WWL7_PF02984_1259_1375_fpocket_6	5117.75	10
AF2-PD	Q8WWM7_PF14438_120_196_fpocket_2	4527.0	14
AF2-PD	Q8WWM9_PF00042_43_162_fpocket_4	2356.0	19
AF2-PD	Q8WWM9_PF00042_43_162_fpocket_7	2627.0	17
AF2-PD	Q8WWN8_PF00169_1220_1325_fpocket_4	4265.25	14
AF2-PD	Q8WWN8_PF00169_288_379_fpocket_6	3551.38	18
AF2-PD	Q8WWN8_PF00620_920_1068_fpocket_2	2857.12	18
AF2-PD	Q8WWN8_PF00620_920_1068_fpocket_5	2917.62	18
AF2-PD	Q8WWN8_PF01412_489_607_fpocket_1	4407.88	9
AF2-PD	Q8WWN8_PF01412_489_607_fpocket_4	4195.25	13
AF2-PD	Q8WWN8_PF07647_5_64_fpocket_3	4344.62	12
AF2-PD	Q8WWN9_PF00169_42_139_fpocket_1	4421.88	12
AF2-PD	Q8WWP7_PF04548_28_238_fpocket_1	3251.0	24
AF2-PD	Q8WWP7_PF04548_28_238_fpocket_11	4014.62	15
AF2-PD	Q8WWQ0_PF00439_1165_1251_fpocket_1	3072.62	20
AF2-PD	Q8WWQ0_PF00439_1165_1251_fpocket_3	3071.38	16
AF2-PD	Q8WWQ0_PF00439_1325_1409_fpocket_1	2462.12	20
AF2-PD	Q8WWQ0_PF00439_1325_1409_fpocket_3	3570.88	17
AF2-PD	Q8WWQ2_PF03662_168_408_fpocket_19	4190.5	10
AF2-PD	Q8WWQ8_PF00193_2198_2290_fpocket_1	4379.25	14
AF2-PD	Q8WWQ8_PF00193_2198_2290_fpocket_4	5066.38	10
AF2-PD	Q8WWQ8_PF02469_1005_1129_fpocket_3	3065.75	23
AF2-PD	Q8WWQ8_PF02469_1148_1267_fpocket_1	2831.62	17
AF2-PD	Q8WWQ8_PF02469_1608_1726_fpocket_10	2633.25	18
AF2-PD	Q8WWQ8_PF02469_1608_1726_fpocket_9	4001.5	13
AF2-PD	Q8WWQ8_PF02469_1751_1883_fpocket_2	2960.88	14
AF2-PD	Q8WWQ8_PF02469_1751_1883_fpocket_3	3680.25	14
AF2-PD	Q8WWQ8_PF02469_382_507_fpocket_3	2647.75	25
AF2-PD	Q8WWQ8_PF02469_382_507_fpocket_8	4777.62	13
AF2-PD	Q8WWQ8_PF02469_526_654_fpocket_3	2382.5	20
AF2-PD	Q8WWV3_PF08240_71_168_fpocket_1	4152.75	18
AF2-PD	Q8WWV3_PF08240_71_168_fpocket_4	4056.75	18
AF2-PD	Q8WWV3_PF13602_247_393_fpocket_2	4211.5	15
AF2-PD	Q8WWV3_PF13602_247_393_fpocket_3	4606.12	14
AF2-PD	Q8WWV6_PF07686_65_171_fpocket_1	3233.62	17
AF2-PD	Q8WWV6_PF07686_65_171_fpocket_4	3819.0	13
AF2-PD	Q8WWW0_PF00130_123_173_fpocket_2	4455.25	13
AF2-PD	Q8WWW0_PF16517_371_410_fpocket_1	5116.38	11
AF2-PD	Q8WWW0_PF16517_371_410_fpocket_2	5214.75	9
AF2-PD	Q8WWW8_PF00169_6_117_fpocket_6	4076.75	14
AF2-PD	Q8WWX0_PF07525_289_327_fpocket_1	4292.38	13
AF2-PD	Q8WWY6_PF16564_6_76_fpocket_2	5031.88	12
AF2-PD	Q8WWY7_PF00095_30_73_fpocket_1	5271.12	11
AF2-PD	Q8WWY7_PF00095_30_73_fpocket_2	5147.62	10
AF2-PD	Q8WWY8_PF00151_8_326_fpocket_5	2282.25	20
AF2-PD	Q8WWY8_PF00151_8_326_fpocket_6	3914.5	17
AF2-PD	Q8WWZ1_PF00340_32_148_fpocket_1	3246.88	16
AF2-PD	Q8WWZ1_PF00340_32_148_fpocket_2	4818.62	12
AF2-PD	Q8WWZ3_PF00531_122_199_fpocket_2	3940.25	14
AF2-PD	Q8WWZ3_PF00531_122_199_fpocket_5	3342.5	19
AF2-PD	Q8WWZ4_PF00005_1222_1368_fpocket_13	3178.88	19
AF2-PD	Q8WWZ4_PF00005_1222_1368_fpocket_6	2561.38	18
AF2-PD	Q8WWZ4_PF00005_410_556_fpocket_11	2974.88	17
AF2-PD	Q8WWZ4_PF00005_410_556_fpocket_8	5325.12	8
AF2-PD	Q8WWZ7_PF00005_1316_1461_fpocket_1	3958.38	17
AF2-PD	Q8WWZ7_PF00005_1316_1461_fpocket_11	3250.12	17
AF2-PD	Q8WWZ7_PF00005_497_643_fpocket_11	4563.75	15
AF2-PD	Q8WWZ7_PF00005_497_643_fpocket_12	3022.38	18
AF2-PD	Q8WWZ8_PF14670_186_221_fpocket_1	5294.5	11
AF2-PD	Q8WWZ8_PF14670_186_221_fpocket_2	5258.5	10
AF2-PD	Q8WWZ8_PF14670_227_262_fpocket_1	4529.62	13
AF2-PD	Q8WWZ8_PF14670_227_262_fpocket_2	4896.12	11
AF2-PD	Q8WX39_PF00061_34_159_fpocket_9	3371.12	16
AF2-PD	Q8WX77_PF00219_38_91_fpocket_1	4549.5	16
AF2-PD	Q8WX77_PF00219_38_91_fpocket_2	4277.5	20
AF2-PD	Q8WX77_PF07679_155_260_fpocket_1	4207.88	13
AF2-PD	Q8WX77_PF07679_155_260_fpocket_3	4523.38	13
AF2-PD	Q8WX93_PF07679_1001_1092_fpocket_3	4087.25	14
AF2-PD	Q8WX93_PF07679_1001_1092_fpocket_4	4175.25	18
AF2-PD	Q8WX93_PF07679_1135_1225_fpocket_1	3992.38	14
AF2-PD	Q8WX93_PF07679_1135_1225_fpocket_2	3139.38	18
AF2-PD	Q8WX93_PF07679_1234_1325_fpocket_4	4579.5	12
AF2-PD	Q8WX93_PF07679_271_361_fpocket_3	4296.38	11
AF2-PD	Q8WX93_PF07679_271_361_fpocket_4	4740.5	10
AF2-PD	Q8WX93_PF07679_441_538_fpocket_5	4232.88	12
AF2-PD	Q8WX94_PF02758_9_85_fpocket_2	3954.75	16
AF2-PD	Q8WX94_PF05729_172_340_fpocket_2	4453.25	13
AF2-PD	Q8WX94_PF05729_172_340_fpocket_6	5342.88	8
AF2-PD	Q8WX94_PF17776_468_586_fpocket_9	4213.25	14
AF2-PD	Q8WX94_PF17779_410_466_fpocket_4	4669.62	14
AF2-PD	Q8WX94_PF17779_410_466_fpocket_6	5722.0	8
AF2-PD	Q8WXA3_PF01363_535_599_fpocket_1	4441.5	15
AF2-PD	Q8WXA3_PF01363_535_599_fpocket_2	4586.62	10
AF2-PD	Q8WXA9_PF00076_68_136_fpocket_1	4832.62	11
