Domain (Uniprot_Pfam_Start_End)	Pocket Sets
Q9NUX5_PF02765_11_141	PDB-PD,AF2-PD
Q9NUX5_PF16686_152_298	PDB-PD,AF2-PD
Q9NUY8_PF00581_323_440	PDB-PD,AF2-PD
Q9NUZ1_PF00441_228_390	AF2-PD
Q9NUZ1_PF02770_89_197	AF2-PD
Q9NV23_PF00975_27_256	PDB-PD,AF2-PD
Q9NV31_PF01479_109_156	PDB-PD,AF2-PD
Q9NV35_PF00293_11_144	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NV58_PF01485_199_264	AF2-PD
Q9NV66_PF00258_81_232	AF2-PD
Q9NV66_PF04055_410_592	AF2-PD
Q9NV70_PF15277_31_121	AF2-PD
Q9NV72_PF00096_392_414	AF2-PD
Q9NV72_PF00096_420_442	AF2-PD
Q9NV72_PF00096_504_526	AF2-PD
Q9NV88_PF16661_59_267	PDB-PD,AF2-PD
Q9NVA2_PF00735_38_311	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NVD3_PF09273_308_425	AF2-PD
Q9NVD7_PF00307_262_370	PDB-PD,AF2-PD
Q9NVD7_PF00307_95_203	AF2-PD
Q9NVE7_PF01937_451_762	AF2-PD
Q9NVF7_PF00646_64_94	AF2-PD
Q9NVH0_PF01612_79_259	PDB-PD,AF2-PD
Q9NVH1_PF00226_14_79	AF2-PD
Q9NVH6_PF02668_151_404	AF2-PD
Q9NVH6_PF06155_41_134	AF2-PD
Q9NVI7_PF00004_396_523	AF2-PD
Q9NVJ2_PF00025_8_181	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NVM6_PF00076_187_241	PDB-PD,AF2-PD
Q9NVM6_PF00226_11_73	AF2-PD
Q9NVP1_PF00270_203_374	PDB-PD,AF2-PD
Q9NVP1_PF00271_411_520	AF2-PD
Q9NVP1_PF13959_561_621	AF2-PD
Q9NVP4_PF13287_32_100	AF2-PD
Q9NVR0_PF00651_84_200	PDB-PD,AF2-PD
Q9NVR0_PF07707_205_307	PDB-PD,AF2-PD
Q9NVR5_PF08190_43_209	AF2-PD
Q9NVR5_PF18201_250_349	AF2-PD
Q9NVR7_PF07986_329_446	AF2-PD
Q9NVS9_PF01243_59_153	PDB-PD,AF2-PD
Q9NVS9_PF10590_206_261	PDB-PD,AF2-PD
Q9NVU0_PF19725_443_708	AF2-PD
Q9NVU7_PF08158_62_113	AF2-PD
Q9NVV4_PF17797_62_132	PDB-PD,AF2-PD
Q9NVV9_PF05485_5_81	PDB-PD,AF2-PD
Q9NVW2_PF13639_568_611	PDB-PD,AF2-PD
Q9NVX2_PF08154_17_77	PDB-PD,AF2-PD
Q9NVX7_PF00651_35_141	AF2-PD
Q9NVX7_PF07707_147_235	PDB-PD,AF2-PD
Q9NVZ3_PF07933_6_163	AF2-PD
Q9NW07_PF00096_179_201	AF2-PD
Q9NW07_PF00096_347_369	AF2-PD
Q9NW07_PF00096_375_397	AF2-PD
Q9NW07_PF13912_263_288	AF2-PD
Q9NW08_PF00562_668_1041	PDB-PD,AF2-PD
Q9NW08_PF04560_1043_1129	PDB-PD,AF2-PD
Q9NW08_PF04561_185_363	PDB-PD
Q9NW08_PF04565_438_502	PDB-PD,AF2-PD
Q9NW08_PF04566_539_600	PDB-PD,AF2-PD
Q9NW08_PF04567_621_661	PDB-PD,AF2-PD
Q9NW13_PF00076_116_185	AF2-PD
Q9NW13_PF00076_337_410	AF2-PD
Q9NW13_PF00076_6_74	AF2-PD
Q9NW38_PF09765_5_93	AF2-PD
Q9NW38_PF11793_303_371	PDB-PD,AF2-PD
Q9NW38_PF18890_108_197	PDB-PD,AF2-PD
Q9NW38_PF18891_199_295	PDB-PD,AF2-PD
Q9NW61_PF00169_17_108	AF2-PD
Q9NW64_PF00076_234_299	PDB-PD,AF2-PD
Q9NW68_PF03909_146_203	AF2-PD
Q9NWB1_PF00076_119_187	PDB-PD,AF2-PD
Q9NWH9_PF00076_386_456	AF2-PD
Q9NWH9_PF02037_22_56	AF2-PD
Q9NWK9_PF04438_216_246	AF2-PD
Q9NWL6_PF00733_508_628	AF2-PD
Q9NWM0_PF01593_304_544	AF2-PD
Q9NWM0_PF01593_34_277	AF2-PD
Q9NWM3_PF02845_47_88	PDB-PD
Q9NWM8_PF00254_38_132	PDB-PD,AF2-PD
Q9NWM8_PF13499_138_207	PDB-PD,AF2-PD
Q9NWS0_PF08190_23_187	AF2-PD
Q9NWS0_PF18201_211_286	PDB-PD,AF2-PD
Q9NWS9_PF02023_22_111	AF2-PD
Q9NWT6_PF13621_48_302	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NWT8_PF08213_127_159	AF2-PD
Q9NWU1_PF00109_41_291	PDB-PD,AF2-PD
Q9NWU1_PF02801_299_414	PDB-PD,AF2-PD
Q9NWU2_PF08513_27_53	PDB-PD,AF2-PD
Q9NWU2_PF10607_63_207	AF2-PD
Q9NWU5_PF00237_69_173	PDB-PD,AF2-PD
Q9NWW6_PF13238_6_149	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NWW9_PF04970_6_126	PDB-PD
Q9NWX5_PF07525_371_410	AF2-PD
Q9NWX6_PF04446_35_164	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NWX6_PF14413_167_283	PDB-PD,AF2-PD
Q9NWZ3_PF07714_187_454	PDB-LIG,PDB-PD,AF2-LIG
Q9NWZ5_PF00485_100_288	AF2-PD
Q9NWZ5_PF14681_326_532	AF2-PD
Q9NX01_PF02966_4_136	PDB-PD,AF2-PD
Q9NX02_PF05729_207_375	AF2-PD
Q9NX02_PF17776_503_620	AF2-PD
Q9NX02_PF17779_445_501	AF2-PD
Q9NX07_PF00076_5_75	PDB-PD,AF2-PD
Q9NX07_PF00076_98_169	PDB-PD,AF2-PD
Q9NX08_PF07258_113_175	AF2-PD
Q9NX18_PF03937_68_144	PDB-PD,AF2-PD
Q9NX20_PF00252_57_190	PDB-PD,AF2-PD
Q9NX24_PF01248_45_139	PDB-PD,AF2-PD
Q9NX36_PF00226_51_109	AF2-PD
Q9NX36_PF09350_203_271	AF2-PD
Q9NX38_PF01597_106_173	AF2-PD
Q9NX45_PF00010_203_253	AF2-PD
Q9NX47_PF12906_14_68	AF2-PD
Q9NX55_PF19026_88_128	PDB-PD,AF2-PD
Q9NX57_PF00071_7_202	AF2-PD
Q9NX58_PF08790_31_58	AF2-PD
Q9NX58_PF17848_3_28	AF2-PD
Q9NX65_PF02023_33_122	AF2-PD
Q9NX74_PF00035_370_433	PDB-PD,AF2-PD
Q9NX76_PF01284_35_154	AF2-PD
Q9NXB0_PF07162_313_493	AF2-PD
Q9NXC2_PF02894_132_362	AF2-PD
Q9NXD2_PF06602_210_332	AF2-PD
Q9NXD2_PF06602_326_512	AF2-PD
Q9NXE8_PF10197_11_47	AF2-PD
Q9NXG2_PF02926_111_254	AF2-PD
Q9NXG6_PF13499_190_252	PDB-PD,AF2-PD
Q9NXG6_PF13640_314_459	PDB-PD,AF2-PD
Q9NXJ5_PF01470_6_187	AF2-PD
Q9NXK8_PF12937_4_50	AF2-PD
Q9NXL2_PF00621_98_283	AF2-PD
Q9NXL2_PF07653_586_643	AF2-PD
Q9NXL2_PF14604_720_772	AF2-PD
Q9NXL9_PF00493_294_509	AF2-PD
Q9NXL9_PF17207_114_247	PDB-PD,AF2-PD
Q9NXL9_PF17855_522_604	AF2-PD
Q9NXN4_PF01661_72_185	PDB-PD,AF2-PD
Q9NXN4_PF13716_349_482	AF2-PD
Q9NXP7_PF17921_65_124	AF2-PD
Q9NXS3_PF00651_25_132	AF2-PD
Q9NXS3_PF07707_137_239	AF2-PD
Q9NXU5_PF00025_27_194	AF2-PD
Q9NXV2_PF02214_46_138	PDB-PD,AF2-PD
Q9NXW2_PF00226_110_171	PDB-PD,AF2-PD
Q9NXX6_PF15412_133_189	AF2-PD
Q9NXZ2_PF00013_70_130	AF2-PD
Q9NXZ2_PF00270_266_437	AF2-PD
Q9NXZ2_PF00271_472_582	AF2-PD
Q9NY12_PF04410_70_158	PDB-PD,AF2-PD
Q9NY15_PF00193_2208_2300	AF2-PD
Q9NY15_PF02469_1139_1253	AF2-PD
Q9NY15_PF02469_1596_1710	AF2-PD
Q9NY15_PF02469_1735_1866	AF2-PD
Q9NY15_PF02469_375_493	AF2-PD
Q9NY25_PF00059_88_185	PDB-PD,AF2-PD
Q9NY28_PF00652_496_622	AF2-PD
Q9NY43_PF00046_233_289	AF2-PD
Q9NY47_PF00092_291_464	AF2-PD
Q9NY56_PF00061_26_164	PDB-PD,AF2-PD
Q9NY57_PF00069_23_283	AF2-PD
Q9NY59_PF03372_320_627	PDB-PD,AF2-PD
Q9NY65_PF00091_3_214	AF2-PD
Q9NY65_PF03953_263_393	AF2-PD
Q9NY72_PF07686_28_143	PDB-PD,AF2-PD
Q9NY93_PF00270_31_207	AF2-PD
Q9NY99_PF00595_73_153	AF2-PD
Q9NYA4_PF01363_1109_1175	AF2-PD
Q9NYA4_PF06602_127_519	AF2-PD
Q9NYB0_PF08914_132_196	PDB-PD,AF2-PD
Q9NYB5_PF07648_477_523	AF2-PD
Q9NYB9_PF14604_458_506	PDB-PD,AF2-PD
Q9NYD6_PF00046_269_325	AF2-PD
Q9NYF5_PF00620_39_186	AF2-PD
Q9NYI0_PF01369_555_736	AF2-PD
Q9NYI0_PF15410_787_898	AF2-PD
Q9NYJ7_PF00008_357_387	AF2-PD
Q9NYJ8_PF02845_9_50	PDB-PD,AF2-PD
Q9NYL2_PF00536_337_408	AF2-PD
Q9NYL2_PF07714_16_260	PDB-LIG,PDB-PD,AF2-LIG
Q9NYL4_PF00254_50_141	AF2-PD
Q9NYL5_PF00067_29_463	AF2-PD
Q9NYN1_PF00071_22_185	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NYP9_PF03226_81_188	AF2-PD
Q9NYR8_PF00106_6_201	AF2-PD
Q9NYR9_PF00071_6_170	AF2-PD
Q9NYT0_PF00169_248_353	PDB-PD,AF2-PD
Q9NYT0_PF00169_5_104	AF2-PD
Q9NYT0_PF00610_142_223	AF2-PD
Q9NYT6_PF00096_335_357	AF2-PD
Q9NYT6_PF00096_363_385	AF2-PD
Q9NYT6_PF00096_447_469	AF2-PD
Q9NYT6_PF00096_503_525	AF2-PD
Q9NYT6_PF00096_615_637	AF2-PD
Q9NYU1_PF06427_1093_1200	AF2-PD
Q9NYU1_PF18400_45_226	AF2-PD
Q9NYU1_PF18401_296_433	AF2-PD
Q9NYU1_PF18402_437_686	AF2-PD
Q9NYU1_PF18403_710_933	AF2-PD
Q9NYU1_PF18404_1231_1498	AF2-PD
Q9NYU2_PF06427_1115_1222	AF2-PD
Q9NYU2_PF18400_57_238	AF2-PD
Q9NYU2_PF18401_310_450	AF2-PD
Q9NYU2_PF18402_450_699	AF2-PD
Q9NYU2_PF18404_1256_1523	AF2-PD
Q9NYV4_PF00069_727_1020	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NYW8_PF00096_261_283	AF2-PD
Q9NYW8_PF00096_345_367	AF2-PD
Q9NYW8_PF00096_401_423	AF2-PD
Q9NYY1_PF00726_20_175	PDB-PD,AF2-PD
Q9NYY3_PF00069_82_334	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NYY8_PF08373_636_692	AF2-PD
Q9NYZ4_PF07686_30_147	PDB-PD,AF2-PD
Q9NYZ4_PF13927_265_332	AF2-PD
Q9NZ08_PF01433_281_524	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZ08_PF11838_597_917	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZ08_PF17900_59_246	PDB-PD,AF2-PD
Q9NZ20_PF05826_152_248	AF2-PD
Q9NZ45_PF09360_33_88	PDB-PD,AF2-PD
Q9NZ45_PF10660_8_41	AF2-PD
Q9NZ52_PF00790_3_142	PDB-PD,AF2-PD
Q9NZ52_PF02883_597_715	PDB-PD,AF2-PD
Q9NZ52_PF03127_222_299	PDB-PD,AF2-PD
Q9NZ71_PF13307_545_731	AF2-PD
Q9NZA1_PF13409_190_254	PDB-PD,AF2-PD
Q9NZA1_PF13410_275_379	PDB-PD,AF2-PD
Q9NZB8_PF04055_74_236	AF2-PD
Q9NZB8_PF06463_241_368	AF2-PD
Q9NZB8_PF13353_71_195	AF2-PD
Q9NZC2_PF07686_19_129	PDB-PD,AF2-PD
Q9NZC4_PF00178_208_289	AF2-PD
Q9NZC4_PF02198_31_115	AF2-PD
Q9NZC7_PF00106_125_268	AF2-PD
Q9NZC7_PF00397_18_47	AF2-PD
Q9NZC9_PF00176_441_711	AF2-PD
Q9NZC9_PF00271_712_822	AF2-PD
Q9NZD1_PF00003_16_261	AF2-PD
Q9NZD2_PF08718_18_167	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZD4_PF09236_5_91	PDB-PD,AF2-PD
Q9NZD8_PF00561_39_171	AF2-PD
Q9NZH0_PF00003_49_291	AF2-PD
Q9NZH6_PF00340_83_203	PDB-PD,AF2-PD
Q9NZH8_PF00340_53_165	PDB-PD,AF2-PD
Q9NZI2_PF13499_135_211	PDB-PD,AF2-PD
Q9NZI2_PF13833_76_129	PDB-PD,AF2-PD
Q9NZI6_PF18016_301_363	AF2-PD
Q9NZI8_PF00013_197_262	PDB-PD,AF2-PD
Q9NZI8_PF00013_278_345	PDB-PD,AF2-PD
Q9NZI8_PF00013_407_472	PDB-PD,AF2-PD
Q9NZI8_PF00013_489_555	PDB-PD,AF2-PD
Q9NZI8_PF00076_4_69	AF2-PD
Q9NZI8_PF00076_83_150	AF2-PD
Q9NZJ4_PF00240_22_79	PDB-PD
Q9NZJ5_PF00069_593_678	PDB-PD
Q9NZJ5_PF00069_865_1077	PDB-PD
Q9NZJ6_PF08241_151_250	AF2-PD
Q9NZJ9_PF00293_17_143	PDB-PD,AF2-PD
Q9NZK5_PF00962_185_499	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZK7_PF00068_21_128	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZL3_PF00096_204_226	PDB-PD
Q9NZL3_PF00096_260_282	AF2-PD
Q9NZL3_PF00096_288_310	PDB-PD,AF2-PD
Q9NZL3_PF00096_316_338	PDB-PD,AF2-PD
Q9NZL3_PF00096_372_394	PDB-PD
Q9NZL3_PF00096_456_478	PDB-PD
Q9NZL3_PF00096_512_534	AF2-PD
Q9NZL3_PF00096_652_674	PDB-PD
Q9NZL6_PF00618_68_174	AF2-PD
Q9NZL6_PF00788_648_735	AF2-PD
Q9NZL9_PF04321_29_324	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9NZM1_PF00168_1139_1253	AF2-PD
Q9NZM1_PF00168_1302_1409	AF2-PD
Q9NZM1_PF00168_1553_1655	AF2-PD
Q9NZM1_PF00168_1788_1921	AF2-PD
Q9NZM1_PF00168_199_302	AF2-PD
Q9NZM1_PF00168_1_103	PDB-PD,AF2-PD
Q9NZM1_PF08150_768_841	AF2-PD
Q9NZM1_PF08165_677_741	AF2-PD
Q9NZM3_PF00018_1059_1109	PDB-PD,AF2-PD
Q9NZM3_PF00018_987_1031	PDB-PD,AF2-PD
Q9NZM3_PF00168_1569_1670	PDB-PD,AF2-PD
Q9NZM3_PF00621_1213_1393	PDB-PD,AF2-PD
Q9NZM3_PF07653_902_954	PDB-PD,AF2-PD
Q9NZM3_PF14604_1134_1182	PDB-PD,AF2-PD
Q9NZM3_PF14604_764_814	PDB-PD,AF2-PD
Q9NZM3_PF16652_1412_1566	AF2-PD
Q9NZN1_PF00047_251_348	PDB-PD,AF2-PD
Q9NZN1_PF18452_63_152	PDB-PD,AF2-PD
Q9NZN3_PF00350_61_221	AF2-PD
Q9NZN3_PF18150_288_394	AF2-PD
Q9NZN4_PF00350_61_221	AF2-PD
Q9NZN4_PF18150_288_394	AF2-PD
Q9NZN5_PF00595_73_145	PDB-PD,AF2-PD
Q9NZN5_PF00621_791_975	PDB-PD,AF2-PD
Q9NZN5_PF09128_368_558	AF2-PD
Q9NZN5_PF17838_1004_1132	PDB-PD
Q9NZN9_PF00254_26_154	PDB-LIG,PDB-PD,AF2-PD
Q9NZP8_PF00089_245_479	AF2-PD
Q9NZP8_PF00431_40_154	AF2-PD
Q9NZQ0_PF00071_18_184	AF2-PD
Q9NZQ0_PF00226_217_273	PDB-PD,AF2-PD
Q9NZQ3_PF00018_3_50	AF2-PD
Q9NZQ7_PF07686_22_131	PDB-PD,AF2-PD
Q9NZQ7_PF08205_135_220	PDB-PD,AF2-PD
Q9NZR4_PF00046_165_221	AF2-PD
Q9NZS2_PF00059_131_231	AF2-PD
Q9NZS9_PF00536_180_247	AF2-PD
Q9NZS9_PF15227_34_73	AF2-PD
Q9NZT1_PF13499_10_74	AF2-PD
Q9NZT1_PF13499_80_144	PDB-PD,AF2-PD
Q9NZU5_PF00412_243_304	AF2-PD
Q9NZU5_PF00412_308_364	AF2-PD
Q9NZU5_PF06297_116_200	AF2-PD
Q9NZU7_PF00036_306_334	PDB-PD
Q9NZU7_PF00036_343_370	PDB-PD,AF2-PD
Q9NZU7_PF13499_227_291	PDB-PD,AF2-PD
Q9NZV1_PF00093_336_390	AF2-PD
Q9NZV1_PF00093_403_456	AF2-PD
Q9NZV1_PF00093_679_734	AF2-PD
Q9NZV1_PF00219_37_90	AF2-PD
Q9NZV1_PF02822_469_498	AF2-PD
Q9NZV7_PF00096_494_516	AF2-PD
Q9NZV7_PF13894_328_351	AF2-PD
Q9NZV8_PF02214_43_132	PDB-PD,AF2-PD
Q9NZW5_PF00595_131_206	AF2-PD
Q9NZW5_PF00625_337_527	AF2-PD
Q9NZW5_PF02828_57_109	AF2-PD
Q9NZW5_PF07653_219_282	AF2-PD
Q9P000_PF07258_119_188	PDB-PD,AF2-PD
Q9P016_PF01878_55_219	PDB-PD,AF2-PD
Q9P031_PF08524_50_240	AF2-PD
Q9P0G3_PF00089_41_260	AF2-PD
Q9P0J6_PF00444_66_103	PDB-PD,AF2-PD
Q9P0J7_PF00569_3_48	AF2-PD
Q9P0J7_PF05605_76_137	AF2-PD
Q9P0K1_PF00200_453_526	PDB-PD,AF2-PD
Q9P0K1_PF01421_239_438	PDB-PD,AF2-PD
Q9P0K8_PF00250_65_151	AF2-PD
Q9P0K9_PF03351_168_283	AF2-PD
Q9P0L0_PF00635_14_120	PDB-PD,AF2-PD
Q9P0L1_PF00096_439_461	AF2-PD
Q9P0L1_PF00096_579_601	AF2-PD
Q9P0L1_PF00096_607_629	AF2-PD
Q9P0L1_PF02023_50_139	AF2-PD
Q9P0L2_PF00069_60_311	PDB-PD,AF2-PD
Q9P0L2_PF00627_331_367	PDB-PD,AF2-PD
Q9P0L2_PF02149_751_795	PDB-PD,AF2-PD
Q9P0L9_PF18109_702_736	PDB-PD,AF2-PD
Q9P0M2_PF10469_85_283	PDB-PD,AF2-PD
Q9P0M2_PF10470_289_346	AF2-PD
Q9P0M6_PF00125_3_88	AF2-PD
Q9P0M6_PF01661_216_330	PDB-PD,AF2-PD
Q9P0N8_PF12906_64_109	AF2-PD
Q9P0P0_PF13639_74_117	AF2-PD
Q9P0T4_PF00096_147_167	AF2-PD
Q9P0T4_PF13894_173_196	AF2-PD
Q9P0U3_PF02902_464_642	PDB-PD,AF2-PD
Q9P0U4_PF00628_28_76	AF2-PD
Q9P0U4_PF02008_160_208	PDB-PD
Q9P0U4_PF12269_400_636	AF2-PD
Q9P0V3_PF00018_61_106	AF2-PD
Q9P0V3_PF07653_658_722	AF2-PD
Q9P0V9_PF00735_63_335	AF2-PD
Q9P0W0_PF00143_33_204	AF2-PD
Q9P0W2_PF00505_70_138	AF2-PD
Q9P0Z9_PF01266_9_364	AF2-PD
Q9P104_PF02174_135_232	PDB-PD,AF2-PD
Q9P107_PF00620_565_723	AF2-PD
Q9P121_PF07679_36_132	PDB-PD,AF2-PD
Q9P121_PF13927_135_205	PDB-PD,AF2-PD
Q9P121_PF13927_222_299	PDB-PD,AF2-PD
Q9P126_PF00059_119_218	PDB-PD,AF2-PD
Q9P1F3_PF14705_2_79	PDB-PD,AF2-PD
Q9P1U0_PF01096_85_123	PDB-PD
Q9P1V8_PF07647_543_606	AF2-PD
Q9P1W3_PF14703_219_398	AF2-PD
Q9P1W8_PF07654_150_233	PDB-PD,AF2-PD
Q9P1W8_PF07654_253_336	PDB-PD,AF2-PD
Q9P1W8_PF07686_36_139	PDB-PD,AF2-PD
Q9P1W9_PF00069_32_286	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9P1Y5_PF08683_1110_1228	AF2-PD
Q9P1Y5_PF11971_214_296	AF2-PD
Q9P1Y6_PF00628_185_233	AF2-PD
Q9P1Y6_PF13639_106_149	AF2-PD
Q9P1Z0_PF00651_20_77	AF2-PD
Q9P1Z2_PF17751_15_118	AF2-PD
Q9P1Z3_PF00027_446_529	AF2-PD
Q9P202_PF00595_140_219	PDB-PD,AF2-PD
Q9P202_PF00595_279_357	PDB-PD,AF2-PD
Q9P202_PF00595_816_890	PDB-PD,AF2-PD
Q9P203_PF00651_132_240	AF2-PD
Q9P203_PF00651_265_397	AF2-PD
Q9P203_PF07707_403_488	AF2-PD
Q9P212_PF00168_1870_1971	AF2-PD
Q9P212_PF00788_2135_2238	PDB-PD,AF2-PD
Q9P212_PF09279_1323_1381	AF2-PD
Q9P215_PF03221_259_323	AF2-PD
Q9P218_PF00041_378_457	PDB-PD,AF2-PD
Q9P218_PF00041_468_547	PDB-PD,AF2-PD
Q9P218_PF00041_558_638	PDB-PD,AF2-PD
Q9P218_PF00041_742_822	PDB-PD
Q9P218_PF00092_179_349	AF2-PD
Q9P219_PF19047_13_166	AF2-PD
Q9P227_PF00620_920_1069	AF2-PD
Q9P227_PF17820_99_152	AF2-PD
Q9P232_PF00041_599_687	AF2-PD
Q9P232_PF00041_804_891	AF2-PD
Q9P232_PF00041_904_986	PDB-PD,AF2-PD
Q9P232_PF07679_318_403	AF2-PD
Q9P232_PF07679_408_496	AF2-PD
Q9P232_PF13927_124_200	AF2-PD
Q9P232_PF13927_226_301	AF2-PD
Q9P232_PF13927_26_104	AF2-PD
Q9P232_PF13927_501_580	AF2-PD
Q9P243_PF00096_271_293	PDB-PD
Q9P243_PF00096_909_931	PDB-PD
Q9P243_PF13909_299_323	AF2-PD
Q9P244_PF00041_423_504	AF2-PD
Q9P244_PF07679_299_387	AF2-PD
Q9P246_PF07647_133_202	PDB-PD,AF2-PD
Q9P246_PF16533_345_445	AF2-PD
Q9P255_PF00096_169_191	AF2-PD
Q9P255_PF00096_253_275	AF2-PD
Q9P255_PF00096_451_471	AF2-PD
Q9P272_PF08241_49_139	AF2-PD
Q9P281_PF01426_2513_2633	AF2-PD
Q9P283_PF00090_668_719	AF2-PD
Q9P283_PF00090_726_770	AF2-PD
Q9P283_PF00090_857_907	AF2-PD
Q9P286_PF00069_449_700	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9P289_PF00069_24_274	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q9P299_PF01217_45_185	AF2-PD
Q9P2A4_PF14604_315_363	AF2-PD
Q9P2B2_PF07686_26_141	AF2-PD
Q9P2B2_PF07686_282_391	AF2-PD
Q9P2D0_PF00651_554_653	AF2-PD
Q9P2D0_PF00651_758_871	AF2-PD
Q9P2D1_PF07533_2563_2606	PDB-PD
Q9P2D1_PF07533_2641_2684	PDB-PD
Q9P2E2_PF00225_11_335	AF2-PD
Q9P2E3_PF13087_1051_1235	AF2-PD
Q9P2E7_PF00028_127_241	PDB-PD,AF2-PD
Q9P2E7_PF00028_255_349	PDB-PD,AF2-PD
Q9P2E7_PF00028_364_454	PDB-PD,AF2-PD
Q9P2E7_PF00028_468_565	PDB-PD,AF2-PD
Q9P2E7_PF00028_589_679	PDB-PD,AF2-PD
Q9P2E7_PF08266_19_101	PDB-PD,AF2-PD
Q9P2E8_PF12906_163_208	AF2-PD
Q9P2F6_PF00620_377_522	PDB-PD,AF2-PD
Q9P2F6_PF00788_194_291	AF2-PD
Q9P2F8_PF00595_950_1022	AF2-PD
Q9P2F9_PF00096_230_252	AF2-PD
Q9P2F9_PF00096_315_337	AF2-PD
Q9P2F9_PF00096_343_365	AF2-PD
Q9P2F9_PF13465_500_525	AF2-PD
Q9P2G1_PF01485_402_478	AF2-PD
Q9P2G1_PF01485_501_559	AF2-PD
Q9P2G1_PF19422_579_719	AF2-PD
Q9P2G3_PF00651_110_181	AF2-PD
Q9P2G3_PF00651_23_91	AF2-PD
Q9P2G3_PF07707_186_279	AF2-PD
Q9P2G9_PF00651_57_163	AF2-PD
Q9P2G9_PF07707_169_271	AF2-PD
Q9P2I0_PF10996_243_368	PDB-PD,AF2-PD
Q9P2I0_PF16661_22_199	PDB-PD,AF2-PD
Q9P2J2_PF00041_509_596	AF2-PD
Q9P2J2_PF00041_625_708	PDB-PD,AF2-PD
Q9P2J2_PF07679_136_223	AF2-PD
Q9P2J2_PF13927_226_305	AF2-PD
Q9P2J2_PF13927_417_490	AF2-PD
Q9P2J3_PF00651_40_148	AF2-PD
Q9P2J3_PF07707_154_255	AF2-PD
Q9P2J5_PF08264_794_928	PDB-PD,AF2-PD
Q9P2J8_PF00096_276_298	AF2-PD
Q9P2J8_PF00096_304_326	AF2-PD
Q9P2J8_PF00096_360_381	AF2-PD
Q9P2J8_PF00096_388_410	AF2-PD
Q9P2J8_PF00096_472_494	AF2-PD
Q9P2J8_PF00096_500_522	AF2-PD
Q9P2J8_PF00096_528_550	AF2-PD
Q9P2J8_PF00096_584_606	AF2-PD
Q9P2J8_PF00096_612_634	AF2-PD
Q9P2J8_PF00096_640_662	AF2-PD
Q9P2J8_PF00096_668_690	AF2-PD
Q9P2J8_PF00096_724_746	AF2-PD
Q9P2J8_PF00096_780_802	AF2-PD
Q9P2K1_PF00168_1041_1205	AF2-PD
Q9P2K1_PF15625_645_819	AF2-PD
Q9P2K2_PF00085_392_494	AF2-PD
Q9P2K2_PF13848_533_722	AF2-PD
Q9P2K3_PF00249_288_332	PDB-PD,AF2-PD
Q9P2K5_PF00076_102_172	AF2-PD
Q9P2K5_PF00076_235_304	AF2-PD
Q9P2K5_PF00076_525_593	AF2-PD
Q9P2K6_PF07707_130_172	AF2-PD
Q9P2K8_PF00069_590_662	PDB-PD,AF2-PD
Q9P2K8_PF00069_788_1001	PDB-PD,AF2-PD
Q9P2K8_PF05773_21_134	PDB-PD,AF2-PD
Q9P2K8_PF12745_1393_1648	AF2-PD
Q9P2K8_PF13393_1056_1381	AF2-PD
Q9P2N2_PF00620_399_548	AF2-PD
Q9P2N4_PF00090_591_642	AF2-PD
Q9P2N4_PF01421_293_499	AF2-PD
Q9P2N4_PF08685_1736_1934	AF2-PD
Q9P2N4_PF19030_1001_1053	AF2-PD
Q9P2N4_PF19030_939_996	AF2-PD
Q9P2N4_PF19236_645_752	AF2-PD
Q9P2N5_PF00076_602_668	AF2-PD
Q9P2N7_PF00651_82_190	AF2-PD
Q9P2N7_PF07707_196_297	AF2-PD
Q9P2P1_PF17919_1130_1230	AF2-PD
Q9P2P5_PF00168_185_300	AF2-PD
Q9P2P5_PF00397_809_838	AF2-PD
Q9P2P5_PF00632_1267_1572	AF2-PD
Q9P2P5_PF16562_45_164	PDB-PD,AF2-PD
Q9P2P5_PF18436_915_981	AF2-PD
Q9P2Q2_PF00373_104_221	AF2-PD
Q9P2Q2_PF09379_24_86	AF2-PD
Q9P2Q2_PF09380_225_326	AF2-PD
Q9P2Q2_PF11819_356_491	AF2-PD
Q9P2R3_PF01363_1103_1165	AF2-PD
Q9P2R6_PF00320_507_542	AF2-PD
Q9P2R7_PF00549_321_441	PDB-PD,AF2-PD
