Pocket Set	Pocket	Buriedness
AF2-PD	Q9Y4C1_PF02373_1151_1264_fpocket_1	18
AF2-PD	Q9Y4C1_PF02373_1151_1264_fpocket_2	14
AF2-PD	Q9Y4C2_PF13402_633_889_fpocket_1	19
AF2-PD	Q9Y4C2_PF13402_633_889_fpocket_7	15
AF2-PD	Q9Y4C2_PF17291_522_632_fpocket_1	16
AF2-PD	Q9Y4C2_PF17291_522_632_fpocket_3	15
AF2-PD	Q9Y4C5_PF00685_164_507_fpocket_1	25
AF2-PD	Q9Y4C5_PF00685_164_507_fpocket_25	20
AF2-PD	Q9Y4C8_PF00076_296_363_fpocket_2	13
AF2-PD	Q9Y4C8_PF00076_296_363_fpocket_8	9
AF2-PD	Q9Y4C8_PF00076_404_474_fpocket_1	19
AF2-PD	Q9Y4C8_PF00076_404_474_fpocket_3	8
AF2-PD	Q9Y4C8_PF00076_4_73_fpocket_2	12
AF2-PD	Q9Y4C8_PF00076_4_73_fpocket_3	10
AF2-PD	Q9Y4C8_PF00076_589_653_fpocket_2	13
AF2-PD	Q9Y4C8_PF00076_589_653_fpocket_3	14
AF2-PD	Q9Y4C8_PF00076_732_805_fpocket_3	11
AF2-PD	Q9Y4C8_PF00076_732_805_fpocket_4	13
AF2-PD	Q9Y4C8_PF00076_834_906_fpocket_2	20
AF2-PD	Q9Y4D7_PF01833_1069_1151_fpocket_1	25
AF2-PD	Q9Y4D7_PF01833_891_978_fpocket_1	15
AF2-PD	Q9Y4D7_PF01833_891_978_fpocket_3	14
AF2-PD	Q9Y4D7_PF01833_981_1065_fpocket_2	16
AF2-PD	Q9Y4E5_PF18479_884_1001_fpocket_1	15
AF2-PD	Q9Y4E5_PF18479_884_1001_fpocket_10	17
AF2-PD	Q9Y4E8_PF06337_27_119_fpocket_6	13
AF2-PD	Q9Y4E8_PF06337_27_119_fpocket_8	18
AF2-PD	Q9Y4E8_PF14836_135_222_fpocket_2	13
AF2-PD	Q9Y4E8_PF14836_135_222_fpocket_3	15
AF2-PD	Q9Y4F1_PF00169_760_856_fpocket_2	14
AF2-PD	Q9Y4F1_PF00169_760_856_fpocket_3	10
AF2-PD	Q9Y4F1_PF00169_933_1029_fpocket_2	14
AF2-PD	Q9Y4F1_PF00169_933_1029_fpocket_5	10
AF2-PD	Q9Y4F1_PF00373_122_230_fpocket_1	13
AF2-PD	Q9Y4F1_PF00373_122_230_fpocket_3	13
AF2-PD	Q9Y4F1_PF00621_544_728_fpocket_2	15
AF2-PD	Q9Y4F1_PF09379_44_107_fpocket_1	18
AF2-PD	Q9Y4F1_PF09379_44_107_fpocket_3	16
AF2-PD	Q9Y4F1_PF09380_234_324_fpocket_2	19
AF2-PD	Q9Y4F1_PF09380_234_324_fpocket_5	16
AF2-PD	Q9Y4F3_PF01936_352_493_fpocket_6	15
AF2-PD	Q9Y4F3_PF12872_1099_1169_fpocket_3	10
AF2-PD	Q9Y4F3_PF12872_1099_1169_fpocket_4	9
AF2-PD	Q9Y4F3_PF12872_1258_1329_fpocket_3	12
AF2-PD	Q9Y4F3_PF12872_1258_1329_fpocket_7	14
AF2-PD	Q9Y4F3_PF12872_1334_1405_fpocket_2	16
AF2-PD	Q9Y4F3_PF12872_1334_1405_fpocket_3	12
AF2-PD	Q9Y4F3_PF12872_1410_1482_fpocket_1	14
AF2-PD	Q9Y4F3_PF12872_1485_1556_fpocket_2	14
AF2-PD	Q9Y4F3_PF12872_1485_1556_fpocket_5	15
AF2-PD	Q9Y4G2_PF13901_846_1048_fpocket_1	16
AF2-PD	Q9Y4G2_PF13901_846_1048_fpocket_2	15
AF2-PD	Q9Y4G6_PF08913_1850_1974_fpocket_1	15
AF2-PD	Q9Y4G6_PF09141_494_655_fpocket_10	16
AF2-PD	Q9Y4G6_PF09141_494_655_fpocket_9	11
AF2-PD	Q9Y4G8_PF00595_386_465_fpocket_2	12
AF2-PD	Q9Y4G8_PF00595_386_465_fpocket_4	13
AF2-PD	Q9Y4G8_PF00618_270_357_fpocket_5	16
AF2-PD	Q9Y4G8_PF00788_606_692_fpocket_1	15
AF2-PD	Q9Y4G8_PF00788_606_692_fpocket_3	15
AF2-PD	Q9Y4H2_PF00169_31_144_fpocket_3	13
AF2-PD	Q9Y4H2_PF02174_194_296_fpocket_1	16
AF2-PD	Q9Y4H2_PF02174_194_296_fpocket_6	11
AF2-PD	Q9Y4I5_PF03638_367_404_fpocket_1	17
AF2-PD	Q9Y4I5_PF03638_367_404_fpocket_2	14
AF2-PD	Q9Y4J8_PF00569_238_282_fpocket_2	14
AF2-PD	Q9Y4J8_PF00569_238_282_fpocket_4	12
AF2-PD	Q9Y4J8_PF09068_16_140_fpocket_4	16
AF2-PD	Q9Y4J8_PF09068_16_140_fpocket_7	12
AF2-PD	Q9Y4J8_PF09069_144_232_fpocket_1	15
AF2-PD	Q9Y4J8_PF09069_144_232_fpocket_4	13
AF2-PD	Q9Y4K0_PF00530_196_302_fpocket_2	17
AF2-PD	Q9Y4K0_PF00530_196_302_fpocket_7	9
AF2-PD	Q9Y4K0_PF00530_329_425_fpocket_1	17
AF2-PD	Q9Y4K0_PF00530_329_425_fpocket_4	13
AF2-PD	Q9Y4K0_PF00530_62_159_fpocket_1	18
AF2-PD	Q9Y4K0_PF00530_62_159_fpocket_2	13
AF2-PD	Q9Y4K1_PF00030_1023_1097_fpocket_1	25
AF2-PD	Q9Y4K1_PF00030_1023_1097_fpocket_2	11
AF2-PD	Q9Y4K1_PF00030_1124_1205_fpocket_2	18
AF2-PD	Q9Y4K1_PF00030_1124_1205_fpocket_4	11
AF2-PD	Q9Y4K1_PF00030_1320_1403_fpocket_2	10
AF2-PD	Q9Y4K1_PF00030_1320_1403_fpocket_3	8
AF2-PD	Q9Y4K1_PF00030_1416_1495_fpocket_1	15
AF2-PD	Q9Y4K1_PF00030_1416_1495_fpocket_2	15
AF2-PD	Q9Y4K1_PF00030_1503_1583_fpocket_1	10
AF2-PD	Q9Y4K1_PF00030_1503_1583_fpocket_2	17
AF2-PD	Q9Y4K1_PF00652_1588_1716_fpocket_1	16
AF2-PD	Q9Y4K1_PF00652_1588_1716_fpocket_6	15
AF2-PD	Q9Y4K3_PF13923_69_107_fpocket_2	13
AF2-PD	Q9Y4K3_PF13923_69_107_fpocket_3	12
AF2-PD	Q9Y4L5_PF13639_226_269_fpocket_1	13
AF2-PD	Q9Y4L5_PF13639_226_269_fpocket_3	16
AF2-PD	Q9Y4P9_PF06294_13_109_fpocket_1	15
AF2-PD	Q9Y4P9_PF06294_13_109_fpocket_2	14
AF2-PD	Q9Y4U1_PF16690_20_234_fpocket_16	20
AF2-PD	Q9Y4U1_PF16690_20_234_fpocket_8	22
AF2-PD	Q9Y4W6_PF00004_344_477_fpocket_3	15
AF2-PD	Q9Y4W6_PF00004_344_477_fpocket_6	15
AF2-PD	Q9Y4W6_PF01434_561_744_fpocket_10	11
AF2-PD	Q9Y4W6_PF01434_561_744_fpocket_12	22
AF2-PD	Q9Y4W6_PF17862_505_547_fpocket_1	16
AF2-PD	Q9Y4W6_PF17862_505_547_fpocket_2	8
AF2-PD	Q9Y4X4_PF00096_317_341_fpocket_1	9
AF2-PD	Q9Y4X4_PF00096_317_341_fpocket_2	11
AF2-PD	Q9Y4X4_PF00096_347_371_fpocket_1	11
AF2-PD	Q9Y4X5_PF01485_256_317_fpocket_2	9
AF2-PD	Q9Y4X5_PF01485_256_317_fpocket_5	13
AF2-PD	Q9Y4X5_PF01485_322_390_fpocket_1	16
AF2-PD	Q9Y4X5_PF01485_322_390_fpocket_2	10
AF2-PD	Q9Y4X5_PF19422_394_551_fpocket_7	17
AF2-PD	Q9Y4Y9_PF01423_16_84_fpocket_1	13
AF2-PD	Q9Y4Y9_PF01423_16_84_fpocket_2	13
AF2-PD	Q9Y4Z0_PF01423_5_71_fpocket_1	11
AF2-PD	Q9Y4Z0_PF01423_5_71_fpocket_5	12
AF2-PD	Q9Y4Z2_PF00010_84_136_fpocket_1	16
AF2-PD	Q9Y4Z2_PF00010_84_136_fpocket_2	9
AF2-PD	Q9Y508_PF00097_29_67_fpocket_1	16
AF2-PD	Q9Y508_PF05605_139_200_fpocket_3	17
AF2-PD	Q9Y508_PF05605_139_200_fpocket_6	9
AF2-PD	Q9Y508_PF18574_85_117_fpocket_1	17
AF2-PD	Q9Y512_PF01103_151_468_fpocket_2	14
AF2-PD	Q9Y512_PF01103_151_468_fpocket_7	18
AF2-PD	Q9Y530_PF01661_31_136_fpocket_1	15
AF2-PD	Q9Y530_PF01661_31_136_fpocket_6	19
AF2-PD	Q9Y534_PF00313_69_135_fpocket_1	17
AF2-PD	Q9Y534_PF00313_69_135_fpocket_5	10
AF2-PD	Q9Y535_PF03876_8_64_fpocket_3	16
AF2-PD	Q9Y535_PF03876_8_64_fpocket_4	15
AF2-PD	Q9Y535_PF08292_83_201_fpocket_1	14
AF2-PD	Q9Y535_PF08292_83_201_fpocket_5	19
AF2-PD	Q9Y536_PF00160_7_163_fpocket_1	22
AF2-PD	Q9Y536_PF00160_7_163_fpocket_2	19
AF2-PD	Q9Y543_PF00010_14_71_fpocket_3	16
AF2-PD	Q9Y543_PF00010_14_71_fpocket_5	8
AF2-PD	Q9Y543_PF07527_85_124_fpocket_1	12
AF2-PD	Q9Y543_PF07527_85_124_fpocket_3	12
AF2-PD	Q9Y547_PF00754_15_132_fpocket_3	13
AF2-PD	Q9Y547_PF00754_15_132_fpocket_6	11
AF2-PD	Q9Y548_PF04893_98_277_fpocket_2	16
AF2-PD	Q9Y548_PF04893_98_277_fpocket_7	17
AF2-PD	Q9Y561_PF00431_259_369_fpocket_2	13
AF2-PD	Q9Y561_PF00431_47_156_fpocket_1	14
AF2-PD	Q9Y566_PF00536_2096_2159_fpocket_1	10
AF2-PD	Q9Y566_PF00536_2096_2159_fpocket_2	17
AF2-PD	Q9Y566_PF07653_559_611_fpocket_3	7
AF2-PD	Q9Y566_PF17820_701_754_fpocket_1	18
AF2-PD	Q9Y566_PF17820_701_754_fpocket_3	16
AF2-PD	Q9Y570_PF12697_79_362_fpocket_1	16
AF2-PD	Q9Y570_PF12697_79_362_fpocket_5	21
AF2-PD	Q9Y572_PF00069_21_283_fpocket_3	25
AF2-PD	Q9Y573_PF00651_27_134_fpocket_4	14
AF2-PD	Q9Y573_PF07707_139_241_fpocket_2	12
AF2-PD	Q9Y573_PF07707_139_241_fpocket_3	13
AF2-PD	Q9Y574_PF07525_380_418_fpocket_1	14
AF2-PD	Q9Y574_PF07525_380_418_fpocket_2	13
AF2-PD	Q9Y575_PF07525_458_499_fpocket_1	11
AF2-PD	Q9Y577_PF00643_94_135_fpocket_1	13
AF2-PD	Q9Y577_PF00643_94_135_fpocket_2	10
AF2-PD	Q9Y577_PF15227_16_65_fpocket_2	7
AF2-PD	Q9Y580_PF00076_12_81_fpocket_2	12
AF2-PD	Q9Y580_PF00076_12_81_fpocket_4	8
AF2-PD	Q9Y587_PF01217_1_142_fpocket_1	18
AF2-PD	Q9Y587_PF01217_1_142_fpocket_2	14
AF2-PD	Q9Y597_PF02214_20_109_fpocket_1	13
AF2-PD	Q9Y5A6_PF00096_416_438_fpocket_1	10
AF2-PD	Q9Y5A6_PF00096_416_438_fpocket_2	8
AF2-PD	Q9Y5A6_PF02023_41_130_fpocket_1	12
AF2-PD	Q9Y5A6_PF02023_41_130_fpocket_5	13
AF2-PD	Q9Y5A7_PF00627_375_411_fpocket_1	13
AF2-PD	Q9Y5A7_PF00627_375_411_fpocket_2	14
AF2-PD	Q9Y5A7_PF18037_70_163_fpocket_4	18
AF2-PD	Q9Y5A7_PF18037_70_163_fpocket_6	13
AF2-PD	Q9Y5A9_PF04146_410_545_fpocket_1	18
AF2-PD	Q9Y5A9_PF04146_410_545_fpocket_3	13
AF2-PD	Q9Y5B8_PF00334_238_375_fpocket_1	19
AF2-PD	Q9Y5B8_PF00334_238_375_fpocket_4	13
AF2-PD	Q9Y5B8_PF00334_92_226_fpocket_4	19
AF2-PD	Q9Y5B8_PF00334_92_226_fpocket_9	17
AF2-PD	Q9Y5B9_PF00557_181_411_fpocket_2	15
AF2-PD	Q9Y5B9_PF00557_181_411_fpocket_6	18
AF2-PD	Q9Y5B9_PF08512_808_895_fpocket_1	16
AF2-PD	Q9Y5B9_PF08512_808_895_fpocket_2	16
AF2-PD	Q9Y5B9_PF08644_529_689_fpocket_12	13
AF2-PD	Q9Y5B9_PF14826_5_167_fpocket_14	13
AF2-PD	Q9Y5B9_PF14826_5_167_fpocket_2	18
AF2-PD	Q9Y5C1_PF00147_242_454_fpocket_5	17
AF2-PD	Q9Y5E1_PF00028_138_233_fpocket_1	19
AF2-PD	Q9Y5E1_PF00028_247_338_fpocket_1	21
AF2-PD	Q9Y5E1_PF00028_247_338_fpocket_3	21
AF2-PD	Q9Y5E1_PF00028_352_442_fpocket_1	14
AF2-PD	Q9Y5E1_PF00028_352_442_fpocket_2	13
AF2-PD	Q9Y5E1_PF00028_456_552_fpocket_1	20
AF2-PD	Q9Y5E1_PF00028_456_552_fpocket_3	13
AF2-PD	Q9Y5E1_PF00028_575_663_fpocket_2	18
AF2-PD	Q9Y5E1_PF00028_575_663_fpocket_6	12
AF2-PD	Q9Y5E1_PF08266_30_112_fpocket_1	17
AF2-PD	Q9Y5E2_PF00028_138_233_fpocket_1	18
AF2-PD	Q9Y5E2_PF00028_138_233_fpocket_3	19
AF2-PD	Q9Y5E2_PF00028_247_338_fpocket_1	18
AF2-PD	Q9Y5E2_PF00028_247_338_fpocket_2	11
AF2-PD	Q9Y5E2_PF00028_353_442_fpocket_1	16
AF2-PD	Q9Y5E2_PF00028_353_442_fpocket_3	14
AF2-PD	Q9Y5E2_PF00028_456_552_fpocket_1	22
AF2-PD	Q9Y5E2_PF00028_456_552_fpocket_3	23
AF2-PD	Q9Y5E2_PF00028_575_663_fpocket_1	18
AF2-PD	Q9Y5E2_PF00028_575_663_fpocket_6	8
AF2-PD	Q9Y5E2_PF08266_30_112_fpocket_1	17
AF2-PD	Q9Y5E2_PF08266_30_112_fpocket_4	19
AF2-PD	Q9Y5E3_PF00028_139_232_fpocket_3	19
AF2-PD	Q9Y5E3_PF00028_246_336_fpocket_1	21
AF2-PD	Q9Y5E3_PF00028_246_336_fpocket_2	20
AF2-PD	Q9Y5E3_PF00028_351_440_fpocket_1	18
AF2-PD	Q9Y5E3_PF00028_351_440_fpocket_5	13
AF2-PD	Q9Y5E3_PF00028_454_550_fpocket_1	23
AF2-PD	Q9Y5E3_PF00028_454_550_fpocket_2	20
AF2-PD	Q9Y5E3_PF00028_573_661_fpocket_1	16
AF2-PD	Q9Y5E3_PF00028_573_661_fpocket_2	11
AF2-PD	Q9Y5E3_PF08266_29_111_fpocket_1	17
AF2-PD	Q9Y5E4_PF00028_139_233_fpocket_2	19
AF2-PD	Q9Y5E4_PF00028_139_233_fpocket_6	17
AF2-PD	Q9Y5E4_PF00028_247_337_fpocket_1	21
AF2-PD	Q9Y5E4_PF00028_247_337_fpocket_3	22
AF2-PD	Q9Y5E4_PF00028_352_441_fpocket_1	16
AF2-PD	Q9Y5E4_PF00028_352_441_fpocket_2	13
AF2-PD	Q9Y5E4_PF00028_455_551_fpocket_2	20
AF2-PD	Q9Y5E4_PF00028_455_551_fpocket_3	22
AF2-PD	Q9Y5E4_PF00028_574_662_fpocket_1	12
AF2-PD	Q9Y5E4_PF00028_574_662_fpocket_2	18
AF2-PD	Q9Y5E4_PF08266_30_112_fpocket_1	18
AF2-PD	Q9Y5E5_PF00028_138_232_fpocket_1	18
AF2-PD	Q9Y5E5_PF00028_138_232_fpocket_2	19
AF2-PD	Q9Y5E5_PF00028_246_337_fpocket_1	20
AF2-PD	Q9Y5E5_PF00028_246_337_fpocket_4	13
AF2-PD	Q9Y5E5_PF00028_351_441_fpocket_1	18
AF2-PD	Q9Y5E5_PF00028_351_441_fpocket_3	15
AF2-PD	Q9Y5E5_PF00028_455_551_fpocket_2	19
AF2-PD	Q9Y5E5_PF00028_455_551_fpocket_3	14
AF2-PD	Q9Y5E5_PF00028_574_662_fpocket_1	20
AF2-PD	Q9Y5E5_PF00028_574_662_fpocket_4	10
AF2-PD	Q9Y5E5_PF08266_29_111_fpocket_1	18
AF2-PD	Q9Y5E5_PF08266_29_111_fpocket_7	11
AF2-PD	Q9Y5E6_PF00028_138_233_fpocket_1	16
AF2-PD	Q9Y5E6_PF00028_138_233_fpocket_5	17
AF2-PD	Q9Y5E6_PF00028_247_338_fpocket_1	21
AF2-PD	Q9Y5E6_PF00028_247_338_fpocket_2	15
AF2-PD	Q9Y5E6_PF00028_353_442_fpocket_2	20
AF2-PD	Q9Y5E6_PF00028_353_442_fpocket_3	15
AF2-PD	Q9Y5E6_PF00028_456_552_fpocket_1	21
AF2-PD	Q9Y5E6_PF00028_456_552_fpocket_4	24
AF2-PD	Q9Y5E6_PF00028_575_663_fpocket_1	20
AF2-PD	Q9Y5E6_PF00028_575_663_fpocket_4	13
AF2-PD	Q9Y5E6_PF08266_30_112_fpocket_2	17
AF2-PD	Q9Y5E7_PF00028_140_235_fpocket_1	17
AF2-PD	Q9Y5E7_PF00028_140_235_fpocket_2	20
AF2-PD	Q9Y5E7_PF00028_249_340_fpocket_1	22
AF2-PD	Q9Y5E7_PF00028_249_340_fpocket_2	21
AF2-PD	Q9Y5E7_PF00028_356_444_fpocket_1	15
AF2-PD	Q9Y5E7_PF00028_356_444_fpocket_2	13
AF2-PD	Q9Y5E7_PF00028_458_554_fpocket_2	23
AF2-PD	Q9Y5E7_PF00028_458_554_fpocket_4	17
AF2-PD	Q9Y5E7_PF00028_577_665_fpocket_1	16
AF2-PD	Q9Y5E7_PF00028_577_665_fpocket_2	13
AF2-PD	Q9Y5E7_PF08266_32_114_fpocket_1	18
AF2-PD	Q9Y5E7_PF08266_32_114_fpocket_4	13
AF2-PD	Q9Y5E8_PF00028_138_233_fpocket_1	19
AF2-PD	Q9Y5E8_PF00028_138_233_fpocket_3	18
AF2-PD	Q9Y5E8_PF00028_247_338_fpocket_2	21
AF2-PD	Q9Y5E8_PF00028_247_338_fpocket_3	22
AF2-PD	Q9Y5E8_PF00028_353_442_fpocket_1	17
AF2-PD	Q9Y5E8_PF00028_353_442_fpocket_2	20
AF2-PD	Q9Y5E8_PF00028_456_552_fpocket_1	17
AF2-PD	Q9Y5E8_PF00028_456_552_fpocket_2	24
AF2-PD	Q9Y5E8_PF00028_575_663_fpocket_1	16
AF2-PD	Q9Y5E8_PF00028_575_663_fpocket_8	14
AF2-PD	Q9Y5E8_PF08266_30_112_fpocket_5	15
AF2-PD	Q9Y5E9_PF00028_138_233_fpocket_1	19
AF2-PD	Q9Y5E9_PF00028_138_233_fpocket_2	16
AF2-PD	Q9Y5E9_PF00028_247_338_fpocket_1	19
AF2-PD	Q9Y5E9_PF00028_247_338_fpocket_2	16
AF2-PD	Q9Y5E9_PF00028_352_442_fpocket_1	14
AF2-PD	Q9Y5E9_PF00028_352_442_fpocket_3	12
AF2-PD	Q9Y5E9_PF00028_456_552_fpocket_2	23
AF2-PD	Q9Y5E9_PF00028_456_552_fpocket_3	20
AF2-PD	Q9Y5E9_PF00028_575_663_fpocket_1	12
AF2-PD	Q9Y5E9_PF00028_575_663_fpocket_5	10
AF2-PD	Q9Y5E9_PF08266_30_112_fpocket_3	12
AF2-PD	Q9Y5E9_PF08266_30_112_fpocket_6	15
AF2-PD	Q9Y5F0_PF00028_139_234_fpocket_1	17
AF2-PD	Q9Y5F0_PF00028_139_234_fpocket_2	21
AF2-PD	Q9Y5F0_PF00028_248_339_fpocket_1	21
AF2-PD	Q9Y5F0_PF00028_248_339_fpocket_3	21
AF2-PD	Q9Y5F0_PF00028_353_442_fpocket_1	19
AF2-PD	Q9Y5F0_PF00028_353_442_fpocket_4	13
AF2-PD	Q9Y5F0_PF00028_456_552_fpocket_1	20
AF2-PD	Q9Y5F0_PF00028_456_552_fpocket_3	23
AF2-PD	Q9Y5F0_PF00028_575_663_fpocket_1	12
AF2-PD	Q9Y5F0_PF00028_575_663_fpocket_2	18
AF2-PD	Q9Y5F0_PF08266_31_113_fpocket_5	9
AF2-PD	Q9Y5F0_PF08266_31_113_fpocket_6	17
AF2-PD	Q9Y5F1_PF00028_139_233_fpocket_2	16
AF2-PD	Q9Y5F1_PF00028_139_233_fpocket_6	15
AF2-PD	Q9Y5F1_PF00028_247_338_fpocket_1	22
AF2-PD	Q9Y5F1_PF00028_247_338_fpocket_2	20
AF2-PD	Q9Y5F1_PF00028_352_442_fpocket_1	16
AF2-PD	Q9Y5F1_PF00028_352_442_fpocket_3	14
AF2-PD	Q9Y5F1_PF00028_456_552_fpocket_1	23
AF2-PD	Q9Y5F1_PF00028_456_552_fpocket_2	18
AF2-PD	Q9Y5F1_PF00028_576_663_fpocket_2	14
AF2-PD	Q9Y5F1_PF00028_576_663_fpocket_8	17
AF2-PD	Q9Y5F1_PF08266_30_112_fpocket_6	16
AF2-PD	Q9Y5F2_PF00028_139_233_fpocket_1	18
AF2-PD	Q9Y5F2_PF00028_139_233_fpocket_6	16
AF2-PD	Q9Y5F2_PF00028_247_338_fpocket_1	22
AF2-PD	Q9Y5F2_PF00028_247_338_fpocket_2	21
AF2-PD	Q9Y5F2_PF00028_352_442_fpocket_1	15
AF2-PD	Q9Y5F2_PF00028_352_442_fpocket_3	11
AF2-PD	Q9Y5F2_PF00028_456_552_fpocket_1	20
AF2-PD	Q9Y5F2_PF00028_456_552_fpocket_2	23
AF2-PD	Q9Y5F2_PF00028_575_663_fpocket_2	11
AF2-PD	Q9Y5F2_PF00028_575_663_fpocket_3	20
AF2-PD	Q9Y5F2_PF08266_30_112_fpocket_3	16
AF2-PD	Q9Y5F2_PF08266_30_112_fpocket_9	8
AF2-PD	Q9Y5F3_PF00028_138_233_fpocket_1	19
AF2-PD	Q9Y5F3_PF00028_247_338_fpocket_1	20
AF2-PD	Q9Y5F3_PF00028_247_338_fpocket_2	20
AF2-PD	Q9Y5F3_PF00028_457_553_fpocket_1	17
AF2-PD	Q9Y5F3_PF00028_457_553_fpocket_2	20
AF2-PD	Q9Y5F3_PF00028_577_664_fpocket_1	13
AF2-PD	Q9Y5F3_PF00028_577_664_fpocket_2	18
AF2-PD	Q9Y5F3_PF08266_30_112_fpocket_5	10
AF2-PD	Q9Y5F3_PF08266_30_112_fpocket_7	15
AF2-PD	Q9Y5F6_PF00028_138_233_fpocket_2	18
AF2-PD	Q9Y5F6_PF00028_138_233_fpocket_4	18
AF2-PD	Q9Y5F6_PF00028_247_341_fpocket_1	21
AF2-PD	Q9Y5F6_PF00028_247_341_fpocket_2	16
AF2-PD	Q9Y5F6_PF00028_357_445_fpocket_1	20
AF2-PD	Q9Y5F6_PF00028_357_445_fpocket_2	14
AF2-PD	Q9Y5F6_PF00028_459_555_fpocket_1	20
AF2-PD	Q9Y5F6_PF00028_459_555_fpocket_2	19
AF2-PD	Q9Y5F6_PF00028_577_667_fpocket_1	18
AF2-PD	Q9Y5F6_PF08266_30_112_fpocket_1	13
AF2-PD	Q9Y5F6_PF08266_30_112_fpocket_2	14
AF2-PD	Q9Y5F7_PF00028_138_233_fpocket_1	14
AF2-PD	Q9Y5F7_PF00028_138_233_fpocket_4	21
AF2-PD	Q9Y5F7_PF00028_247_341_fpocket_1	17
AF2-PD	Q9Y5F7_PF00028_247_341_fpocket_2	11
AF2-PD	Q9Y5F7_PF00028_356_446_fpocket_1	18
AF2-PD	Q9Y5F7_PF00028_356_446_fpocket_2	15
AF2-PD	Q9Y5F7_PF00028_460_556_fpocket_1	18
AF2-PD	Q9Y5F7_PF00028_460_556_fpocket_4	22
AF2-PD	Q9Y5F7_PF00028_581_666_fpocket_3	16
AF2-PD	Q9Y5F7_PF08266_30_112_fpocket_1	18
AF2-PD	Q9Y5F7_PF08266_30_112_fpocket_5	14
AF2-PD	Q9Y5F8_PF00028_138_233_fpocket_3	19
AF2-PD	Q9Y5F8_PF00028_247_338_fpocket_1	17
AF2-PD	Q9Y5F8_PF00028_247_338_fpocket_2	18
AF2-PD	Q9Y5F8_PF00028_353_443_fpocket_1	20
AF2-PD	Q9Y5F8_PF00028_353_443_fpocket_2	13
AF2-PD	Q9Y5F8_PF00028_457_553_fpocket_2	19
AF2-PD	Q9Y5F8_PF00028_457_553_fpocket_3	21
AF2-PD	Q9Y5F8_PF00028_577_663_fpocket_3	18
AF2-PD	Q9Y5F8_PF00028_577_663_fpocket_4	9
AF2-PD	Q9Y5F8_PF08266_32_112_fpocket_4	14
AF2-PD	Q9Y5F8_PF08266_32_112_fpocket_5	14
AF2-PD	Q9Y5F9_PF00028_138_233_fpocket_1	18
AF2-PD	Q9Y5F9_PF00028_138_233_fpocket_3	18
AF2-PD	Q9Y5F9_PF00028_247_338_fpocket_1	20
AF2-PD	Q9Y5F9_PF00028_247_338_fpocket_2	22
AF2-PD	Q9Y5F9_PF00028_353_443_fpocket_1	19
AF2-PD	Q9Y5F9_PF00028_353_443_fpocket_2	11
AF2-PD	Q9Y5F9_PF00028_457_553_fpocket_1	18
AF2-PD	Q9Y5F9_PF00028_457_553_fpocket_2	20
AF2-PD	Q9Y5F9_PF00028_577_663_fpocket_1	23
AF2-PD	Q9Y5F9_PF00028_577_663_fpocket_3	17
AF2-PD	Q9Y5F9_PF08266_32_112_fpocket_1	12
AF2-PD	Q9Y5F9_PF08266_32_112_fpocket_2	15
AF2-PD	Q9Y5G0_PF00028_138_233_fpocket_1	16
AF2-PD	Q9Y5G0_PF00028_138_233_fpocket_2	21
AF2-PD	Q9Y5G0_PF00028_247_334_fpocket_2	22
AF2-PD	Q9Y5G0_PF00028_247_334_fpocket_3	19
AF2-PD	Q9Y5G0_PF00028_351_439_fpocket_1	16
AF2-PD	Q9Y5G0_PF00028_351_439_fpocket_4	8
AF2-PD	Q9Y5G0_PF00028_453_549_fpocket_1	20
AF2-PD	Q9Y5G0_PF00028_453_549_fpocket_2	21
AF2-PD	Q9Y5G0_PF00028_574_659_fpocket_2	8
AF2-PD	Q9Y5G0_PF00028_574_659_fpocket_4	18
AF2-PD	Q9Y5G0_PF08266_32_112_fpocket_1	14
AF2-PD	Q9Y5G0_PF08266_32_112_fpocket_2	13
AF2-PD	Q9Y5G1_PF00028_138_233_fpocket_1	17
AF2-PD	Q9Y5G1_PF00028_138_233_fpocket_3	18
AF2-PD	Q9Y5G1_PF00028_247_338_fpocket_2	21
AF2-PD	Q9Y5G1_PF00028_247_338_fpocket_3	20
AF2-PD	Q9Y5G1_PF00028_352_443_fpocket_1	17
AF2-PD	Q9Y5G1_PF00028_352_443_fpocket_2	11
AF2-PD	Q9Y5G1_PF00028_457_553_fpocket_1	21
AF2-PD	Q9Y5G1_PF00028_457_553_fpocket_3	13
AF2-PD	Q9Y5G1_PF00028_577_663_fpocket_4	19
AF2-PD	Q9Y5G1_PF00028_577_663_fpocket_5	6
AF2-PD	Q9Y5G1_PF08266_32_112_fpocket_4	12
AF2-PD	Q9Y5G1_PF08266_32_112_fpocket_5	15
AF2-PD	Q9Y5G2_PF00028_138_233_fpocket_1	17
AF2-PD	Q9Y5G2_PF00028_138_233_fpocket_2	21
AF2-PD	Q9Y5G2_PF00028_247_338_fpocket_2	16
AF2-PD	Q9Y5G2_PF00028_247_338_fpocket_3	20
AF2-PD	Q9Y5G2_PF00028_352_443_fpocket_1	16
AF2-PD	Q9Y5G2_PF00028_352_443_fpocket_2	15
AF2-PD	Q9Y5G2_PF00028_457_553_fpocket_2	17
AF2-PD	Q9Y5G2_PF00028_457_553_fpocket_3	19
AF2-PD	Q9Y5G2_PF00028_578_663_fpocket_1	21
AF2-PD	Q9Y5G2_PF00028_578_663_fpocket_3	17
AF2-PD	Q9Y5G2_PF08266_32_112_fpocket_2	11
