Name	SMILES	InChI	InChIKey	Molecular Weight
Maybridge MWP 00028	Cc1nc2ccc(NC(=O)c3ccccc3Cl)cc2o1	InChI=1S/C15H11ClN2O2/c1-9-17-13-7-6-10(8-14(13)20-9)18-15(19)11-4-2-3-5-12(11)16/h2-8H,1H3,(H,18,19)	BBPVCMHUTNTAED-UHFFFAOYSA-N	286.71799999999996
Maybridge MWP 00552	Cc1c(C(=O)CC#N)sc2ccc(Cl)cc12	InChI=1S/C12H8ClNOS/c1-7-9-6-8(13)2-3-11(9)16-12(7)10(15)4-5-14/h2-3,6H,4H2,1H3	GKBSBDOPRUFLHK-UHFFFAOYSA-N	249.72199999999998
Chembridge 9008758	C=CCOc1cccc(-c2nc(-c3ccc(OC)c(OC)c3)no2)c1	InChI=1S/C19H18N2O4/c1-4-10-24-15-7-5-6-14(11-15)19-20-18(21-25-19)13-8-9-16(22-2)17(12-13)23-3/h4-9,11-12H,1,10H2,2-3H3	ATVMBBFMQDCVSP-UHFFFAOYSA-N	338.36300000000006
Nanosyn NS28381	CC[C@@H](C)NC(=O)C(CC)(C(F)(F)F)C(F)(F)F	InChI=1S/C10H15F6NO/c1-4-6(3)17-7(18)8(5-2,9(11,12)13)10(14,15)16/h6H,4-5H2,1-3H3,(H,17,18)/t6-/m1/s1	FEBYZYJAHQQREJ-ZCFIWIBFSA-N	279.224
Asinex ASN 03271999	COc1cccc(C[C@H](C(=O)Nc2cccc(C(F)(F)F)c2)c2nnn[n-]2)c1	InChI=1S/C18H16F3N5O2/c1-28-14-7-2-4-11(8-14)9-15(16-23-25-26-24-16)17(27)22-13-6-3-5-12(10-13)18(19,20)21/h2-8,10,15H,9H2,1H3,(H2,22,23,24,25,26,27)/p-1/t15-/m0/s1	BIRFYELLFBPVAM-HNNXBMFYSA-M	390.3450000000001
Life Chemicals F0325-0222	C[C@@H]1CCc2sc(NC(=O)c3cccc(Cl)c3)c(C(N)=O)c2C1	InChI=1S/C17H17ClN2O2S/c1-9-5-6-13-12(7-9)14(15(19)21)17(23-13)20-16(22)10-3-2-4-11(18)8-10/h2-4,8-9H,5-7H2,1H3,(H2,19,21)(H,20,22)/t9-/m1/s1	YANATQPLQILTFH-SECBINFHSA-N	348.8550000000001
Chemdiv C094-1548	Cc1ccc([C@@H](C(=O)NC2CCCCC2)[NH+]2CCOCC2)cc1	InChI=1S/C19H28N2O2/c1-15-7-9-16(10-8-15)18(21-11-13-23-14-12-21)19(22)20-17-5-3-2-4-6-17/h7-10,17-18H,2-6,11-14H2,1H3,(H,20,22)/p+1/t18-/m0/s1	XTCVQJOASZBBSX-SFHVURJKSA-O	317.45300000000015
Chem T&I NSB 0023951	Cc1ccc(S(N)(=O)=O)cc1NC(=O)c1cccc(Cl)c1	InChI=1S/C14H13ClN2O3S/c1-9-5-6-12(21(16,19)20)8-13(9)17-14(18)10-3-2-4-11(15)7-10/h2-8H,1H3,(H,17,18)(H2,16,19,20)	IXJQAEQNLDRRLY-UHFFFAOYSA-N	324.78900000000004
Chem T&I IVK/0000986	CCOc1cc(C(=O)Nc2cc(C)cc(C)n2)cc(OCC)c1OCC	InChI=1S/C20H26N2O4/c1-6-24-16-11-15(12-17(25-7-2)19(16)26-8-3)20(23)22-18-10-13(4)9-14(5)21-18/h9-12H,6-8H2,1-5H3,(H,21,22,23)	SSCAITGUUVOIBB-UHFFFAOYSA-N	358.43800000000016
Chem T&I NSB 0027204	COC(=O)c1sccc1NC(=O)c1cccc([N+](=O)[O-])c1C	InChI=1S/C14H12N2O5S/c1-8-9(4-3-5-11(8)16(19)20)13(17)15-10-6-7-22-12(10)14(18)21-2/h3-7H,1-2H3,(H,15,17)	XBKJGYUQIQNLHW-UHFFFAOYSA-N	320.326
Enamine T0507-7757	O=C(NCCCn1ccnc1)c1ccccc1OCc1ccccc1	InChI=1S/C20H21N3O2/c24-20(22-11-6-13-23-14-12-21-16-23)18-9-4-5-10-19(18)25-15-17-7-2-1-3-8-17/h1-5,7-10,12,14,16H,6,11,13,15H2,(H,22,24)	WHIVGOZCCNSAAL-UHFFFAOYSA-N	335.407
Chem T&I NSB 0075662	C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(O)c1	InChI=1S/C15H13ClN2O2/c1-10(12-3-2-4-14(19)9-12)17-18-15(20)11-5-7-13(16)8-6-11/h2-9,19H,1H3,(H,18,20)/b17-10+	CSFZNGXIBIZPSM-LICLKQGHSA-N	288.73400000000004
Chem T&I NSB 0054126	O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C/c1ccccc1Cl	InChI=1S/C15H12ClN3O3/c16-14-4-2-1-3-12(14)10-17-18-15(20)9-11-5-7-13(8-6-11)19(21)22/h1-8,10H,9H2,(H,18,20)/b17-10+	LUZLTSYLGDFOFJ-LICLKQGHSA-N	317.732
Chem T&I NSB 0026885	O=C(Nc1ccc(F)c(F)c1)C(Cl)Cl	InChI=1S/C8H5Cl2F2NO/c9-7(10)8(14)13-4-1-2-5(11)6(12)3-4/h1-3,7H,(H,13,14)	ROBYYGMHLQXZAJ-UHFFFAOYSA-N	240.03599999999997
Chem T&I NSB 0047332	CC[NH+]1CCC(=NNC(=O)c2ccc(Br)cc2)CC1	InChI=1S/C14H18BrN3O/c1-2-18-9-7-13(8-10-18)16-17-14(19)11-3-5-12(15)6-4-11/h3-6H,2,7-10H2,1H3,(H,17,19)/p+1	SJNDPNVQKQZUKB-UHFFFAOYSA-O	325.2300000000001
Chem T&I NSB 0052574	Cc1ccc(C(=O)NNC(=O)Nc2ccc(Cl)cc2)cc1C	InChI=1S/C16H16ClN3O2/c1-10-3-4-12(9-11(10)2)15(21)19-20-16(22)18-14-7-5-13(17)6-8-14/h3-9H,1-2H3,(H,19,21)(H2,18,20,22)	FYFSLDRGTYVSQI-UHFFFAOYSA-N	317.77600000000007
Specs AG-690/40129458	O=C(N/N=C(\c1ccccc1)c1ccncc1)c1cccc(Br)c1	InChI=1S/C19H14BrN3O/c20-17-8-4-7-16(13-17)19(24)23-22-18(14-5-2-1-3-6-14)15-9-11-21-12-10-15/h1-13H,(H,23,24)/b22-18+	VJOYLRYSJGPHLL-RELWKKBWSA-N	380.245
Chem T&I SHCLME-000404	C=CCn1c(C)nnc1SCC(=O)Nc1ccc(OC)cc1	InChI=1S/C15H18N4O2S/c1-4-9-19-11(2)17-18-15(19)22-10-14(20)16-12-5-7-13(21-3)8-6-12/h4-8H,1,9-10H2,2-3H3,(H,16,20)	WEDRUGCRZWSWAC-UHFFFAOYSA-N	318.40200000000004
Princeton Biomolecular OSSK_194129	O=C1NC(=O)[C@H](c2cccc(Oc3ccccc3)c2)N1	InChI=1S/C15H12N2O3/c18-14-13(16-15(19)17-14)10-5-4-8-12(9-10)20-11-6-2-1-3-7-11/h1-9,13H,(H2,16,17,18,19)/t13-/m0/s1	ANPRBPQPUKIRIP-ZDUSSCGKSA-N	268.272
Princeton Biomolecular OSSK_198284	Cc1cc(C)cc(NS(=O)(=O)c2cc3c4c(cccc4c2)C(=O)NC3=O)c1	InChI=1S/C20H16N2O4S/c1-11-6-12(2)8-14(7-11)22-27(25,26)15-9-13-4-3-5-16-18(13)17(10-15)20(24)21-19(16)23/h3-10,22H,1-2H3,(H,21,23,24)	POKSZIJJTLONHK-UHFFFAOYSA-N	380.4250000000001
Labotest LT01784615	COc1ccc(C(=O)N[C@H]2CC[C@H](C)CC2)cc1	InChI=1S/C15H21NO2/c1-11-3-7-13(8-4-11)16-15(17)12-5-9-14(18-2)10-6-12/h5-6,9-11,13H,3-4,7-8H2,1-2H3,(H,16,17)/t11-,13-	CQMAEIGDUTXTBJ-AULYBMBSSA-N	247.3379999999999
Princeton Biomolecular OSSK_285466	CCn1cnc2c(Nc3ccc(C)cc3)nc(NCCO)nc21	InChI=1S/C16H20N6O/c1-3-22-10-18-13-14(19-12-6-4-11(2)5-7-12)20-16(17-8-9-23)21-15(13)22/h4-7,10,23H,3,8-9H2,1-2H3,(H2,17,19,20,21)	SYGVBYWKKNFOSB-UHFFFAOYSA-N	312.3770000000001
Princeton Biomolecular OSSK_456441	CCCc1cc(=O)oc2cc(C)cc(O[C@H](C)C(=O)N[C@@H](C)C(=O)[O-])c12	InChI=1S/C19H23NO6/c1-5-6-13-9-16(21)26-15-8-10(2)7-14(17(13)15)25-12(4)18(22)20-11(3)19(23)24/h7-9,11-12H,5-6H2,1-4H3,(H,20,22)(H,23,24)/p-1/t11-,12+/m0/s1	YDLMELFXYPSBPD-NWDGAFQWSA-M	360.3860000000002
Lithuania 515534	CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(C(C)C)cc3)C2=O)cc1	InChI=1S/C22H22N2O4/c1-4-28-18-11-9-17(10-12-18)24-21(26)19(20(25)23-22(24)27)13-15-5-7-16(8-6-15)14(2)3/h5-14H,4H2,1-3H3,(H,23,25,27)/b19-13-	PRCQQUJSDDYVGE-UYRXBGFRSA-N	378.4280000000001
Princeton Biomolecular OSSK_459353	Cc1cc(OCc2cccc(F)c2)c2c(C)c(CC(=O)[O-])c(=O)oc2c1	InChI=1S/C20H17FO5/c1-11-6-16(25-10-13-4-3-5-14(21)8-13)19-12(2)15(9-18(22)23)20(24)26-17(19)7-11/h3-8H,9-10H2,1-2H3,(H,22,23)/p-1	NCTHILPXUSADNP-UHFFFAOYSA-M	355.341
Princeton Biomolecular OSSK_459539	CCCOc1c(OC)ccc2c3c(c(=O)oc12)CCCC3	InChI=1S/C17H20O4/c1-3-10-20-16-14(19-2)9-8-12-11-6-4-5-7-13(11)17(18)21-15(12)16/h8-9H,3-7,10H2,1-2H3	CHISASUTWYHUBP-UHFFFAOYSA-N	288.343
Maybridge HTS 07015	Cc1cc(=O)oc2cc(NC(=O)CC3(CC(=O)[O-])CCCC3)ccc12	InChI=1S/C19H21NO5/c1-12-8-18(24)25-15-9-13(4-5-14(12)15)20-16(21)10-19(11-17(22)23)6-2-3-7-19/h4-5,8-9H,2-3,6-7,10-11H2,1H3,(H,20,21)(H,22,23)/p-1	FKJULBQDFDWHLU-UHFFFAOYSA-M	342.37100000000015
Comgenex CGX-3302684	COc1cccc([C@@H]2NC(=O)N(C)C3=C2C(=O)N(Cc2ccc(F)cc2)C3)c1	InChI=1S/C21H20FN3O3/c1-24-17-12-25(11-13-6-8-15(22)9-7-13)20(26)18(17)19(23-21(24)27)14-4-3-5-16(10-14)28-2/h3-10,19H,11-12H2,1-2H3,(H,23,27)/t19-/m0/s1	RZNBVVBABSOVKC-IBGZPJMESA-N	381.40700000000004
Princeton Biomolecular OSSK_465841	Cc1cccc(C(=O)NNc2ncnc3c2cnn3-c2ccc(C)c(Cl)c2)c1	InChI=1S/C20H17ClN6O/c1-12-4-3-5-14(8-12)20(28)26-25-18-16-10-24-27(19(16)23-11-22-18)15-7-6-13(2)17(21)9-15/h3-11H,1-2H3,(H,26,28)(H,22,23,25)	QZJJXNTYJBVNAW-UHFFFAOYSA-N	392.8500000000001
Princeton Biomolecular OSSK_481719	CCN(CC)c1nc(N)n(CCNS(=O)(=O)c2ccc(C)cc2)c(=O)n1	InChI=1S/C16H24N6O3S/c1-4-21(5-2)15-19-14(17)22(16(23)20-15)11-10-18-26(24,25)13-8-6-12(3)7-9-13/h6-9,18H,4-5,10-11H2,1-3H3,(H2,17,19,20,23)	ZQVXHABYNODNMG-UHFFFAOYSA-N	380.47400000000016
Maybridge RJF 00894	CC(=O)Nc1nc(C)c(CCC(C)C)c(O)n1	InChI=1S/C12H19N3O2/c1-7(2)5-6-10-8(3)13-12(14-9(4)16)15-11(10)17/h7H,5-6H2,1-4H3,(H2,13,14,15,16,17)	KFAVZULLJGZHNY-UHFFFAOYSA-N	237.30299999999997
Chem T&I AMCLME-06811	CCOc1ccccc1NC(=O)C[NH+]1C[C@H](C)C[C@@H](C)C1	InChI=1S/C17H26N2O2/c1-4-21-16-8-6-5-7-15(16)18-17(20)12-19-10-13(2)9-14(3)11-19/h5-8,13-14H,4,9-12H2,1-3H3,(H,18,20)/p+1/t13-,14-/m1/s1	NSQWGLQKLBHFHZ-ZIAGYGMSSA-O	291.415
InterBioScreen STOCK3S-96135	Cc1ccc(-c2c(C(=O)N/N=C/c3cccc(F)c3)nnn2-c2nonc2N)cc1	InChI=1S/C19H15FN8O2/c1-11-5-7-13(8-6-11)16-15(23-27-28(16)18-17(21)25-30-26-18)19(29)24-22-10-12-3-2-4-14(20)9-12/h2-10H,1H3,(H2,21,25)(H,24,29)/b22-10+	AVAHZRQSLCSBEJ-LSHDLFTRSA-N	406.38100000000014
Princeton Biomolecular OSSK_490751	O=C1/C(=C\c2cccc(Oc3ccccc3)c2)SC(=S)N1CCS(=O)(=O)[O-]	InChI=1S/C18H15NO5S3/c20-17-16(26-18(25)19(17)9-10-27(21,22)23)12-13-5-4-8-15(11-13)24-14-6-2-1-3-7-14/h1-8,11-12H,9-10H2,(H,21,22,23)/p-1/b16-12+	OKFVDAYJKOBFBY-FOWTUZBSSA-M	420.5130000000001
Princeton Biomolecular OSSK_476333	Cc1ccc(-c2ccc(/C=N/NC(N)=O)o2)cc1	InChI=1S/C13H13N3O2/c1-9-2-4-10(5-3-9)12-7-6-11(18-12)8-15-16-13(14)17/h2-8H,1H3,(H3,14,16,17)/b15-8+	MEUHETRDTZLXJW-OVCLIPMQSA-N	243.266
Otava 7119720121	CCOc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@H]2C(=O)NC2CCCCC2)cc1	InChI=1S/C24H30N2O4S/c1-2-30-21-12-14-22(15-13-21)31(28,29)26-17-19-9-7-6-8-18(19)16-23(26)24(27)25-20-10-4-3-5-11-20/h6-9,12-15,20,23H,2-5,10-11,16-17H2,1H3,(H,25,27)/t23-/m0/s1	FWJPQTLHHQYBCH-QHCPKHFHSA-N	442.5810000000003
Otava 7015510157	Cc1c(OCC(=O)Nc2ccccc2)ccc2c(-c3ccccc3)cc(=O)oc12	InChI=1S/C24H19NO4/c1-16-21(28-15-22(26)25-18-10-6-3-7-11-18)13-12-19-20(14-23(27)29-24(16)19)17-8-4-2-5-9-17/h2-14H,15H2,1H3,(H,25,26)	JPKOEJKAQDTTHC-UHFFFAOYSA-N	385.419
Comgenex CGX-2104791	COC(=O)c1csc(CN(CCC(C)C)C(=O)c2ccc(OC)cc2)n1	InChI=1S/C19H24N2O4S/c1-13(2)9-10-21(11-17-20-16(12-26-17)19(23)25-4)18(22)14-5-7-15(24-3)8-6-14/h5-8,12-13H,9-11H2,1-4H3	HCJOLVPXINOOIU-UHFFFAOYSA-N	376.4780000000001
Princeton Biomolecular OSSK_553208	O=C1N/C(=N\c2cccc(Br)c2)S/C1=C/c1cccc(F)c1	InChI=1S/C16H10BrFN2OS/c17-11-4-2-6-13(9-11)19-16-20-15(21)14(22-16)8-10-3-1-5-12(18)7-10/h1-9H,(H,19,20,21)/b14-8+	FSLGYMQLYRIPRQ-RIYZIHGNSA-N	377.238
Specs AG-690/33075013	Cc1ccc2nc(-c3ccc(-c4ccccc4)cc3)cn2c1	InChI=1S/C20H16N2/c1-15-7-12-20-21-19(14-22(20)13-15)18-10-8-17(9-11-18)16-5-3-2-4-6-16/h2-14H,1H3	NEFHGQHEGWHLQX-UHFFFAOYSA-N	284.36199999999997
Chem T&I NSB 0004264	CCOc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1OC	InChI=1S/C18H20N2O3/c1-4-23-16-10-7-14(11-17(16)22-3)12-19-20-18(21)15-8-5-13(2)6-9-15/h5-12H,4H2,1-3H3,(H,20,21)/b19-12+	BDVVLVBKUSYCFR-XDHOZWIPSA-N	312.3690000000001
Princeton Biomolecular OSSK_619721	O=C(CSc1nc2ccc(Cl)cc2o1)Nc1ccccn1	InChI=1S/C14H10ClN3O2S/c15-9-4-5-10-11(7-9)20-14(17-10)21-8-13(19)18-12-3-1-2-6-16-12/h1-7H,8H2,(H,16,18,19)	CTVAWAFCGNXHIZ-UHFFFAOYSA-N	319.773
InterBioScreen STOCK4S-40156	CC[NH2+]Cc1cc2cc(C)ccc2nc1O	InChI=1S/C13H16N2O/c1-3-14-8-11-7-10-6-9(2)4-5-12(10)15-13(11)16/h4-7,14H,3,8H2,1-2H3,(H,15,16)/p+1	GVQGQJFGRGXSID-UHFFFAOYSA-O	217.29199999999992
Pharmeks PHAR013973	CCOc1ccc([C@@H]2/C(=C(\O)c3ccc(C)o3)C(=O)C(=O)N2CCCOC)cc1OC	InChI=1S/C23H27NO7/c1-5-30-16-10-8-15(13-18(16)29-4)20-19(21(25)17-9-7-14(2)31-17)22(26)23(27)24(20)11-6-12-28-3/h7-10,13,20,25H,5-6,11-12H2,1-4H3/b21-19+/t20-/m1/s1	NPWVEWPJILKDRU-YDJIHCHBSA-N	429.4690000000003
Pharmeks PHAR108866	CC/C(Nc1ccc(C(C)C)cc1)=C1\C(=O)N=C(O)N=C1O	InChI=1S/C16H19N3O3/c1-4-12(13-14(20)18-16(22)19-15(13)21)17-11-7-5-10(6-8-11)9(2)3/h5-9,17H,4H2,1-3H3,(H2,18,19,20,21,22)	HGTTUQVDPGLLOZ-UHFFFAOYSA-N	301.34600000000006
Pharmeks PHAR110701	COc1ccc(NC(=O)CSc2nc3ccc(C)cc3[nH]2)cc1	InChI=1S/C17H17N3O2S/c1-11-3-8-14-15(9-11)20-17(19-14)23-10-16(21)18-12-4-6-13(22-2)7-5-12/h3-9H,10H2,1-2H3,(H,18,21)(H,19,20)	BIORGQMALDUDIR-UHFFFAOYSA-N	327.40900000000005
Pharmeks PHAR031304	COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(C)cc2)[C@H]1c1ccc(Cl)c(Cl)c1	InChI=1S/C22H21Cl2NO4/c1-13-4-6-14(7-5-13)20(26)18-19(15-8-9-16(23)17(24)12-15)25(10-3-11-29-2)22(28)21(18)27/h4-9,12,19,26H,3,10-11H2,1-2H3/b20-18+/t19-/m1/s1	HJKONSBHYDJXIJ-LFVOPCPISA-N	434.31900000000013
Pharmeks PHAR021952	CC[NH+](CC)CCCN1C(=O)C(=O)/C(=C(/O)c2ccc(OC)cc2)[C@@H]1c1ccncc1	InChI=1S/C24H29N3O4/c1-4-26(5-2)15-6-16-27-21(17-11-13-25-14-12-17)20(23(29)24(27)30)22(28)18-7-9-19(31-3)10-8-18/h7-14,21,28H,4-6,15-16H2,1-3H3/p+1/b22-20+/t21-/m0/s1	YTUDRZXSSZWWRG-MRJHHRETSA-O	424.52100000000024
Princeton Biomolecular OSSK_633669	CC[C@]12CN3C[C@](CC)(CN(C1)[C@H]3c1ccc(C(C)C)cc1)[C@H]2O	InChI=1S/C21H32N2O/c1-5-20-11-22-13-21(6-2,19(20)24)14-23(12-20)18(22)17-9-7-16(8-10-17)15(3)4/h7-10,15,18-19,24H,5-6,11-14H2,1-4H3/t18-,19-,20-,21+/m0/s1	GZNYYUATNKYLAL-XSDIEEQYSA-N	328.50000000000006
Pharmeks PHAR066478	COc1ccc(N(Cc2cc3cc(OC)ccc3[nH]c2=O)C(=O)CC(C)C)cc1	InChI=1S/C23H26N2O4/c1-15(2)11-22(26)25(18-5-7-19(28-3)8-6-18)14-17-12-16-13-20(29-4)9-10-21(16)24-23(17)27/h5-10,12-13,15H,11,14H2,1-4H3,(H,24,27)	LVPCHQWOTNPUSQ-UHFFFAOYSA-N	394.4710000000001
Pharmeks PHAR073549	Cc1cccc(Cn2c(N3CCc4ccccc4C3)nc3c2c(O)nc(=O)n3C)c1	InChI=1S/C23H23N5O2/c1-15-6-5-7-16(12-15)13-28-19-20(26(2)23(30)25-21(19)29)24-22(28)27-11-10-17-8-3-4-9-18(17)14-27/h3-9,12H,10-11,13-14H2,1-2H3,(H,25,29,30)	KBGFOUUTEVTSFP-UHFFFAOYSA-N	401.47
Life Chemicals F0631-0161	Cc1nc2sc([C@H](c3ccc(C(C)C)cc3)[NH+]3CCOCC3)c(O)n2n1	InChI=1S/C19H24N4O2S/c1-12(2)14-4-6-15(7-5-14)16(22-8-10-25-11-9-22)17-18(24)23-19(26-17)20-13(3)21-23/h4-7,12,16,24H,8-11H2,1-3H3/p+1/t16-/m0/s1	DVAQKGJJMDWPTC-INIZCTEOSA-O	373.5020000000003
Pharmeks PHAR099684	COc1ccc(CCN2C(=O)N=C(O)/C(=C/NCCC3=CCCCC3)C2=O)cc1OC	InChI=1S/C23H29N3O5/c1-30-19-9-8-17(14-20(19)31-2)11-13-26-22(28)18(21(27)25-23(26)29)15-24-12-10-16-6-4-3-5-7-16/h6,8-9,14-15,24H,3-5,7,10-13H2,1-2H3,(H,25,27,29)/b18-15-	LWOMOJXTYIMZHB-SDXDJHTJSA-N	427.5010000000004
Pharmeks PHAR087547	Cc1ccc(C(=O)/N=c2\[nH]nc(-c3ccco3)s2)cc1	InChI=1S/C14H11N3O2S/c1-9-4-6-10(7-5-9)12(18)15-14-17-16-13(20-14)11-3-2-8-19-11/h2-8H,1H3,(H,15,17,18)	QPDHGPNGZPCXKQ-UHFFFAOYSA-N	285.3280000000001
Pharmeks PHAR059105	CC[NH+](CC)CCN1C(=O)C(=O)/C(=C(/O)c2ccc(OC)cc2)[C@@H]1c1ccc(C)o1	InChI=1S/C23H28N2O5/c1-5-24(6-2)13-14-25-20(18-12-7-15(3)30-18)19(22(27)23(25)28)21(26)16-8-10-17(29-4)11-9-16/h7-12,20,26H,5-6,13-14H2,1-4H3/p+1/b21-19+/t20-/m0/s1	MWXOCGLWOZJAJQ-NHFXJNLRSA-O	413.4940000000002
Pharmeks PHAR059863	CCOc1ccc(-c2n[nH]/c(=N\C(=O)Nc3ccccc3)s2)cc1	InChI=1S/C17H16N4O2S/c1-2-23-14-10-8-12(9-11-14)15-20-21-17(24-15)19-16(22)18-13-6-4-3-5-7-13/h3-11H,2H2,1H3,(H2,18,19,21,22)	XETLAZDQHVNYKT-UHFFFAOYSA-N	340.4080000000001
Pharmeks PHAR110543	Cc1ccc(S(=O)(=O)/N=c2\[nH]c3ccccc3[nH+]c2NCc2ccccc2)cc1C	InChI=1S/C23H22N4O2S/c1-16-12-13-19(14-17(16)2)30(28,29)27-23-22(24-15-18-8-4-3-5-9-18)25-20-10-6-7-11-21(20)26-23/h3-14H,15H2,1-2H3,(H,24,25)(H,26,27)/p+1	DNDFFZITZONMIH-UHFFFAOYSA-O	419.53000000000014
Pharmeks PHAR090539	Cc1ccc(N2C(=O)N=C(O)/C(=C\Nc3cccc(F)c3)C2=O)cc1C	InChI=1S/C19H16FN3O3/c1-11-6-7-15(8-12(11)2)23-18(25)16(17(24)22-19(23)26)10-21-14-5-3-4-13(20)9-14/h3-10,21H,1-2H3,(H,22,24,26)/b16-10+	ZKHSRFDZRNNCLB-MHWRWJLKSA-N	353.35300000000007
Pharmeks PHAR065513	CCOc1ccc(C(=O)NC(=S)Nc2nc3ccc(F)cc3s2)cc1	InChI=1S/C17H14FN3O2S2/c1-2-23-12-6-3-10(4-7-12)15(22)20-16(24)21-17-19-13-8-5-11(18)9-14(13)25-17/h3-9H,2H2,1H3,(H2,19,20,21,22,24)	SPRYHNUFJVMGOS-UHFFFAOYSA-N	375.45000000000016
Chem T&I PMOS-0027433	O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cc([N+](=O)[O-])ccc1N1CCOCC1	InChI=1S/C23H20N6O4/c30-23(19-15-18(29(31)32)7-9-22(19)27-10-12-33-13-11-27)24-16-6-8-20-21(14-16)26-28(25-20)17-4-2-1-3-5-17/h1-9,14-15H,10-13H2,(H,24,30)	XBBOWWASKBUCMH-UHFFFAOYSA-N	444.4510000000003
Chem T&I PMOS-0030169	COc1ccc(C(=O)N2CCN(c3c(F)c(F)c(F)c(F)c3F)CC2)cc1Cl	InChI=1S/C18H14ClF5N2O2/c1-28-11-3-2-9(8-10(11)19)18(27)26-6-4-25(5-7-26)17-15(23)13(21)12(20)14(22)16(17)24/h2-3,8H,4-7H2,1H3	AUACOWAXNFAKHP-UHFFFAOYSA-N	420.76499999999993
Asinex ASN 06396448	COc1ccc(CNC(=O)[C@H](OC(=O)c2ccco2)c2ccc(Cl)cc2)cc1	InChI=1S/C21H18ClNO5/c1-26-17-10-4-14(5-11-17)13-23-20(24)19(15-6-8-16(22)9-7-15)28-21(25)18-3-2-12-27-18/h2-12,19H,13H2,1H3,(H,23,24)/t19-/m1/s1	CAIYECXGLYYWAO-LJQANCHMSA-N	399.8300000000001
Pyxis Discovery PYX 00000172	O=C(C[NH+]1CCC(O)(c2ccc(F)cc2)CC1)NC1CCCCC1	InChI=1S/C19H27FN2O2/c20-16-8-6-15(7-9-16)19(24)10-12-22(13-11-19)14-18(23)21-17-4-2-1-3-5-17/h6-9,17,24H,1-5,10-14H2,(H,21,23)/p+1	FUOSPNMMPBJKEA-UHFFFAOYSA-O	335.4430000000002
Pyxis Discovery PYX 00003095	Cc1nc2ccc(NC(=O)c3ncoc3-c3ccc(F)cc3)cc2nc1C	InChI=1S/C20H15FN4O2/c1-11-12(2)24-17-9-15(7-8-16(17)23-11)25-20(26)18-19(27-10-22-18)13-3-5-14(21)6-4-13/h3-10H,1-2H3,(H,25,26)	KQHKRUGYCIIMQB-UHFFFAOYSA-N	362.3640000000001
Asinex ASN 06916822	CCCC(=O)N1CCC(c2nc(O)c3nnn(Cc4ccc(C)cc4)c3n2)CC1	InChI=1S/C21H26N6O2/c1-3-4-17(28)26-11-9-16(10-12-26)19-22-20-18(21(29)23-19)24-25-27(20)13-15-7-5-14(2)6-8-15/h5-8,16H,3-4,9-13H2,1-2H3,(H,22,23,29)	BFOAVVNTFMGHJV-UHFFFAOYSA-N	394.4790000000001
Pyxis Discovery PYX 00004219	COc1ccc(-c2noc([C@@H]3CCCN(C(=O)c4cccc(F)c4)C3)n2)cc1OC	InChI=1S/C22H22FN3O4/c1-28-18-9-8-14(12-19(18)29-2)20-24-21(30-25-20)16-6-4-10-26(13-16)22(27)15-5-3-7-17(23)11-15/h3,5,7-9,11-12,16H,4,6,10,13H2,1-2H3/t16-/m1/s1	NINVAGHEFRRMRU-MRXNPFEDSA-N	411.43300000000016
Asinex ASN 09961559	CC(C)C(=O)N1CCc2cc(-c3csc(NC(=O)C4CCCC4)n3)ccc21	InChI=1S/C21H25N3O2S/c1-13(2)20(26)24-10-9-16-11-15(7-8-18(16)24)17-12-27-21(22-17)23-19(25)14-5-3-4-6-14/h7-8,11-14H,3-6,9-10H2,1-2H3,(H,22,23,25)	SDNGZJZTRWMCEJ-UHFFFAOYSA-N	383.5170000000002
Specs AG-205/07903010	O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(F)cc1	InChI=1S/C18H12FN3O4/c19-14-6-4-12(5-7-14)18(23)21-20-11-16-8-9-17(26-16)13-2-1-3-15(10-13)22(24)25/h1-11H,(H,21,23)/b20-11+	MHKAHTWYVZFBFC-RGVLZGJSSA-N	353.3090000000001
BiotechCA 57288	CC1CC[NH+](Cc2c(O)ccc3c4c(c(=O)oc23)CCCC4)CC1	InChI=1S/C20H25NO3/c1-13-8-10-21(11-9-13)12-17-18(22)7-6-15-14-4-2-3-5-16(14)20(23)24-19(15)17/h6-7,13,22H,2-5,8-12H2,1H3/p+1	GEEDXBARCMXBCA-UHFFFAOYSA-O	328.43200000000013
Sigma-Aldrich (SALOR) R598631	C/C(=N\NC(=O)Cn1nnc2ccccc21)c1cccc(Br)c1	InChI=1S/C16H14BrN5O/c1-11(12-5-4-6-13(17)9-12)18-20-16(23)10-22-15-8-3-2-7-14(15)19-21-22/h2-9H,10H2,1H3,(H,20,23)/b18-11+	SKDDFDZHWTUFOA-WOJGMQOQSA-N	372.22600000000006
