	uniprot	numb domains	domains
8903	Q9BQ13	1	{'PF02214': 1}
8904	Q9BQ15	1	{'PF01336': 1}
8905	Q9BQ16	3	{'PF00086': 1, 'PF07648': 1, 'PF10591': 1}
8906	Q9BQ24	2	{'PF01363': 1, 'PF16696': 1}
8907	Q9BQ31	1	{'PF02214': 1}
8908	Q9BQ39	3	{'PF00270': 1, 'PF00271': 1, 'PF08152': 1}
8909	Q9BQ51	1	{'PF08205': 1}
8910	Q9BQ52	2	{'PF12706': 1, 'PF13691': 1}
8911	Q9BQ69	1	{'PF01661': 1}
8912	Q9BQ83	1	{'PF01541': 1}
8913	Q9BQ87	1	{'PF08513': 1}
8914	Q9BQ95	1	{'PF14784': 1}
8915	Q9BQA5	3	{'PF00096': 2, 'PF13894': 1}
8916	Q9BQB6	1	{'PF07884': 1}
8917	Q9BQD3	1	{'PF10241': 1}
8918	Q9BQE3	2	{'PF00091': 1, 'PF03953': 1}
8919	Q9BQF6	1	{'PF02902': 1}
8920	Q9BQG1	2	{'PF00168': 2}
8921	Q9BQG2	3	{'PF00293': 1, 'PF09296': 1, 'PF09297': 1}
8922	Q9BQI3	2	{'PF00069': 2}
8923	Q9BQI5	1	{'PF10291': 1}
8924	Q9BQI6	1	{'PF16770': 1}
8925	Q9BQI7	2	{'PF01369': 1, 'PF15410': 1}
8926	Q9BQK8	1	{'PF08235': 1}
8927	Q9BQL6	3	{'PF00373': 1, 'PF18124': 1, 'PF00169': 1}
8928	Q9BQP7	1	{'PF12705': 1}
8929	Q9BQQ3	2	{'PF04495': 2}
8930	Q9BQQ7	1	{'PF13695': 1}
8931	Q9BQR3	1	{'PF00089': 1}
8932	Q9BQS2	2	{'PF00168': 2}
8933	Q9BQS6	1	{'PF00011': 1}
8934	Q9BQS7	3	{'PF07731': 1, 'PF07732': 2}
8935	Q9BQS8	1	{'PF01363': 1}
8936	Q9BQT9	1	{'PF00028': 1}
8937	Q9BQW3	3	{'PF01833': 1, 'PF16422': 1, 'PF16423': 1}
8938	Q9BQY4	1	{'PF00046': 1}
8939	Q9BQY6	2	{'PF00014': 1, 'PF00095': 1}
8940	Q9BR01	1	{'PF00685': 1}
8941	Q9BR09	2	{'PF07177': 1, 'PF07525': 1}
8942	Q9BR11	2	{'PF04434': 1, 'PF19286': 1}
8943	Q9BR61	1	{'PF00887': 1}
8944	Q9BR76	1	{'PF08953': 1}
8945	Q9BR84	9	{'PF00096': 9}
8946	Q9BRA0	1	{'PF01423': 1}
8947	Q9BRC7	4	{'PF00168': 1, 'PF09279': 1, 'PF13202': 1, 'PF00169': 1}
8948	Q9BRF8	1	{'PF00149': 1}
8949	Q9BRG2	1	{'PF00017': 1}
8950	Q9BRH9	12	{'PF00096': 12}
8951	Q9BRJ2	1	{'PF04280': 1}
8952	Q9BRJ6	1	{'PF10180': 1}
8953	Q9BRJ9	1	{'PF00010': 1}
8954	Q9BRK3	2	{'PF07686': 2}
8955	Q9BRK5	2	{'PF13202': 1, 'PF13499': 1}
8956	Q9BRL6	1	{'PF00076': 1}
8957	Q9BRL7	1	{'PF13774': 1}
8958	Q9BRN9	1	{'PF05154': 1}
8959	Q9BRP0	3	{'PF00096': 2, 'PF13894': 1}
8960	Q9BRP1	1	{'PF04194': 1}
8961	Q9BRP7	2	{'PF03147': 1, 'PF10354': 1}
8962	Q9BRP8	1	{'PF09282': 1}
8963	Q9BRQ0	1	{'PF00628': 1}
8964	Q9BRQ8	1	{'PF07992': 1}
8965	Q9BRR0	8	{'PF00096': 7, 'PF02023': 1}
8966	Q9BRR9	3	{'PF00620': 1, 'PF00169': 1, 'PF00018': 1}
8967	Q9BRS8	2	{'PF05383': 1, 'PF12901': 1}
8968	Q9BRT8	2	{'PF02492': 1, 'PF07683': 1}
8969	Q9BRT9	1	{'PF16922': 1}
8970	Q9BRX2	3	{'PF03463': 1, 'PF03464': 1, 'PF03465': 1}
8971	Q9BRX8	1	{'PF13911': 1}
8972	Q9BRZ2	2	{'PF00097': 1, 'PF00643': 1}
8973	Q9BS26	2	{'PF00085': 1, 'PF13848': 1}
8974	Q9BS31	8	{'PF00096': 7, 'PF13912': 1}
8975	Q9BS34	6	{'PF00096': 6}
8976	Q9BS92	2	{'PF07978': 2}
8977	Q9BSC4	1	{'PF08159': 1}
8978	Q9BSE4	1	{'PF00240': 1}
8979	Q9BSE5	1	{'PF00491': 1}
8980	Q9BSF8	1	{'PF16017': 1}
8981	Q9BSG1	9	{'PF00096': 9}
8982	Q9BSG5	1	{'PF03024': 1}
8983	Q9BSJ1	1	{'PF15227': 1}
8984	Q9BSJ2	2	{'PF04130': 1, 'PF17681': 1}
8985	Q9BSJ8	6	{'PF00168': 5, 'PF17047': 1}
8986	Q9BSK0	1	{'PF01284': 1}
8987	Q9BSK1	7	{'PF00096': 6, 'PF13465': 1}
8988	Q9BSL1	2	{'PF00627': 2}
8989	Q9BSM1	2	{'PF13923': 1, 'PF16207': 1}
8990	Q9BSQ5	1	{'PF16545': 1}
8991	Q9BSR8	1	{'PF04893': 1}
8992	Q9BST9	2	{'PF08174': 1, 'PF00169': 1}
8993	Q9BSV6	1	{'PF01974': 1}
8994	Q9BSW2	2	{'PF00071': 1, 'PF13499': 1}
8995	Q9BSW7	2	{'PF00168': 2}
8996	Q9BSY4	2	{'PF06747': 1, 'PF16860': 1}
8997	Q9BSY9	1	{'PF05903': 1}
8998	Q9BT04	3	{'PF19036': 1, 'PF19037': 1, 'PF19038': 1}
8999	Q9BT23	1	{'PF00412': 1}
9000	Q9BT30	1	{'PF13532': 1}
9001	Q9BT40	2	{'PF03372': 1, 'PF17751': 1}
9002	Q9BT49	1	{'PF05485': 1}
9003	Q9BT78	2	{'PF01399': 1, 'PF18420': 1}
9004	Q9BT81	1	{'PF00505': 1}
9005	Q9BT88	2	{'PF00168': 2}
9006	Q9BTA9	1	{'PF00397': 1}
9007	Q9BTC0	3	{'PF00628': 1, 'PF07500': 1, 'PF07744': 1}
9008	Q9BTC8	4	{'PF00320': 1, 'PF01426': 1, 'PF17226': 1, 'PF00249': 1}
9009	Q9BTD8	1	{'PF00076': 1}
9010	Q9BTE0	1	{'PF13302': 1}
9011	Q9BTE6	1	{'PF07973': 1}
9012	Q9BTF0	2	{'PF01170': 1, 'PF02926': 1}
9013	Q9BTM1	1	{'PF00125': 1}
9014	Q9BTM9	1	{'PF09138': 1}
9015	Q9BTN0	2	{'PF00041': 1, 'PF07679': 1}
9016	Q9BTP6	1	{'PF02892': 1}
9017	Q9BTP7	1	{'PF17949': 1}
9018	Q9BTV5	1	{'PF00041': 1}
9019	Q9BTV7	1	{'PF00134': 1}
9020	Q9BTX7	2	{'PF00650': 1, 'PF03765': 1}
9021	Q9BTY2	2	{'PF01120': 1, 'PF16757': 1}
9022	Q9BTZ2	1	{'PF13561': 1}
9023	Q9BU02	1	{'PF01928': 1}
9024	Q9BU19	3	{'PF00096': 3}
9025	Q9BU20	1	{'PF00071': 1}
9026	Q9BU40	4	{'PF00093': 3, 'PF19548': 1}
9027	Q9BU61	1	{'PF04430': 1}
9028	Q9BU76	1	{'PF10159': 1}
9029	Q9BUA3	1	{'PF18658': 1}
9030	Q9BUA6	1	{'PF13833': 1}
9031	Q9BUB5	2	{'PF00069': 2}
9032	Q9BUD6	2	{'PF06468': 1, 'PF19028': 1}
9033	Q9BUE0	1	{'PF09637': 1}
9034	Q9BUF5	2	{'PF00091': 1, 'PF03953': 1}
9035	Q9BUG6	4	{'PF00096': 2, 'PF02023': 1, 'PF12874': 1}
9036	Q9BUI4	1	{'PF08221': 1}
9037	Q9BUJ0	1	{'PF12697': 1}
9038	Q9BUJ2	2	{'PF02037': 1, 'PF13671': 1}
9039	Q9BUK6	2	{'PF10644': 1, 'PF14881': 1}
9040	Q9BUL5	1	{'PF00628': 1}
9041	Q9BUP0	1	{'PF13499': 1}
9042	Q9BUP3	1	{'PF13460': 1}
9043	Q9BUQ8	2	{'PF00270': 1, 'PF00271': 1}
9044	Q9BUT1	1	{'PF13561': 1}
9045	Q9BUY5	10	{'PF00096': 9, 'PF16622': 1}
9046	Q9BUY7	3	{'PF13499': 1, 'PF13833': 2}
9047	Q9BUZ4	1	{'PF00097': 1}
9048	Q9BV23	1	{'PF00561': 1}
9049	Q9BV35	2	{'PF13202': 1, 'PF13499': 1}
9050	Q9BV44	2	{'PF01170': 1, 'PF02926': 1}
9051	Q9BV47	1	{'PF00782': 1}
9052	Q9BV57	1	{'PF03079': 1}
9053	Q9BV68	2	{'PF13639': 1, 'PF14369': 1}
9054	Q9BV79	2	{'PF00107': 1, 'PF08240': 1}
9055	Q9BV90	1	{'PF18036': 1}
9056	Q9BVA0	1	{'PF13925': 1}
9057	Q9BVA1	2	{'PF00091': 1, 'PF03953': 1}
9058	Q9BVG3	2	{'PF00643': 1, 'PF15227': 1}
9059	Q9BVG8	1	{'PF00225': 1}
9060	Q9BVI0	1	{'PF18115': 1}
9061	Q9BVJ7	1	{'PF00782': 1}
9062	Q9BVK6	1	{'PF01105': 1}
9063	Q9BVN2	1	{'PF14604': 1}
9064	Q9BVQ7	4	{'PF00004': 2, 'PF17862': 2}
9065	Q9BVR0	1	{'PF06701': 1}
9066	Q9BVS4	1	{'PF09202': 1}
9067	Q9BVT8	1	{'PF00240': 1}
9068	Q9BVV7	1	{'PF08294': 1}
9069	Q9BW11	1	{'PF00010': 1}
9070	Q9BW19	1	{'PF00225': 1}
9071	Q9BW30	1	{'PF05517': 1}
9072	Q9BW62	3	{'PF00004': 1, 'PF09336': 1, 'PF17862': 1}
9073	Q9BW71	1	{'PF09649': 1}
9074	Q9BW83	1	{'PF00071': 1}
9075	Q9BW91	1	{'PF00293': 1}
9076	Q9BW92	4	{'PF00587': 1, 'PF02824': 1, 'PF03129': 1, 'PF07973': 1}
9077	Q9BWD1	2	{'PF00108': 1, 'PF02803': 1}
9078	Q9BWE0	10	{'PF00096': 10}
9079	Q9BWF2	1	{'PF13639': 1}
9080	Q9BWF3	3	{'PF00098': 1, 'PF00076': 2}
9081	Q9BWM5	11	{'PF00096': 11}
9082	Q9BWP8	1	{'PF00059': 1}
9083	Q9BWQ6	1	{'PF04893': 1}
9084	Q9BWS9	1	{'PF00704': 1}
9085	Q9BWT1	1	{'PF10497': 1}
9086	Q9BWT3	3	{'PF04926': 2, 'PF04928': 1}
9087	Q9BWT6	2	{'PF03962': 1, 'PF18517': 1}
9088	Q9BWT7	1	{'PF00619': 1}
9089	Q9BWU1	1	{'PF00069': 1}
9090	Q9BWV1	7	{'PF00041': 3, 'PF00047': 1, 'PF07679': 1, 'PF13927': 2}
9091	Q9BWV3	2	{'PF00383': 2}
9092	Q9BWW7	5	{'PF00096': 4, 'PF13912': 1}
9093	Q9BWX1	1	{'PF13771': 1}
9094	Q9BWX5	2	{'PF00320': 2}
9095	Q9BX10	1	{'PF00009': 1}
9096	Q9BX26	1	{'PF18584': 1}
9097	Q9BX40	2	{'PF09532': 1, 'PF12701': 1}
9098	Q9BX46	1	{'PF00076': 1}
9099	Q9BX51	1	{'PF01019': 1}
9100	Q9BX59	2	{'PF07654': 1, 'PF07686': 1}
9101	Q9BX63	1	{'PF13307': 1}
9102	Q9BX66	3	{'PF07653': 1, 'PF14604': 1, 'PF00018': 1}
9103	Q9BX67	2	{'PF07686': 1, 'PF13927': 1}
9104	Q9BX68	1	{'PF01230': 1}
9105	Q9BX69	1	{'PF00619': 1}
9106	Q9BX70	3	{'PF00651': 1, 'PF07707': 1, 'PF08005': 1}
9107	Q9BX73	1	{'PF05154': 1}
9108	Q9BX74	1	{'PF05154': 1}
9109	Q9BX82	12	{'PF00096': 12}
9110	Q9BX84	1	{'PF16519': 1}
9111	Q9BX93	1	{'PF06951': 1}
9112	Q9BXA6	1	{'PF00069': 1}
9113	Q9BXA7	1	{'PF00069': 1}
9114	Q9BXA9	6	{'PF00096': 4, 'PF12874': 2}
9115	Q9BXB4	1	{'PF00169': 1}
9116	Q9BXB5	1	{'PF15409': 1}
9117	Q9BXD5	1	{'PF00701': 1}
9118	Q9BXF3	1	{'PF00439': 1}
9119	Q9BXF6	1	{'PF00168': 1}
9120	Q9BXI9	1	{'PF00386': 1}
9121	Q9BXJ0	1	{'PF00386': 1}
9122	Q9BXJ1	1	{'PF00386': 1}
9123	Q9BXJ2	1	{'PF00386': 1}
9124	Q9BXJ3	2	{'PF00386': 2}
9125	Q9BXJ4	1	{'PF00386': 1}
9126	Q9BXJ5	1	{'PF00386': 1}
9127	Q9BXK1	3	{'PF00096': 3}
9128	Q9BXL6	1	{'PF00619': 1}
9129	Q9BXL7	1	{'PF00619': 1}
9130	Q9BXM7	1	{'PF00069': 1}
9131	Q9BXN2	1	{'PF00059': 1}
9132	Q9BXP2	1	{'PF00324': 1}
9133	Q9BXP5	1	{'PF12066': 1}
9134	Q9BXP8	4	{'PF00066': 1, 'PF00084': 2, 'PF13385': 1}
9135	Q9BXR3	6	{'PF00075': 1, 'PF00552': 1, 'PF00078': 1, 'PF00665': 1, 'PF02022': 1, 'PF06817': 1}
9136	Q9BXR6	7	{'PF00084': 7}
9137	Q9BXS1	1	{'PF00293': 1}
9138	Q9BXS5	1	{'PF01217': 1}
9139	Q9BXS9	1	{'PF01740': 1}
9140	Q9BXT4	5	{'PF00567': 4, 'PF01753': 1}
9141	Q9BXT6	3	{'PF13086': 2, 'PF13087': 1}
9142	Q9BXT8	5	{'PF00567': 5}
9143	Q9BXU1	2	{'PF00567': 1, 'PF00069': 1}
9144	Q9BXU7	1	{'PF16674': 1}
9145	Q9BXU8	1	{'PF00210': 1}
9146	Q9BXU9	1	{'PF13499': 1}
9147	Q9BXW4	1	{'PF02991': 1}
9148	Q9BXW7	1	{'PF13344': 1}
9149	Q9BXX0	2	{'PF00386': 1, 'PF07546': 1}
9150	Q9BXY4	1	{'PF15913': 1}
9151	Q9BY07	1	{'PF07565': 1}
9152	Q9BY11	1	{'PF14604': 1}
9153	Q9BY12	1	{'PF12874': 1}
9154	Q9BY14	1	{'PF00021': 1}
9155	Q9BY15	2	{'PF07645': 1, 'PF16489': 1}
9156	Q9BY31	15	{'PF00096': 15}
9157	Q9BY32	1	{'PF01725': 1}
9158	Q9BY41	1	{'PF00850': 1}
9159	Q9BY49	1	{'PF13561': 1}
9160	Q9BY50	1	{'PF00717': 1}
9161	Q9BY60	1	{'PF02991': 1}
9162	Q9BY66	4	{'PF00628': 1, 'PF01388': 1, 'PF02373': 1, 'PF02928': 1}
9163	Q9BY67	3	{'PF07686': 1, 'PF08205': 1, 'PF13927': 1}
9164	Q9BY76	1	{'PF00147': 1}
9165	Q9BY77	1	{'PF00076': 1}
9166	Q9BY78	1	{'PF13920': 1}
9167	Q9BY79	3	{'PF00431': 2, 'PF01392': 1}
9168	Q9BY84	2	{'PF00581': 1, 'PF00782': 1}
9169	Q9BY89	1	{'PF15327': 1}
9170	Q9BYB0	3	{'PF00536': 1, 'PF07653': 1, 'PF17820': 1}
9171	Q9BYC2	2	{'PF01144': 2}
9172	Q9BYC5	2	{'PF14604': 1, 'PF19745': 1}
9173	Q9BYD2	1	{'PF01281': 1}
9174	Q9BYD6	1	{'PF00687': 1}
9175	Q9BYE0	1	{'PF00010': 1}
9176	Q9BYE2	2	{'PF00089': 1, 'PF15494': 1}
9177	Q9BYE7	1	{'PF13923': 1}
9178	Q9BYE9	7	{'PF00028': 7}
9179	Q9BYF1	1	{'PF16959': 1}
9180	Q9BYG3	2	{'PF00076': 1, 'PF12196': 1}
9181	Q9BYG4	2	{'PF00564': 1, 'PF00595': 1}
9182	Q9BYG5	2	{'PF00564': 1, 'PF00595': 1}
9183	Q9BYG8	2	{'PF04598': 1, 'PF17708': 1}
9184	Q9BYH1	7	{'PF00084': 5, 'PF00431': 2}
9185	Q9BYJ1	2	{'PF00305': 1, 'PF01477': 1}
9186	Q9BYJ4	2	{'PF00643': 1, 'PF15227': 1}
9187	Q9BYJ9	1	{'PF04146': 1}
9188	Q9BYK8	5	{'PF00773': 1, 'PF13086': 2, 'PF13087': 2}
9189	Q9BYL1	1	{'PF07647': 1}
9190	Q9BYM8	1	{'PF13639': 1}
9191	Q9BYN7	7	{'PF00096': 5, 'PF13912': 2}
9192	Q9BYP7	2	{'PF00069': 1, 'PF12202': 1}
9193	Q9BYT3	1	{'PF00069': 1}
9194	Q9BYU1	1	{'PF00046': 1}
9195	Q9BYV1	1	{'PF00202': 1}
9196	Q9BYV2	2	{'PF00643': 1, 'PF13923': 1}
9197	Q9BYV6	2	{'PF00643': 1, 'PF13923': 1}
9198	Q9BYV8	1	{'PF00581': 1}
9199	Q9BYV9	1	{'PF00651': 1}
9200	Q9BYW2	3	{'PF00397': 1, 'PF08236': 1, 'PF17907': 1}
9201	Q9BYW3	1	{'PF13841': 1}
9202	Q9BYX2	1	{'PF00169': 1}
9203	Q9BYX4	5	{'PF00619': 1, 'PF00271': 1, 'PF11648': 1, 'PF16739': 1, 'PF18119': 1}
9204	Q9BYZ2	2	{'PF00056': 1, 'PF02866': 1}
9205	Q9BYZ6	3	{'PF00071': 1, 'PF00651': 2}
9206	Q9BYZ8	1	{'PF00059': 1}
9207	Q9BZ11	2	{'PF00200': 1, 'PF01421': 1}
9208	Q9BZ29	3	{'PF11878': 1, 'PF14429': 1, 'PF00169': 1}
9209	Q9BZ67	1	{'PF00373': 1}
9210	Q9BZ68	1	{'PF00373': 1}
9211	Q9BZ76	5	{'PF00754': 1, 'PF02210': 4}
9212	Q9BZ95	4	{'PF00855': 2, 'PF17907': 1, 'PF17982': 1}
9213	Q9BZA7	7	{'PF00028': 6, 'PF08266': 1}
9214	Q9BZA8	7	{'PF00028': 6, 'PF08266': 1}
9215	Q9BZB8	2	{'PF16366': 1, 'PF16367': 1}
9216	Q9BZC1	3	{'PF00076': 3}
9217	Q9BZC7	2	{'PF00005': 2}
9218	Q9BZD6	1	{'PF00594': 1}
9219	Q9BZD7	1	{'PF00594': 1}
9220	Q9BZE0	3	{'PF00096': 3}
9221	Q9BZE2	1	{'PF01416': 1}
9222	Q9BZE3	1	{'PF00046': 1}
9223	Q9BZE4	2	{'PF08155': 1, 'PF17835': 1}
9224	Q9BZE9	1	{'PF00789': 1}
9225	Q9BZF1	1	{'PF00169': 1}
9226	Q9BZF2	1	{'PF15409': 1}
9227	Q9BZF3	1	{'PF15409': 1}
9228	Q9BZG1	1	{'PF00071': 1}
9229	Q9BZJ3	1	{'PF00089': 1}
9230	Q9BZK7	1	{'PF08513': 1}
9231	Q9BZL1	1	{'PF00240': 1}
9232	Q9BZL6	3	{'PF00130': 2, 'PF00069': 1}
9233	Q9BZM1	1	{'PF06951': 1}
9234	Q9BZM2	1	{'PF00068': 1}
9235	Q9BZM3	1	{'PF00046': 1}
9236	Q9BZM4	1	{'PF00129': 1}
9237	Q9BZM5	1	{'PF00129': 1}
9238	Q9BZM6	1	{'PF00129': 1}
9239	Q9BZP6	2	{'PF00704': 1, 'PF01607': 1}
9240	Q9BZQ4	1	{'PF01467': 1}
9241	Q9BZR9	1	{'PF00097': 1}
9242	Q9BZS1	2	{'PF00250': 1, 'PF16159': 1}
9243	Q9BZV1	2	{'PF00789': 1, 'PF09409': 1}
9244	Q9BZW8	2	{'PF11465': 1, 'PF13895': 1}
9245	Q9BZX2	1	{'PF00485': 1}
9246	Q9BZY9	2	{'PF00643': 1, 'PF15227': 1}
9247	Q9BZZ2	10	{'PF07679': 2, 'PF07686': 1, 'PF08205': 1, 'PF13895': 6}
9248	Q9C000	5	{'PF00619': 1, 'PF02758': 1, 'PF05729': 1, 'PF17776': 1, 'PF17779': 1}
9249	Q9C009	1	{'PF00250': 1}
9250	Q9C019	2	{'PF00097': 1, 'PF00643': 1}
9251	Q9C026	3	{'PF00041': 1, 'PF00643': 1, 'PF13920': 1}
9252	Q9C029	2	{'PF00643': 1, 'PF15227': 1}
9253	Q9C030	2	{'PF00643': 1, 'PF15227': 1}
9254	Q9C035	2	{'PF00643': 1, 'PF15227': 1}
9255	Q9C037	2	{'PF00643': 1, 'PF15227': 1}
9256	Q9C040	3	{'PF00630': 1, 'PF00643': 1, 'PF13923': 1}
9257	Q9C056	1	{'PF00046': 1}
9258	Q9C086	1	{'PF04438': 1}
9259	Q9C093	2	{'PF00406': 1, 'PF06294': 1}
9260	Q9C098	1	{'PF00069': 1}
9261	Q9C0A0	5	{'PF00754': 1, 'PF02210': 4}
9262	Q9C0A1	3	{'PF00046': 3}
9263	Q9C0B0	1	{'PF18384': 1}
9264	Q9C0B1	2	{'PF12933': 1, 'PF12934': 1}
9265	Q9C0B6	1	{'PF01823': 1}
9266	Q9C0B9	1	{'PF00098': 1}
9267	Q9C0C2	1	{'PF15327': 1}
9268	Q9C0C9	1	{'PF00179': 1}
9269	Q9C0D7	3	{'PF11977': 1, 'PF18039': 1, 'PF18561': 1}
9270	Q9C0E4	7	{'PF00595': 6, 'PF17820': 1}
9271	Q9C0F0	2	{'PF13919': 1, 'PF13922': 1}
9272	Q9C0F3	12	{'PF00096': 12}
9273	Q9C0G0	2	{'PF00096': 2}
9274	Q9C0G6	10	{'PF03028': 1, 'PF12774': 1, 'PF12775': 1, 'PF12777': 1, 'PF12780': 1, 'PF12781': 1, 'PF17852': 1, 'PF17857': 1, 'PF18198': 1, 'PF18199': 1}
9275	Q9C0H5	1	{'PF00620': 1}
9276	Q9C0H6	2	{'PF00651': 1, 'PF07707': 1}
9277	Q9C0I1	1	{'PF06602': 1}
9278	Q9C0I4	11	{'PF00090': 3, 'PF19028': 5, 'PF19030': 3}
9279	Q9C0J9	2	{'PF00010': 1, 'PF07527': 1}
9280	Q9C0K0	5	{'PF00096': 5}
9281	Q9C0K7	1	{'PF00069': 1}
9282	Q9GZL7	1	{'PF08154': 1}
9283	Q9GZM3	1	{'PF13656': 1}
9284	Q9GZM7	1	{'PF00112': 1}
9285	Q9GZN4	1	{'PF00089': 1}
9286	Q9GZP0	2	{'PF00341': 1, 'PF00431': 1}
9287	Q9GZP4	1	{'PF06201': 1}
9288	Q9GZQ3	1	{'PF07258': 1}
9289	Q9GZQ4	1	{'PF19285': 1}
9290	Q9GZQ8	1	{'PF02991': 1}
9291	Q9GZR1	2	{'PF02902': 2}
9292	Q9GZR7	2	{'PF00270': 1, 'PF00271': 1}
9293	Q9GZS9	1	{'PF00685': 1}
9294	Q9GZT3	1	{'PF00076': 1}
9295	Q9GZT9	2	{'PF01753': 1, 'PF13640': 1}
9296	Q9GZU2	11	{'PF00096': 9, 'PF02023': 1, 'PF13913': 1}
9297	Q9GZU8	1	{'PF10187': 1}
9298	Q9GZV4	1	{'PF01287': 1}
9299	Q9GZV5	1	{'PF00397': 1}
9300	Q9GZV7	3	{'PF00193': 2, 'PF07686': 1}
9301	Q9GZV8	3	{'PF00096': 3}
9302	Q9GZV9	1	{'PF00167': 1}
9303	Q9GZW5	1	{'PF02023': 1}
9304	Q9GZX3	1	{'PF00685': 1}
9305	Q9GZX5	8	{'PF00096': 8}
9306	Q9GZX6	1	{'PF14565': 1}
9307	Q9GZY0	3	{'PF02136': 1, 'PF03943': 1, 'PF09162': 1}
9308	Q9GZZ0	1	{'PF00046': 1}
9309	Q9GZZ7	2	{'PF02351': 2}
9310	Q9GZZ9	1	{'PF00899': 1}
9311	Q9H000	3	{'PF00097': 1, 'PF14608': 1, 'PF18044': 1}
9312	Q9H008	2	{'PF13242': 1, 'PF13344': 1}
9313	Q9H009	1	{'PF19026': 1}
9314	Q9H013	2	{'PF00200': 1, 'PF01421': 1}
9315	Q9H040	1	{'PF10263': 1}
9316	Q9H078	2	{'PF07724': 1, 'PF10431': 1}
9317	Q9H079	1	{'PF13925': 1}
9318	Q9H082	1	{'PF00071': 1}
9319	Q9H091	1	{'PF01753': 1}
9320	Q9H093	1	{'PF00069': 1}
9321	Q9H094	5	{'PF06758': 5}
9322	Q9H0A0	1	{'PF05127': 1}
9323	Q9H0A6	1	{'PF13639': 1}
9324	Q9H0A8	1	{'PF07258': 1}
9325	Q9H0B8	3	{'PF00188': 1, 'PF03815': 2}
9326	Q9H0C1	1	{'PF01753': 1}
9327	Q9H0C5	3	{'PF00651': 1, 'PF07707': 1, 'PF08005': 1}
9328	Q9H0D2	3	{'PF00096': 1, 'PF13912': 2}
9329	Q9H0D6	1	{'PF17846': 1}
9330	Q9H0E2	2	{'PF00168': 1, 'PF02845': 1}
9331	Q9H0E7	1	{'PF02148': 1}
9332	Q9H0E9	2	{'PF00439': 2}
9333	Q9H0F5	1	{'PF13639': 1}
9334	Q9H0F6	1	{'PF16764': 1}
9335	Q9H0F7	1	{'PF00025': 1}
9336	Q9H0H3	2	{'PF00651': 1, 'PF07707': 1}
9337	Q9H0H5	2	{'PF00130': 1, 'PF00620': 1}
9338	Q9H0I9	3	{'PF00456': 1, 'PF02779': 1, 'PF02780': 1}
9339	Q9H0K1	1	{'PF00069': 1}
9340	Q9H0L4	2	{'PF00076': 1, 'PF14304': 1}
9341	Q9H0M0	6	{'PF00397': 4, 'PF00168': 1, 'PF00632': 1}
9342	Q9H0M4	2	{'PF00855': 1, 'PF07496': 1}
9343	Q9H0M5	12	{'PF00096': 12}
9344	Q9H0N0	1	{'PF00071': 1}
9345	Q9H0N5	1	{'PF01329': 1}
9346	Q9H0Q0	1	{'PF07159': 1}
9347	Q9H0R4	2	{'PF13242': 1, 'PF13344': 1}
9348	Q9H0R5	2	{'PF02263': 1, 'PF02841': 1}
9349	Q9H0R8	1	{'PF02991': 1}
9350	Q9H0S4	2	{'PF00270': 1, 'PF00271': 1}
9351	Q9H0T7	1	{'PF00071': 1}
9352	Q9H0U4	1	{'PF00071': 1}
9353	Q9H0V9	1	{'PF03388': 1}
9354	Q9H0W7	1	{'PF05485': 1}
9355	Q9H0W9	1	{'PF08925': 1}
9356	Q9H0X9	1	{'PF00169': 1}
9357	Q9H0Y0	1	{'PF03987': 1}
9358	Q9H0Z9	1	{'PF00076': 1}
9359	Q9H106	1	{'PF07686': 1}
9360	Q9H112	1	{'PF00031': 1}
9361	Q9H114	1	{'PF00031': 1}
9362	Q9H116	10	{'PF00096': 6, 'PF00651': 1, 'PF13894': 1, 'PF13912': 2}
9363	Q9H147	1	{'PF18192': 1}
9364	Q9H158	6	{'PF00028': 5, 'PF08266': 1}
9365	Q9H159	5	{'PF00028': 5}
9366	Q9H161	1	{'PF00046': 1}
9367	Q9H165	5	{'PF00096': 5}
9368	Q9H171	1	{'PF02295': 1}
9369	Q9H172	1	{'PF00005': 1}
9370	Q9H190	1	{'PF00595': 1}
9371	Q9H1A4	2	{'PF18122': 1, 'PF19521': 1}
9372	Q9H1A7	1	{'PF13656': 1}
9373	Q9H1B4	1	{'PF09162': 1}
9374	Q9H1B7	1	{'PF11261': 1}
9375	Q9H1E1	1	{'PF00074': 1}
9376	Q9H1E5	1	{'PF00085': 1}
9377	Q9H1F0	1	{'PF00095': 1}
9378	Q9H1H1	2	{'PF05253': 2}
9379	Q9H1H9	1	{'PF00225': 1}
9380	Q9H1I8	1	{'PF02845': 1}
9381	Q9H1K0	3	{'PF01363': 1, 'PF11464': 2}
9382	Q9H1M4	1	{'PF13841': 1}
9383	Q9H1R2	1	{'PF00782': 1}
9384	Q9H1R3	1	{'PF00069': 1}
9385	Q9H1U4	5	{'PF00053': 5}
9386	Q9H1X3	1	{'PF00226': 1}
9387	Q9H201	1	{'PF01417': 1}
9388	Q9H211	2	{'PF08839': 1, 'PF16679': 1}
9389	Q9H221	1	{'PF00005': 1}
9390	Q9H222	1	{'PF00005': 1}
9391	Q9H223	2	{'PF00350': 1, 'PF18150': 1}
9392	Q9H227	1	{'PF00232': 1}
9393	Q9H239	2	{'PF00413': 1, 'PF01471': 1}
9394	Q9H251	24	{'PF00028': 24}
